team_id,year,league_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
55,2040,145,1,1,732,190,801,256,168,223,0,53,81,76,162,174,3064,2,164,0,10,10,21,120,27,7,2,2,19,1,0,5,10,7,54,8,0,32,11,164,0,0,5,3,28,10.7622,0.2295,0.2872,0.3497,0.6369,7.9301,10.5262,0.8969,2.5017,0.0000,0.0000,0.0000,0.5000,0.0000,0.6562,0.3438,0.3293,3.5874,18.6829,0.0000,1.1591,0.4821,4.2075,0.3028
56,2040,145,1,1,657,168,726,251,172,156,0,54,75,69,172,159,2685,2,128,0,12,5,18,127,28,6,4,0,17,0,0,0,6,5,50,10,0,23,4,128,0,0,9,4,20,12.3261,0.2618,0.3208,0.3820,0.7029,9.1779,8.3241,0.9071,2.8814,0.0000,0.0000,0.0000,0.7059,0.0000,0.8182,0.1739,0.3906,3.6818,20.9766,0.0000,1.3399,0.5196,2.8889,0.3176
57,2040,145,1,1,955,244,1079,450,252,253,0,94,157,142,191,262,4155,2,166,0,20,11,19,144,58,7,6,10,40,1,1,1,11,16,53,20,0,23,4,166,0,0,8,2,21,13.3161,0.2639,0.3380,0.4712,0.8092,9.2698,9.3065,1.4714,3.4578,0.0000,0.0000,0.0000,0.6452,0.0000,0.8261,0.1739,0.3193,5.2234,25.0301,0.0000,1.4142,0.4216,2.6915,0.3174
58,2040,145,1,1,681,182,742,238,153,204,0,50,52,48,153,173,2786,2,129,0,13,6,13,102,33,4,4,2,16,2,0,1,9,3,54,12,0,18,4,129,0,0,7,2,16,10.1496,0.2247,0.2791,0.3495,0.6286,7.5383,10.0511,0.7883,2.4635,0.0000,0.0000,0.0000,0.6842,0.0000,0.7647,0.2222,0.4186,2.3650,21.5969,0.0000,1.1113,0.4693,4.0800,0.2946
59,2040,145,1,1,634,165,702,224,157,139,0,49,62,54,161,174,2554,1,122,0,8,4,15,118,24,4,5,2,13,0,0,0,8,10,53,15,0,21,6,122,0,0,8,2,16,11.7581,0.2476,0.3095,0.3533,0.6628,8.5464,7.5665,0.7077,2.6673,0.0000,0.0000,0.0000,0.6667,0.0000,0.7143,0.2857,0.4344,2.9395,20.9344,0.0000,1.2460,0.4806,2.8367,0.2957
60,2040,145,1,1,792,206,883,311,193,226,0,70,103,97,184,191,3236,1,144,0,10,12,15,124,43,4,7,3,23,1,0,9,10,10,53,13,0,24,7,144,0,0,10,1,19,11.9079,0.2437,0.3106,0.3927,0.7033,8.4184,9.8578,1.0032,3.0533,0.0000,0.0000,0.0000,0.4545,0.0000,0.6818,0.2917,0.3681,4.2310,22.4722,0.0000,1.2746,0.4907,3.2286,0.3091
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
157,2040,146,2,1,543,143,634,198,129,164,0,75,72,66,154,100,2413,0,96,0,5,3,14,88,26,7,3,2,13,1,0,14,7,6,42,3,0,17,2,96,0,0,12,2,10,13.2168,0.2376,0.3349,0.3646,0.6996,8.1189,10.3217,0.8182,4.7203,0.0000,0.0000,0.0000,0.6250,0.0000,0.8750,0.1176,0.4375,4.1538,25.1354,0.0000,1.4266,0.6063,2.1867,0.3144
158,2040,146,2,1,577,147,648,234,159,173,0,56,67,62,161,89,2531,0,104,0,5,6,13,113,30,3,6,3,13,0,0,2,11,6,41,2,0,19,5,104,0,0,18,4,17,13.5306,0.2756,0.3426,0.4055,0.7482,9.7347,10.5918,0.7959,3.4286,0.0000,0.0000,0.0000,0.4545,0.0000,0.7222,0.2632,0.3942,3.7959,24.3365,0.0000,1.4626,0.6440,3.0893,0.3678
159,2040,146,2,1,445,123,481,146,95,174,0,29,36,35,107,69,1895,1,82,0,9,3,9,65,18,1,2,3,9,1,0,2,7,4,40,3,0,13,4,82,0,0,10,9,6,9.3405,0.2135,0.2667,0.3281,0.5948,6.9324,12.6973,0.6568,2.1162,0.0000,0.0000,0.0000,0.7500,0.0000,0.6923,0.3077,0.4878,2.5541,23.1098,0.0000,1.0054,0.6080,6.0000,0.3258
160,2040,146,2,1,558,148,637,196,140,164,0,57,70,53,157,99,2439,2,108,0,8,3,19,103,26,7,7,3,8,1,0,8,15,8,43,7,0,25,5,108,0,0,12,11,16,12.4103,0.2509,0.3254,0.3513,0.6767,8.4753,9.9283,0.4843,3.4507,0.0000,0.0000,0.0000,0.7273,0.0000,0.7917,0.2000,0.3981,3.2085,22.5833,0.0000,1.3251,0.6133,2.8772,0.3359
161,2040,146,2,1,525,138,610,198,134,110,0,71,66,59,170,110,2281,1,101,0,3,5,11,91,31,4,2,3,9,0,0,3,9,8,42,14,0,15,4,101,0,0,9,3,12,13.8578,0.2552,0.3515,0.3771,0.7286,8.7181,7.1566,0.5855,4.6193,0.0000,0.0000,0.0000,0.3750,0.0000,0.7333,0.2667,0.4158,3.8386,22.5842,0.0000,1.4819,0.6071,1.5493,0.3064
162,2040,147,2,1,638,161,746,289,193,166,0,82,95,89,166,125,2847,0,132,0,10,8,12,132,42,9,7,3,16,0,0,4,13,10,43,13,0,18,6,132,0,0,18,5,12,15.9317,0.3025,0.3867,0.4530,0.8397,10.7888,9.2795,0.8944,4.5839,0.0000,0.0000,0.0000,0.5556,0.0000,0.6667,0.3333,0.3258,4.9752,21.5682,0.0000,1.7081,0.5704,2.0244,0.3823
163,2040,146,2,1,522,132,602,256,158,123,0,62,82,74,148,102,2339,1,102,0,7,4,12,100,35,12,3,6,17,0,1,2,7,2,41,13,0,18,6,102,0,0,12,7,11,15.0982,0.3027,0.3769,0.4904,0.8673,10.7456,8.3652,1.1562,4.2166,0.0000,0.0000,0.0000,0.6364,0.0000,0.6667,0.3333,0.4020,5.0327,22.9314,0.0000,1.6625,0.5920,1.9839,0.3662
164,2040,146,2,1,542,137,601,204,140,144,0,48,54,49,154,103,2245,2,89,0,10,9,12,96,33,4,4,2,9,1,0,6,7,3,42,4,0,21,8,89,0,0,10,6,12,12.4867,0.2583,0.3199,0.3764,0.6963,9.1525,9.4140,0.5884,3.1380,0.0000,0.0000,0.0000,0.5263,0.0000,0.6000,0.3810,0.4719,3.2034,25.2247,0.0000,1.3656,0.5992,3.0000,0.3333
165,2040,146,2,1,560,144,649,243,161,147,0,62,74,66,161,103,2455,2,93,0,7,9,6,105,41,7,9,4,11,0,0,18,15,11,42,7,0,12,6,93,0,0,21,9,7,14.5576,0.2875,0.3645,0.4339,0.7984,10.0161,9.1452,0.6843,3.8571,0.0000,0.0000,0.0000,0.4375,0.0000,0.5000,0.5000,0.4516,4.1060,26.3978,0.0000,1.5415,0.6098,2.3710,0.3650
166,2040,146,2,1,580,150,689,246,153,154,0,86,97,89,174,107,2628,0,124,0,8,13,13,102,27,12,6,6,18,0,1,9,7,4,42,3,0,23,10,124,0,0,10,8,17,14.5800,0.2638,0.3595,0.4241,0.7836,9.1800,9.2400,1.0800,5.1600,0.0000,0.0000,0.0000,0.3810,0.0000,0.5652,0.4348,0.3387,5.3400,21.1935,0.0000,1.5933,0.6192,1.7907,0.3261
167,2040,146,2,1,522,140,585,165,119,165,0,49,41,35,161,80,2150,1,89,0,10,6,16,88,22,6,2,3,6,3,0,19,9,6,43,4,0,25,5,89,0,0,10,6,8,11.1591,0.2280,0.3005,0.3161,0.6166,7.6318,10.5819,0.3848,3.1425,0.0000,0.0000,0.0000,0.6250,0.0000,0.7619,0.2000,0.4831,2.2447,24.1573,0.0000,1.1971,0.6680,3.3673,0.3201
168,2040,146,2,1,564,147,625,219,142,184,0,40,57,55,148,94,2236,1,90,0,9,6,18,95,31,7,3,2,14,0,0,10,5,11,42,9,0,26,5,90,0,0,9,5,12,11.7896,0.2518,0.3123,0.3883,0.7006,8.6742,11.2398,0.8552,2.4434,0.0000,0.0000,0.0000,0.6000,0.0000,0.7826,0.1923,0.4667,3.3597,24.8444,0.0000,1.2353,0.6116,4.6000,0.3469
169,2040,146,2,1,582,154,649,205,145,168,0,51,63,59,142,129,2482,0,104,0,9,5,12,104,30,5,4,3,8,1,1,4,8,6,43,6,0,18,6,104,0,0,20,7,15,11.8052,0.2491,0.3142,0.3522,0.6664,8.4740,9.8182,0.4675,2.9805,0.0000,0.0000,0.0000,0.6429,0.0000,0.6667,0.3333,0.4135,3.4481,23.8654,0.0000,1.2727,0.5240,3.2941,0.3341
170,2040,146,2,1,559,146,658,231,147,143,0,77,80,74,169,107,2571,1,100,0,5,8,12,95,35,5,8,2,15,1,0,5,10,9,42,6,0,21,9,100,0,0,12,8,13,14.3303,0.2630,0.3568,0.4132,0.7701,9.0410,8.7950,0.9226,4.7358,0.0000,0.0000,0.0000,0.3846,0.0000,0.5714,0.4286,0.4200,4.5513,25.7100,0.0000,1.5308,0.6123,1.8571,0.3227
171,2040,147,2,1,549,144,639,211,140,147,0,75,68,62,148,117,2484,2,93,0,11,3,14,98,25,4,4,5,12,3,1,2,6,6,42,13,0,19,3,93,0,0,22,5,6,13.7488,0.2550,0.3486,0.3843,0.7329,8.7097,9.1452,0.7465,4.6659,0.0000,0.0000,0.0000,0.7857,0.0000,0.8235,0.1579,0.4516,3.8571,26.7097,0.0000,1.4862,0.5585,1.9600,0.3249
172,2040,147,2,1,801,194,939,402,257,210,0,115,171,157,195,139,3606,1,130,0,10,9,9,178,43,5,5,6,30,5,0,11,19,13,42,15,0,18,7,130,0,0,26,10,6,17.8302,0.3208,0.4122,0.5019,0.9141,11.9022,9.7256,1.3894,5.3259,0.0000,0.0000,0.0000,0.5263,0.0000,0.5625,0.3889,0.3231,7.2710,27.7385,0.0000,1.9142,0.5838,1.8261,0.4011
173,2040,147,2,1,633,149,735,314,218,145,0,89,122,112,149,121,2745,2,106,0,6,8,8,156,43,5,3,4,15,2,0,13,12,5,43,19,0,15,7,106,0,0,23,8,14,18.7617,0.3444,0.4274,0.4961,0.9234,13.1091,8.7194,0.9020,5.3519,0.0000,0.0000,0.0000,0.4286,0.0000,0.5333,0.4667,0.4057,6.7350,25.8962,0.0000,2.0512,0.5519,1.6292,0.4265
174,2040,147,2,1,641,153,743,320,204,164,0,86,131,115,146,121,2833,1,140,0,6,10,10,137,40,1,5,5,22,0,0,1,13,10,43,9,0,18,8,140,0,0,20,9,7,17.6087,0.3183,0.4043,0.4992,0.9035,11.9739,9.6261,1.2913,5.0478,0.0000,0.0000,0.0000,0.3750,0.0000,0.5556,0.4444,0.3071,6.7500,20.2357,0.0000,1.8913,0.5468,1.9070,0.3957
175,2040,147,2,1,727,177,812,349,215,197,0,71,111,97,183,127,3089,1,113,0,10,5,12,139,44,4,3,6,26,0,0,2,9,7,43,12,0,21,6,113,0,0,23,5,7,14.8703,0.2957,0.3626,0.4801,0.8427,10.9117,9.9981,1.3195,3.6034,0.0000,0.0000,0.0000,0.6667,0.0000,0.6667,0.2857,0.3805,4.9229,27.3363,0.0000,1.6128,0.5903,2.7746,0.3728
176,2040,146,2,1,564,144,647,239,155,168,0,64,74,70,146,101,2478,2,92,0,7,7,11,106,30,8,4,3,16,1,0,2,13,7,43,5,0,19,7,92,0,0,12,6,11,14.0599,0.2748,0.3537,0.4238,0.7774,9.6429,10.4516,0.9954,3.9816,0.0000,0.0000,0.0000,0.5000,0.0000,0.6111,0.3684,0.4674,4.3548,26.9348,0.0000,1.5138,0.5911,2.6250,0.3620
177,2040,147,2,1,646,153,774,313,205,183,0,106,125,114,139,122,3006,2,123,0,10,10,9,140,41,7,6,5,19,1,0,9,13,9,43,7,0,17,8,123,0,0,12,5,8,18.7419,0.3173,0.4172,0.4845,0.9017,12.0065,10.7180,1.1128,6.2082,0.0000,0.0000,0.0000,0.5000,0.0000,0.5294,0.4706,0.3496,6.6768,24.4390,0.0000,2.0239,0.5326,1.7264,0.4133
178,2040,147,2,1,737,188,843,302,193,227,0,88,91,77,179,138,3194,2,109,0,19,4,17,131,37,7,5,3,22,1,0,23,9,6,43,13,0,22,1,109,0,0,18,4,10,13.6908,0.2619,0.3433,0.4098,0.7531,9.2067,10.8286,1.0495,4.1979,0.0000,0.0000,0.0000,0.8261,0.0000,0.9444,0.0455,0.3945,3.6731,29.3028,0.0000,1.4894,0.5647,2.5795,0.3469
179,2040,147,2,1,779,187,911,400,251,183,0,111,163,148,182,169,3512,2,175,0,12,6,11,174,39,9,5,4,34,5,0,3,23,7,43,9,0,21,10,175,0,0,42,11,24,17.6963,0.3222,0.4091,0.5135,0.9226,12.0373,8.7762,1.6306,5.3233,0.0000,0.0000,0.0000,0.6667,0.0000,0.5238,0.4762,0.2457,7.0977,20.0686,0.0000,1.9290,0.5185,1.6486,0.3827
180,2040,147,2,1,642,160,740,271,184,211,0,82,95,88,153,97,2897,0,111,0,12,5,13,135,28,3,4,4,17,1,0,14,9,9,43,11,0,20,5,111,0,0,15,3,10,15.4688,0.2866,0.3731,0.4221,0.7953,10.3500,11.8688,0.9563,4.6125,0.0000,0.0000,0.0000,0.7059,0.0000,0.7222,0.2500,0.3874,4.9500,26.0991,0.0000,1.6625,0.6120,2.5732,0.3995
181,2040,147,2,1,558,144,630,209,138,219,0,62,76,66,118,81,2514,2,113,0,7,10,12,95,27,3,4,4,12,1,0,3,12,3,43,6,0,18,6,113,0,0,10,3,15,12.6290,0.2473,0.3238,0.3746,0.6983,8.5853,13.6244,0.7465,3.8571,0.0000,0.0000,0.0000,0.4118,0.0000,0.6667,0.3333,0.3805,4.1060,22.2478,0.0000,1.3825,0.5930,3.5323,0.3807
182,2040,147,2,1,532,145,603,198,128,176,0,56,58,53,132,103,2354,0,102,0,12,5,14,81,33,7,3,5,9,0,0,7,9,5,43,9,0,21,5,102,0,0,8,10,12,11.7310,0.2406,0.3171,0.3722,0.6893,7.9448,10.9241,0.5586,3.4759,0.0000,0.0000,0.0000,0.7059,0.0000,0.7368,0.2381,0.4216,3.2897,23.0784,0.0000,1.2690,0.5617,3.1429,0.3400
183,2040,147,2,1,659,164,761,272,184,221,0,79,100,94,152,101,3046,1,111,0,7,6,9,126,39,5,6,8,11,2,0,4,19,12,43,4,0,17,7,111,0,0,18,7,12,15.0609,0.2792,0.3638,0.4127,0.7765,10.0771,12.1034,0.6024,4.3266,0.0000,0.0000,0.0000,0.5385,0.0000,0.5625,0.4118,0.3874,5.1481,27.4414,0.0000,1.6004,0.6008,2.7975,0.3995
184,2040,147,2,1,703,176,799,316,203,142,0,78,108,90,209,143,3068,1,119,0,7,10,7,143,30,4,4,7,23,2,0,5,16,10,43,16,0,14,7,119,0,0,11,9,7,14.8526,0.2888,0.3660,0.4495,0.8155,10.3611,7.2476,1.1739,3.9811,0.0000,0.0000,0.0000,0.4118,0.0000,0.5000,0.5000,0.3613,4.5936,25.7815,0.0000,1.5936,0.5938,1.8205,0.3321
185,2040,147,2,1,640,163,727,263,169,210,0,69,95,93,166,99,2826,2,134,0,12,9,10,111,39,8,3,2,17,6,0,4,9,7,43,5,0,18,6,134,0,0,12,4,11,13.4725,0.2641,0.3408,0.4109,0.7517,9.2933,11.5479,0.9348,3.7943,0.0000,0.0000,0.0000,0.5714,0.0000,0.6250,0.3333,0.3209,5.1141,21.0896,0.0000,1.4542,0.6264,3.0435,0.3654
186,2040,147,2,1,534,135,623,251,148,192,0,75,97,91,115,83,2499,1,98,0,7,6,5,97,23,4,6,4,24,3,0,3,9,4,43,7,0,10,5,98,0,0,10,3,8,15.0961,0.2772,0.3667,0.4700,0.8368,9.8424,12.7685,1.5961,4.9877,0.0000,0.0000,0.0000,0.5385,0.0000,0.5000,0.5000,0.4388,6.0517,25.5000,0.0000,1.6478,0.5808,2.5600,0.3827
187,2040,148,3,1,654,164,754,268,181,167,0,83,93,85,172,134,2859,2,125,0,5,6,13,125,38,3,5,5,13,1,0,1,10,9,49,9,0,20,6,125,0,0,17,6,20,14.9211,0.2768,0.3635,0.4098,0.7733,9.8927,9.1275,0.7105,4.5364,0.0000,0.0000,0.0000,0.4545,0.0000,0.6842,0.3000,0.3920,4.6457,22.8720,0.0000,1.6032,0.5621,2.0120,0.3507
188,2040,148,3,1,714,184,781,257,175,230,0,56,73,62,164,140,2973,1,126,0,8,5,14,125,32,5,0,4,14,3,0,3,7,6,48,4,0,20,4,126,0,0,11,8,13,11.5714,0.2451,0.3054,0.3599,0.6654,8.5443,11.2297,0.6835,2.7342,0.0000,0.0000,0.0000,0.6154,0.0000,0.7778,0.2000,0.3810,3.0271,23.5952,0.0000,1.2532,0.5395,4.1071,0.3426
189,2040,148,3,1,681,170,794,268,180,207,0,91,104,92,176,113,3073,2,128,0,12,1,18,130,30,1,5,2,18,3,0,2,14,16,49,4,0,21,2,128,0,0,20,6,16,15.1348,0.2643,0.3619,0.3935,0.7555,9.4922,10.9160,0.9492,4.7988,0.0000,0.0000,0.0000,0.9231,0.0000,0.9000,0.0952,0.3828,4.8516,24.0078,0.0000,1.5879,0.6090,2.2747,0.3514
190,2040,148,3,1,989,207,1185,638,393,209,0,175,317,284,217,164,4363,2,109,0,6,14,11,258,74,3,9,12,49,0,0,5,20,9,49,8,0,18,6,109,0,0,13,6,13,25.0064,0.3974,0.4882,0.6451,1.1333,17.0321,9.0578,2.1236,7.5843,0.0000,0.0000,0.0000,0.3000,0.0000,0.6471,0.3333,0.4495,12.3082,40.0275,0.0000,2.7352,0.5696,1.1943,0.4649
191,2040,148,3,1,537,139,585,204,141,139,0,37,48,48,159,102,2161,2,99,0,3,6,12,96,35,4,3,2,8,1,1,8,4,3,48,10,0,25,10,99,0,0,20,0,14,11.6635,0.2626,0.3121,0.3799,0.6920,9.0859,8.9570,0.5155,2.3842,0.0000,0.0000,0.0000,0.3333,0.0000,0.5455,0.4000,0.4848,3.0931,21.8283,0.0000,1.2745,0.6092,3.7568,0.3384
192,2040,148,3,1,701,179,791,283,191,138,0,73,101,92,232,140,2941,0,144,0,10,4,16,132,41,6,5,3,15,0,0,1,10,6,50,14,0,23,5,144,0,0,16,6,17,13.5754,0.2725,0.3439,0.4037,0.7477,9.6034,6.9385,0.7542,3.6704,0.0000,0.0000,0.0000,0.7143,0.0000,0.7619,0.2174,0.3472,4.6257,20.4236,0.0000,1.4749,0.6237,1.8904,0.3183
193,2040,148,3,1,781,200,956,369,226,151,0,152,170,161,255,158,3724,2,182,0,7,10,7,148,43,11,7,5,30,0,0,3,14,5,50,14,0,20,13,182,0,0,36,12,19,17.1777,0.2894,0.4053,0.4725,0.8778,10.1362,6.7724,1.3455,6.8173,0.0000,0.0000,0.0000,0.4118,0.0000,0.3500,0.6500,0.2747,7.2209,20.4615,0.0000,1.8837,0.6174,0.9934,0.3229
194,2040,148,3,1,620,164,673,208,142,223,0,43,48,42,136,117,2615,2,108,0,12,4,17,99,29,4,3,5,9,0,0,1,8,3,50,7,0,24,4,108,0,0,14,5,14,10.2753,0.2290,0.2810,0.3355,0.6165,7.7611,12.1883,0.4919,2.3502,0.0000,0.0000,0.0000,0.7500,0.0000,0.8095,0.1667,0.4630,2.2955,24.2130,0.0000,1.1235,0.5375,5.1860,0.3402
195,2040,148,3,1,721,181,813,309,199,188,0,73,103,89,229,102,3154,0,136,0,6,10,12,129,48,10,4,4,18,1,0,2,11,5,50,9,0,17,5,136,0,0,19,13,18,13.7735,0.2760,0.3450,0.4286,0.7735,9.8950,9.3481,0.8950,3.6298,0.0000,0.0000,0.0000,0.3750,0.0000,0.7059,0.2941,0.3676,4.4254,23.1912,0.0000,1.5028,0.6918,2.5753,0.3487
196,2040,148,3,1,783,197,946,383,241,161,0,134,151,137,239,149,3676,1,184,0,9,11,7,155,56,7,11,4,26,1,0,11,19,11,50,12,0,16,9,184,0,0,34,14,18,17.6047,0.3078,0.4111,0.4891,0.9002,10.9916,7.3429,1.1858,6.1115,0.0000,0.0000,0.0000,0.4500,0.0000,0.4375,0.5625,0.2717,6.2483,19.9783,0.0000,1.9003,0.6160,1.2015,0.3542
197,2040,148,3,1,740,199,822,225,155,277,0,66,66,62,183,124,3268,1,118,0,12,4,20,111,31,5,6,0,13,1,0,6,14,5,50,5,0,29,4,118,0,0,12,7,15,10.2040,0.2095,0.2766,0.3041,0.5807,6.9983,12.5067,0.5870,2.9799,0.0000,0.0000,0.0000,0.7500,0.0000,0.8333,0.1379,0.4237,2.7993,27.6949,0.0000,1.1087,0.5961,4.1970,0.3114
198,2040,148,3,1,687,169,787,293,205,177,0,87,104,85,182,124,2874,1,144,0,7,7,13,149,39,5,4,2,15,0,0,19,9,4,50,11,0,19,5,144,0,0,20,6,17,15.7323,0.2984,0.3785,0.4265,0.8050,10.8957,9.4075,0.7972,4.6240,0.0000,0.0000,0.0000,0.5000,0.0000,0.7222,0.2632,0.3472,4.5177,19.9583,0.0000,1.7244,0.5948,2.0345,0.3808
199,2040,149,3,1,754,213,861,230,143,285,0,86,70,66,193,136,3407,1,122,0,16,6,18,94,28,7,4,4,17,3,0,4,14,10,49,10,0,25,5,122,0,0,18,9,15,10.0828,0.1897,0.2799,0.3050,0.5849,6.0328,12.0234,0.7172,3.6281,0.0000,0.0000,0.0000,0.7273,0.0000,0.7826,0.2000,0.4016,2.7844,27.9262,0.0000,1.0734,0.5866,3.3140,0.2763
200,2040,149,3,1,807,199,943,386,236,223,0,106,160,144,209,146,3532,2,155,0,8,11,11,151,49,11,8,7,29,0,0,22,18,11,51,8,0,16,5,155,0,0,33,11,12,15.9115,0.2924,0.3788,0.4783,0.8571,10.6377,10.0518,1.3072,4.7780,0.0000,0.0000,0.0000,0.4211,0.0000,0.6875,0.3125,0.3290,6.4908,22.7871,0.0000,1.7129,0.5887,2.1038,0.3677
201,2040,149,3,1,709,182,824,304,197,184,0,85,94,78,204,136,3135,1,139,0,11,17,14,136,37,13,7,2,22,1,0,8,15,10,50,6,0,25,10,139,0,0,21,9,12,14.4132,0.2779,0.3600,0.4288,0.7888,9.7239,9.0823,1.0859,4.1956,0.0000,0.0000,0.0000,0.3929,0.0000,0.5833,0.4000,0.3597,3.8501,22.5540,0.0000,1.5466,0.6000,2.1647,0.3431
202,2040,149,3,1,632,167,725,214,149,215,0,79,66,56,156,110,2857,1,121,0,9,7,12,108,28,7,2,2,11,2,0,3,8,5,50,12,0,20,7,121,0,0,22,9,6,12.5319,0.2358,0.3245,0.3386,0.6631,8.0139,11.5637,0.5916,4.2490,0.0000,0.0000,0.0000,0.5625,0.0000,0.6316,0.3500,0.4132,3.0120,23.6116,0.0000,1.3625,0.5865,2.7215,0.3382
203,2040,149,3,1,614,162,702,246,153,190,0,73,74,73,171,100,2632,2,116,0,5,9,13,96,38,4,2,2,17,2,0,9,8,9,50,12,0,17,3,116,0,0,24,6,16,13.0020,0.2492,0.3367,0.4007,0.7373,8.4652,10.5123,0.9406,4.0389,0.0000,0.0000,0.0000,0.3571,0.0000,0.8125,0.1765,0.4310,4.0389,22.6897,0.0000,1.3893,0.6310,2.6027,0.3325
204,2040,149,3,1,667,166,758,290,186,193,0,75,118,113,156,131,2937,2,126,0,16,5,15,129,32,5,4,3,22,0,0,10,10,7,50,8,0,22,7,126,0,0,26,7,13,14.4720,0.2789,0.3559,0.4348,0.7907,10.0440,10.4220,1.1880,4.0500,0.0000,0.0000,0.0000,0.7619,0.0000,0.6818,0.3182,0.3968,6.1020,23.3095,0.0000,1.5660,0.5436,2.5733,0.3596
205,2040,149,3,1,734,189,891,321,207,181,0,132,140,122,228,123,3457,0,161,0,6,13,14,141,39,8,7,6,21,2,0,8,15,10,50,13,0,16,2,161,0,0,20,11,18,16.6190,0.2820,0.3952,0.4373,0.8326,9.8571,8.6190,1.0000,6.2857,0.0000,0.0000,0.0000,0.3158,0.0000,0.8750,0.1250,0.3106,5.8095,21.4720,0.0000,1.7937,0.6496,1.3712,0.3451
206,2040,149,3,1,748,187,872,351,219,211,0,101,137,125,175,144,3409,1,126,0,12,4,9,150,35,6,5,5,29,3,0,12,25,12,50,8,0,15,6,126,0,0,26,12,8,15.9502,0.2928,0.3834,0.4693,0.8526,10.5214,10.1370,1.3932,4.8523,0.0000,0.0000,0.0000,0.7500,0.0000,0.6000,0.4000,0.3968,6.0053,27.0556,0.0000,1.7082,0.5486,2.0891,0.3704
207,2040,149,3,1,638,174,732,205,135,243,0,72,61,57,153,111,2854,2,117,0,11,8,19,94,24,6,7,5,12,1,0,2,4,9,48,10,0,23,4,117,0,0,16,4,21,11.1298,0.2116,0.2975,0.3213,0.6188,6.9561,12.5210,0.6183,3.7099,0.0000,0.0000,0.0000,0.5789,0.0000,0.8261,0.1739,0.4103,2.9370,24.3932,0.0000,1.1851,0.5795,3.3750,0.3154
208,2040,149,3,1,534,140,622,184,121,155,0,76,73,56,149,101,2411,0,115,0,6,4,21,79,29,2,2,5,8,4,1,7,13,7,49,8,0,23,2,115,0,0,12,2,26,13.1143,0.2266,0.3296,0.3446,0.6741,7.7786,9.9643,0.5143,4.8857,0.0000,0.0000,0.0000,0.6000,0.0000,0.9130,0.0870,0.4261,3.6000,20.9652,0.0000,1.4071,0.5960,2.0395,0.3029
209,2040,150,3,1,598,157,662,213,136,171,0,48,71,61,162,122,2628,2,105,0,7,8,14,96,21,3,6,1,18,2,0,0,7,7,50,7,0,22,7,105,0,0,17,9,15,10.9027,0.2274,0.2898,0.3562,0.6460,7.7632,9.7611,1.0275,2.7400,0.0000,0.0000,0.0000,0.4667,0.0000,0.6667,0.3182,0.4762,3.4820,25.0286,0.0000,1.1670,0.5704,3.5625,0.2843
210,2040,150,3,1,826,218,934,295,196,234,0,80,93,89,242,159,3618,1,152,0,9,10,14,136,39,6,6,3,18,2,0,3,15,16,50,9,0,22,7,152,0,0,19,8,21,12.0366,0.2373,0.3147,0.3571,0.6718,8.0794,9.6458,0.7420,3.2977,0.0000,0.0000,0.0000,0.4737,0.0000,0.6667,0.3182,0.3289,3.6687,23.8026,0.0000,1.2641,0.6035,2.9250,0.3069
211,2040,150,3,1,578,152,629,226,140,165,0,38,69,68,157,120,2383,2,106,0,5,10,10,93,26,5,2,3,18,0,0,1,5,6,49,8,0,16,6,106,0,0,12,4,12,10.8472,0.2422,0.2949,0.3910,0.6859,8.2533,9.7271,1.0611,2.2402,0.0000,0.0000,0.0000,0.3333,0.0000,0.6250,0.3750,0.4623,4.0087,22.4811,0.0000,1.1659,0.5668,4.3421,0.3073
212,2040,150,3,1,695,182,777,271,179,194,0,58,74,73,210,119,2891,0,151,0,12,8,21,126,30,13,3,7,16,1,0,1,7,8,50,9,0,30,9,151,0,0,10,6,34,12.1154,0.2576,0.3207,0.3899,0.7106,8.8516,9.5934,0.7912,2.8681,0.0000,0.0000,0.0000,0.6000,0.0000,0.7000,0.3000,0.3311,3.6099,19.1457,0.0000,1.3022,0.6383,3.3448,0.3340
