team_id,year,league_id,sub_league_id,division_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
45,2014,145,1,2,0,0,5732,1464,6161,0,1338,1373,0,429,617,554,0,0,0,2,162,0,0,0,47,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,10.8578,0.2334,0.2868,0.3077,0.5946,8.2217,8.4367,0.8726,2.6361,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.4042,0.0000,0.0000,1.2064,0.0000,3.2005,0.2836
45,2015,145,1,2,0,0,5654,1445,6049,0,1317,1396,0,395,595,553,0,0,0,2,162,0,0,0,47,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,10.6581,0.2329,0.2830,0.3099,0.5929,8.1990,8.6908,0.9027,2.4591,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.4427,0.0000,0.0000,1.1842,0.0000,3.5342,0.2850
45,2016,145,1,2,0,0,5602,1445,6066,0,1266,1510,0,464,638,598,0,0,0,1,162,0,0,0,47,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10.7726,0.2260,0.2852,0.3144,0.5995,7.8833,9.4027,1.0274,2.8893,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.7237,0.0000,0.0000,1.1970,0.0000,3.2543,0.2804
45,2017,145,1,2,1,0,5528,1445,6063,0,1416,1512,569,395,694,655,1506,1137,22596,1,162,162,90,72,44,924,268,49,44,38,186,6,1,3,50,46,152,100,84,67,23,429,10,13,65,42,64,11.5634,0.2562,0.3088,0.4193,0.7282,8.8173,9.4151,1.1582,2.4596,0.0617,0.0000,0.5185,0.5556,3.5123,0.6567,0.3433,0.3543,4.0786,136.9455,0.0000,1.2530,0.5698,3.8278,0.3175
45,2018,145,1,2,1,0,5664,1496,6152,0,1374,1526,704,357,598,557,1614,1170,22862,0,162,162,110,52,52,920,265,39,32,27,162,6,1,13,67,59,154,99,103,74,18,423,8,16,101,44,62,10.7687,0.2426,0.2929,0.3847,0.6776,8.2660,9.1805,0.9746,2.1477,0.0494,0.0000,0.6358,0.6790,4.3457,0.7429,0.2432,0.3641,3.3509,136.0833,0.0000,1.1571,0.5797,4.2745,0.3024
45,2019,145,1,2,1,0,5474,1450,5987,0,1310,1467,637,363,590,564,1528,1208,22206,1,162,162,98,64,50,863,246,47,32,24,177,6,2,8,61,69,148,91,109,64,14,462,14,13,77,25,87,10.8099,0.2393,0.2934,0.3900,0.6834,8.1292,9.1034,1.0984,2.2526,0.0864,0.0000,0.6728,0.6049,3.9321,0.7812,0.2188,0.3203,3.4999,136.2331,0.0000,1.1535,0.5585,4.0413,0.2934
45,2020,145,1,2,1,0,5482,1476,6000,0,1223,1564,542,395,557,515,1552,1153,22520,1,162,162,104,58,60,798,240,44,23,33,152,7,0,4,60,56,150,87,101,76,15,465,12,13,83,36,84,10.2050,0.2231,0.2811,0.3621,0.6432,7.4556,9.5344,0.9266,2.4080,0.0741,0.0000,0.6235,0.6420,3.3457,0.8000,0.1974,0.3226,3.1395,136.4848,0.0000,1.0960,0.5738,3.9595,0.2827
45,2021,145,1,2,1,0,5519,1474,6057,0,1265,1497,642,391,571,526,1572,1198,22756,2,162,162,121,41,65,844,248,44,31,15,158,4,2,5,57,70,152,96,105,86,20,533,10,12,98,33,105,10.5339,0.2292,0.2871,0.3655,0.6526,7.7204,9.1363,0.9643,2.3863,0.0617,0.0000,0.6481,0.7469,3.9630,0.7647,0.2326,0.2852,3.2102,139.6074,0.0000,1.1230,0.5675,3.8286,0.2842
45,2022,145,1,2,1,0,5413,1457,5966,0,1241,1511,624,416,573,528,1537,1150,22615,0,162,162,107,55,53,816,247,53,34,25,153,5,1,8,62,49,153,112,101,76,21,467,9,12,57,35,107,10.5381,0.2293,0.2886,0.3689,0.6575,7.6658,9.3336,0.9451,2.5697,0.0556,0.0000,0.6235,0.6605,3.8519,0.7162,0.2763,0.3276,3.2615,137.0606,0.0000,1.1373,0.5720,3.6322,0.2876
45,2023,145,1,2,1,1,5368,1444,5976,2078,1243,1515,495,478,636,595,1448,1178,22696,2,162,162,96,66,57,791,252,53,33,17,183,8,0,0,79,44,161,123,68,88,29,502,1,10,75,34,110,10.9956,0.2316,0.2980,0.3871,0.6851,7.7437,9.4382,1.1401,2.9778,0.0062,3.9397,0.4198,0.5926,3.0556,0.6628,0.3295,0.3207,3.7067,140.0988,0.0000,1.1913,0.5514,3.1695,0.2863
45,2024,145,1,2,1,1,5477,1449,6069,2160,1296,1568,455,471,650,614,1400,1207,23376,1,162,162,88,74,45,814,271,38,28,40,171,2,2,3,72,53,161,100,74,66,20,525,1,11,90,37,99,11.3017,0.2366,0.3019,0.3944,0.6963,8.0478,9.7369,1.0619,2.9248,0.0062,3.7172,0.4568,0.5432,2.8086,0.6923,0.3030,0.3067,3.8128,144.2963,0.0000,1.2192,0.5370,3.3291,0.2987
45,2025,145,1,2,1,1,5415,1453,5967,2112,1239,1586,497,427,614,587,1383,1236,22597,0,162,162,91,71,49,764,265,49,26,22,188,7,1,2,71,49,161,97,87,72,20,508,1,7,84,24,96,10.6228,0.2288,0.2898,0.3900,0.6799,7.6745,9.8238,1.1645,2.6449,0.0062,0.0000,0.5370,0.5617,3.0679,0.7101,0.2778,0.3169,3.6359,135.3114,0.0000,1.1466,0.5281,3.7143,0.2866
45,2026,145,1,2,1,1,5473,1456,6062,2078,1258,1491,604,458,628,580,1418,1307,22803,2,162,162,101,61,54,804,262,35,29,18,174,2,0,5,61,67,160,106,86,84,26,514,2,8,70,25,90,11.0162,0.2299,0.2958,0.3797,0.6755,7.7725,9.2121,1.0751,2.8297,0.0123,3.8322,0.5309,0.6235,3.7284,0.6750,0.3095,0.3113,3.5835,140.7593,0.0000,1.1780,0.5204,3.2555,0.2825
45,2027,145,1,2,1,1,5504,1481,6076,1998,1225,1615,682,451,601,572,1437,1245,23124,1,162,162,109,53,52,805,234,44,22,19,167,4,2,2,73,53,159,97,93,74,21,525,3,17,74,28,88,10.5047,0.2226,0.2867,0.3630,0.6497,7.4426,9.8121,1.0146,2.7401,0.0185,3.6083,0.5741,0.6728,4.2099,0.7123,0.2838,0.3029,3.4752,142.7407,0.0000,1.1314,0.5358,3.5809,0.2826
45,2028,145,1,2,1,1,5457,1456,6030,2084,1255,1683,588,449,635,600,1291,1254,22940,2,162,162,98,64,57,802,246,44,27,38,169,3,2,6,71,51,160,98,86,81,23,522,2,14,94,25,107,10.8432,0.2300,0.2933,0.3819,0.6752,7.7540,10.3984,1.0442,2.7741,0.0123,0.0000,0.5309,0.6049,3.6296,0.7125,0.2840,0.3065,3.7071,138.1928,0.0000,1.1698,0.5073,3.7483,0.2990
45,2029,145,1,2,1,1,5454,1461,6086,2073,1270,1486,473,491,602,562,1395,1344,23064,1,162,162,90,72,52,814,266,48,42,33,157,3,0,5,77,51,161,99,85,74,21,443,1,11,72,38,62,11.1597,0.2329,0.3001,0.3801,0.6802,7.8216,9.1519,0.9669,3.0240,0.0062,3.6531,0.5247,0.5556,2.9198,0.7123,0.2838,0.3634,3.4612,142.3704,0.0000,1.2051,0.5093,3.0265,0.2889
45,2030,145,1,2,1,1,5508,1450,6070,2093,1309,1553,420,408,608,569,1317,1359,23043,1,162,162,90,72,54,854,277,47,36,27,151,7,2,7,63,69,161,74,73,71,15,471,1,12,87,34,76,11.0830,0.2377,0.2966,0.3800,0.6766,8.1230,9.6371,0.9370,2.5318,0.0062,3.3993,0.4506,0.5556,2.5926,0.7826,0.2113,0.3418,3.5309,142.2407,0.0000,1.1839,0.4922,3.8064,0.3016
45,2031,145,1,2,1,1,5546,1469,6231,2124,1306,1451,386,549,648,606,1382,1423,23682,2,162,162,76,86,40,870,231,41,41,28,177,2,1,7,63,53,162,121,71,61,20,533,0,9,61,20,66,11.6843,0.2355,0.3083,0.3830,0.6913,7.9977,8.8857,1.0839,3.3620,0.0000,3.8810,0.4383,0.4691,2.3827,0.6667,0.3279,0.3039,3.7110,146.1852,0.0000,1.2622,0.4927,2.6430,0.2852
45,2032,145,1,2,1,1,5394,1455,6004,2222,1244,1489,397,459,629,596,1391,1310,22481,1,162,162,73,89,36,739,250,56,32,37,218,3,1,10,53,62,161,131,81,57,19,429,1,13,53,26,47,10.9150,0.2306,0.2968,0.4119,0.7087,7.6931,9.2082,1.3481,2.8385,0.0062,4.1037,0.5000,0.4506,2.4506,0.6545,0.3333,0.3753,3.6858,138.7716,0.0000,1.1702,0.5150,3.2440,0.2759
45,2033,145,1,2,1,1,5502,1460,6145,2196,1341,1409,382,488,685,647,1431,1356,22926,2,162,162,65,97,37,859,280,56,31,31,171,6,0,9,51,68,162,128,70,64,27,452,0,10,61,32,48,11.6885,0.2437,0.3115,0.3991,0.7107,8.2627,8.6817,1.0536,3.0068,0.0000,3.8487,0.4321,0.4012,2.3580,0.5781,0.4219,0.3584,3.9865,141.5185,0.0000,1.2522,0.5135,2.8873,0.2960
45,2034,145,1,2,1,1,5587,1443,6261,2664,1488,1479,389,517,819,784,1427,1220,23417,0,162,162,64,98,46,887,301,60,27,25,275,7,1,12,58,69,161,140,65,66,20,465,1,4,68,35,52,12.9356,0.2663,0.3345,0.4768,0.8113,9.2807,9.2245,1.7152,3.2245,0.0062,4.6145,0.4012,0.3951,2.4012,0.6970,0.3030,0.3462,4.8898,144.5494,0.0000,1.3895,0.5391,2.8607,0.3142
45,2035,145,1,2,1,1,5676,1452,6360,2542,1519,1444,394,532,837,783,1439,1287,23687,2,162,162,69,93,45,977,291,57,30,21,230,2,1,11,56,64,161,127,63,68,22,471,1,8,62,30,61,13.1035,0.2676,0.3356,0.4479,0.7835,9.4110,8.9463,1.4250,3.2960,0.0062,4.5430,0.3889,0.4259,2.4321,0.6716,0.3235,0.3418,4.8511,146.2160,0.0000,1.4119,0.5279,2.7143,0.3197
45,2036,145,1,2,1,1,5558,1454,6145,2408,1381,1523,547,449,731,668,1313,1341,23439,0,162,162,94,68,56,855,266,47,37,19,241,7,1,3,57,53,162,123,80,78,21,472,0,11,56,36,77,11.6554,0.2485,0.3088,0.4332,0.7421,8.5481,9.4271,1.4917,2.7792,0.0000,0.0000,0.4938,0.5802,3.3765,0.7273,0.2692,0.3432,4.1348,142.0545,0.0000,1.2586,0.4947,3.3920,0.2976
45,2037,145,1,2,1,1,5655,1457,6284,2558,1454,1633,489,505,786,749,1252,1314,23973,0,162,162,90,72,50,878,298,19,47,28,250,8,1,11,58,57,161,96,67,73,21,436,1,8,78,41,58,12.4530,0.2571,0.3218,0.4523,0.7742,8.9815,10.0872,1.5443,3.1194,0.0062,4.3258,0.4136,0.5556,3.0185,0.7042,0.2877,0.3693,4.6266,147.9815,0.0000,1.3445,0.4879,3.2337,0.3153
45,2038,145,1,2,1,1,5517,1449,6094,2302,1314,1601,554,481,716,671,1320,1265,23393,1,162,162,85,77,48,813,242,13,35,31,228,2,0,2,47,48,159,117,63,78,25,372,3,6,53,28,52,11.4446,0.2382,0.3031,0.4173,0.7203,8.1596,9.9418,1.4158,2.9869,0.0185,4.1213,0.3889,0.5247,3.4198,0.6575,0.3205,0.4274,4.1667,144.4012,0.0000,1.2385,0.5106,3.3285,0.2917
45,2039,145,1,2,1,1,5622,1463,6251,2482,1422,1476,472,499,777,719,1349,1376,23883,2,162,162,76,86,40,867,293,18,49,19,243,5,0,6,69,63,160,122,80,64,23,411,2,13,54,32,46,12.1995,0.2529,0.3183,0.4415,0.7598,8.7438,9.0758,1.4942,3.0683,0.0123,4.4916,0.4938,0.4691,2.9136,0.6349,0.3594,0.3893,4.4211,147.4259,0.0000,1.3125,0.4950,2.9579,0.2983
46,1969,145,0,1,0,0,5879,1463,6532,0,1490,963,0,653,799,707,0,0,0,0,163,0,0,0,33,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,13.1832,0.2534,0.3281,0.3412,0.6693,9.1661,5.9241,1.0581,4.0171,0.0000,4.2730,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.3493,0.0000,0.0000,1.4648,0.0000,1.4747,0.2778
46,1970,145,0,1,0,0,5735,1446,6322,0,1397,895,0,587,751,676,0,0,0,0,163,0,0,0,27,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,12.3485,0.2436,0.3138,0.3200,0.6338,8.6950,5.5705,0.9087,3.6535,0.0000,3.7292,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.2075,0.0000,0.0000,1.3721,0.0000,1.5247,0.2665
46,1971,145,0,1,0,0,5551,1416,6120,0,1303,795,0,569,609,532,0,0,0,0,161,0,0,0,32,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,32,23,0,0,0,11.8983,0.2347,0.3059,0.3050,0.6109,8.2818,5.0530,0.8263,3.6165,0.0000,3.4124,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.3814,0.0000,0.0000,1.3220,0.0000,1.3972,0.2536
46,1972,145,0,0,0,0,5462,1391,5948,0,1289,740,0,486,595,533,0,0,0,0,156,0,0,0,32,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,37,14,0,0,0,11.4845,0.2360,0.2984,0.2997,0.5981,8.3400,4.7879,0.7505,3.1445,0.0000,3.2128,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.4486,0.0000,0.0000,1.2761,0.0000,1.5226,0.2547
46,1973,145,0,0,0,0,5838,1454,6461,0,1476,671,0,623,731,643,0,0,0,0,162,0,0,0,28,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,50,11,0,0,0,12.9924,0.2528,0.3249,0.3140,0.6388,9.1362,4.1534,0.7366,3.8563,0.0000,3.9349,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.9801,0.0000,0.0000,1.4436,0.0000,1.0770,0.2688
46,1974,145,0,0,0,0,5847,1457,6340,0,1476,621,0,493,660,609,0,0,0,0,162,0,0,0,24,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,43,11,0,0,0,12.1627,0.2524,0.3106,0.3171,0.6277,9.1174,3.8360,0.7783,3.0453,0.0000,3.6425,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.7618,0.0000,0.0000,1.3514,0.0000,1.2596,0.2647
46,1975,145,0,0,0,0,5789,1431,6413,0,1496,643,0,624,792,690,0,0,0,0,162,0,0,0,34,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,36,10,0,0,0,13.3333,0.2584,0.3306,0.3273,0.6579,9.4088,4.0440,0.8365,3.9245,0.0000,4.2059,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.3396,0.0000,0.0000,1.4815,0.0000,1.0304,0.2719
46,1976,145,0,0,0,0,5711,1435,6278,0,1406,677,0,567,655,580,0,0,0,0,161,0,0,0,27,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,45,10,0,0,0,12.3742,0.2462,0.3143,0.2982,0.6125,8.8181,4.2460,0.6209,3.5561,0.0000,3.5430,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.6376,0.0000,0.0000,1.3749,0.0000,1.1940,0.2648
46,1977,145,0,0,0,0,5754,1431,6320,0,1461,719,0,566,765,687,0,0,0,0,162,0,0,0,25,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,0,12.7484,0.2539,0.3207,0.3248,0.6455,9.1887,4.5220,0.8553,3.5597,0.0000,3.9442,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.3208,0.0000,0.0000,1.4165,0.0000,1.2703,0.2705
46,1978,145,0,0,0,0,5750,1436,6148,0,1442,577,0,398,650,582,0,0,0,0,162,0,0,0,24,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,62,19,0,0,0,11.5320,0.2508,0.2993,0.3077,0.6069,9.0376,3.6163,0.6831,2.4944,0.0000,3.3152,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.6476,0.0000,0.0000,1.2813,0.0000,1.4497,0.2632
46,1979,145,0,0,0,0,5880,1439,6261,0,1563,580,0,381,722,644,0,0,0,0,161,0,0,0,23,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,61,12,0,0,0,12.1584,0.2658,0.3105,0.3485,0.6590,9.7755,3.6275,1.0132,2.3829,0.0000,3.9502,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.0278,0.0000,0.0000,1.3509,0.0000,1.5223,0.2727
46,1980,145,0,0,0,0,5880,1450,6300,0,1530,575,0,420,682,598,0,0,0,0,162,0,0,0,30,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,48,14,0,0,0,12.1034,0.2602,0.3095,0.3301,0.6396,9.4966,3.5690,0.8503,2.6069,0.0000,3.7495,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.7117,0.0000,0.0000,1.3448,0.0000,1.3690,0.2695
46,1981,145,0,0,0,0,3952,986,4304,0,994,448,0,352,459,428,0,0,0,0,109,0,0,0,35,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,12.2860,0.2515,0.3127,0.3062,0.6189,9.0730,4.0892,0.6572,3.2130,0.0000,3.5887,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.9067,0.0000,0.0000,1.3651,0.0000,1.2727,0.2686
46,1982,145,0,0,0,0,5915,1467,6426,0,1514,717,0,511,717,649,0,0,0,0,163,0,0,0,47,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,12.4233,0.2560,0.3151,0.3331,0.6482,9.2883,4.3988,0.9325,3.1350,0.0000,3.8965,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.9816,0.0000,0.0000,1.3804,0.0000,1.4031,0.2699
46,1983,145,0,0,0,0,5875,1454,6366,0,1513,689,0,491,708,649,0,0,0,0,162,0,0,0,43,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,12.4044,0.2575,0.3148,0.3254,0.6402,9.3652,4.2648,0.8232,3.0392,0.0000,3.8205,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.0172,0.0000,0.0000,1.3783,0.0000,1.4033,0.2731
46,1984,145,0,0,0,0,5831,1433,6311,0,1532,785,0,480,734,646,0,0,0,0,161,0,0,0,41,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,12.6364,0.2627,0.3188,0.3332,0.6520,9.6218,4.9302,0.8604,3.0147,0.0000,3.9929,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.0572,0.0000,0.0000,1.4040,0.0000,1.6354,0.2842
46,1985,145,0,0,0,0,5821,1437,6320,0,1510,777,0,499,802,701,0,0,0,0,161,0,0,0,37,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0,0,12.5825,0.2594,0.3179,0.3496,0.6675,9.4572,4.8664,1.0960,3.1253,0.0000,4.1209,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.3904,0.0000,0.0000,1.3981,0.0000,1.5571,0.2742
46,1986,145,0,0,0,0,5771,1431,6265,0,1478,952,0,494,734,638,0,0,0,0,161,0,0,0,32,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,29,12,0,0,0,12.4025,0.2561,0.3148,0.3382,0.6530,9.2956,5.9874,0.9937,3.1069,0.0000,3.9368,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.0126,0.0000,0.0000,1.3781,0.0000,1.9271,0.2832
46,1987,145,0,0,0,0,5940,1464,6469,0,1548,1039,0,529,817,752,0,0,0,0,162,0,0,0,45,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,12.7684,0.2606,0.3211,0.3460,0.6670,9.5164,6.3873,1.0389,3.2520,0.0000,4.1637,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.6230,0.0000,0.0000,1.4187,0.0000,1.9641,0.2914
46,1988,145,0,0,0,0,5702,1449,6139,0,1355,832,0,437,616,555,0,0,0,0,162,0,0,0,51,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,11.1304,0.2376,0.2919,0.3034,0.5953,8.4161,5.1677,0.7764,2.7143,0.0000,3.1140,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.4472,0.0000,0.0000,1.2367,0.0000,1.9039,0.2592
46,1989,145,0,0,0,0,5759,1432,6216,0,1463,812,0,457,679,605,0,0,0,0,162,0,0,0,45,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,12.0670,0.2540,0.3089,0.3212,0.6301,9.1948,5.1034,0.8108,2.8722,0.0000,3.6455,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.8024,0.0000,0.0000,1.3408,0.0000,1.7768,0.2769
46,1990,145,0,0,0,0,5893,1445,6362,0,1558,771,0,469,760,655,0,0,0,0,162,0,0,0,42,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,23,13,0,0,0,12.6249,0.2644,0.3186,0.3260,0.6446,9.7038,4.8021,0.7536,2.9211,0.0000,3.9220,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.0796,0.0000,0.0000,1.4028,0.0000,1.6439,0.2873
46,1991,145,0,0,0,0,5887,1463,6414,0,1498,859,0,527,744,673,0,0,0,0,162,0,0,0,41,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0,12.4573,0.2545,0.3157,0.3294,0.6451,9.2153,5.2843,0.9043,3.2420,0.0000,3.8734,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.1401,0.0000,0.0000,1.3841,0.0000,1.6300,0.2768
46,1992,145,0,0,0,0,5715,1457,6150,0,1344,793,0,435,604,555,0,0,0,0,162,0,0,0,39,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,19,14,0,0,0,10.9890,0.2352,0.2893,0.3018,0.5911,8.3020,4.8984,0.7845,2.6870,0.0000,3.0460,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3.4283,0.0000,0.0000,1.2210,0.0000,1.8230,0.2538
46,1993,145,0,0,0,0,5852,1447,6374,0,1511,810,0,522,792,715,0,0,0,0,162,0,0,0,29,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,12.6448,0.2582,0.3190,0.3366,0.6556,9.3981,5.0380,0.9516,3.2467,0.0000,4.0215,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.4471,0.0000,0.0000,1.4050,0.0000,1.5517,0.2778
46,1994,145,0,1,0,0,4179,1036,4600,0,1071,577,0,421,586,532,0,0,0,0,115,0,0,0,23,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,12.9614,0.2563,0.3243,0.3475,0.6718,9.3041,5.0125,1.1033,3.6573,0.0000,4.2484,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.6216,0.0000,0.0000,1.4402,0.0000,1.3705,0.2717
46,1995,145,0,1,0,0,5249,1286,5852,0,1391,699,0,603,747,689,0,0,0,0,144,0,0,0,31,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,13.9549,0.2650,0.3407,0.3484,0.6892,9.7348,4.8919,1.0218,4.2201,0.0000,4.6785,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.8219,0.0000,0.0000,1.5505,0.0000,1.1592,0.2827
46,1996,145,0,1,0,0,5911,1447,6546,0,1570,846,0,635,899,831,0,0,0,0,162,0,0,0,42,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,13.7146,0.2656,0.3368,0.3737,0.7106,9.7650,5.2619,1.3248,3.9496,0.0000,4.8362,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5.1686,0.0000,0.0000,1.5238,0.0000,1.3323,0.2797
46,1997,145,0,1,0,0,5701,1427,6243,0,1419,1012,0,542,742,670,0,0,0,1,161,0,0,0,44,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,12.3650,0.2489,0.3141,0.3420,0.6562,8.9475,6.3811,1.1161,3.4176,0.0000,3.9456,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.2247,0.0000,0.0000,1.3739,0.0000,1.8672,0.2753
46,1998,145,1,1,0,0,5891,1451,6441,0,1538,1063,0,550,812,746,0,0,0,0,162,0,0,0,39,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,12.9511,0.2611,0.3242,0.3568,0.6810,9.5396,6.5934,1.1661,3.4114,0.0000,4.3430,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.6272,0.0000,0.0000,1.4390,0.0000,1.9327,0.2909
46,1999,145,1,1,0,0,5945,1442,6561,0,1618,987,0,616,886,812,0,0,0,1,161,0,0,0,40,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,13.9399,0.2722,0.3405,0.3796,0.7201,10.0961,6.1588,1.3291,3.8438,0.0000,5.0070,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5.0668,0.0000,0.0000,1.5489,0.0000,1.6023,0.2961
46,2000,145,1,1,0,0,5899,1466,6627,0,1501,967,0,728,826,755,0,0,0,0,163,0,0,0,29,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,13.6842,0.2544,0.3364,0.3429,0.6793,9.2149,5.9366,1.0682,4.4693,0.0000,4.4937,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.6351,0.0000,0.0000,1.5205,0.0000,1.3283,0.2789
46,2001,145,1,1,0,0,5761,1436,6428,0,1452,1057,0,667,806,740,0,0,0,1,162,0,0,0,28,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,13.2776,0.2520,0.3297,0.3546,0.6843,9.0982,6.6231,1.2344,4.1794,0.0000,4.4385,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.6368,0.0000,0.0000,1.4753,0.0000,1.5847,0.2785
46,2002,145,1,1,0,0,5765,1432,6431,0,1468,1026,0,666,821,752,0,0,0,1,162,0,0,0,32,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,13.4089,0.2546,0.3318,0.3582,0.6900,9.2241,6.4468,1.2504,4.1848,0.0000,4.5321,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,4.7252,0.0000,0.0000,1.4899,0.0000,1.5405,0.2795
46,2003,145,1,1,0,0,5946,1452,6521,0,1590,1034,0,575,873,810,0,0,0,0,162,0,0,0,44,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,13.4194,0.2674,0.3320,0.3779,0.7099,9.8554,6.4091,1.3574,3.5640,0.0000,4.7578,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5.0207,0.0000,0.0000,1.4910,0.0000,1.7983,0.2921
