human_manager_id,team_id,year,league_id,sub_league_id,division_id,level_id,split_id,position,g,gs,tc,a,po,e,dp,tp,pb,sba,rto,er,ip,ipf,pct,range,rtop,cera
15,46,2029,145,0,1,1,0,0,0,1610,5972,1509,4373,90,495,0,16,101,31,0,13125,0,0.9849,4.0334,0.3069,0.0000
15,46,2030,145,0,1,1,0,0,0,1610,5692,1365,4245,82,356,0,15,129,34,0,12741,0,0.9856,3.9628,0.2636,0.0000
15,46,2031,145,0,1,1,0,0,0,1610,5948,1547,4307,94,439,0,16,117,29,0,12921,0,0.9842,4.0775,0.2479,0.0000
15,46,2032,145,0,1,1,0,0,0,1610,6070,1600,4372,98,510,0,15,102,31,0,13116,0,0.9839,4.0979,0.3039,0.0000
15,46,2033,145,0,1,1,0,0,0,1610,5841,1495,4268,78,412,0,8,102,27,0,12804,0,0.9866,4.0508,0.2647,0.0000
15,46,2034,145,0,1,1,0,0,0,1610,5828,1450,4303,75,358,0,11,122,34,0,12909,0,0.9871,4.0109,0.2787,0.0000
15,46,2035,145,0,1,1,0,0,0,1610,5755,1393,4304,58,338,0,11,92,27,0,12912,0,0.9899,3.9710,0.2935,0.0000
15,46,2036,145,0,1,1,0,0,0,1610,5959,1489,4404,66,362,0,12,111,34,0,13212,0,0.9889,4.0143,0.3063,0.0000
15,46,2037,145,0,1,1,0,0,0,1620,5876,1489,4297,90,347,0,17,107,29,0,12891,0,0.9847,4.0396,0.2710,0.0000
15,46,2038,145,0,1,1,0,0,0,1620,5986,1506,4370,110,460,0,13,90,13,0,13110,0,0.9816,4.0339,0.1444,0.0000
15,46,2039,145,0,1,1,0,0,0,1620,5939,1531,4320,88,455,0,12,111,29,0,12963,0,0.9852,4.0623,0.2613,0.0000
15,46,2040,145,0,1,1,0,8,0,850,3058,786,2217,55,183,0,2,94,32,0,6651,0,0.9820,4.0636,0.3404,0.0000
16,49,2017,145,1,0,0,0,0,0,0,6023,1561,4378,84,349,0,8,137,30,0,13137,0,0.9861,4.0687,0.2190,0.0000
16,49,2018,145,1,0,0,0,0,0,0,6157,1650,4418,89,338,0,14,130,32,0,13257,0,0.9855,4.1195,0.2462,0.0000
16,49,2019,145,1,0,0,0,0,0,0,6123,1651,4389,83,382,0,15,130,36,0,13170,0,0.9864,4.1276,0.2769,0.0000
16,49,2020,145,1,0,0,0,0,0,0,6170,1676,4415,79,325,0,11,116,37,0,13245,0,0.9872,4.1388,0.3190,0.0000
16,49,2021,145,1,0,0,0,0,0,0,6082,1677,4322,83,381,0,12,107,29,0,12966,0,0.9864,4.1640,0.2710,0.0000
16,49,2022,145,1,0,0,0,0,0,0,6194,1698,4415,81,373,0,6,95,26,0,13245,0,0.9869,4.1538,0.2737,0.0000
16,49,2023,145,1,0,1,0,0,0,725,6006,1605,4327,74,374,0,9,116,30,0,12984,0,0.9877,4.1118,0.2586,0.0000
16,49,2024,145,1,0,1,0,0,0,1468,6039,1598,4343,98,395,0,12,152,31,0,13029,0,0.9838,4.1038,0.2039,0.0000
16,49,2025,145,1,0,1,0,0,0,1468,5929,1510,4314,105,342,0,17,133,34,0,12942,0,0.9823,4.0501,0.2556,0.0000
16,49,2026,145,1,0,1,0,0,0,453,1862,509,1324,29,140,0,2,37,9,0,3972,0,0.9844,4.1533,0.2432,0.0000
17,51,2017,145,1,0,0,0,0,0,0,6057,1622,4328,107,316,0,9,157,43,0,12984,0,0.9823,4.1243,0.2739,0.0000
17,51,2018,145,1,0,0,0,0,0,0,6101,1646,4345,110,393,0,8,102,19,0,13038,0,0.9820,4.1355,0.1863,0.0000
17,51,2019,145,1,0,0,0,0,0,0,6098,1698,4305,95,414,0,13,96,28,0,12915,0,0.9844,4.1833,0.2917,0.0000
17,51,2020,145,1,0,0,0,0,0,0,6262,1739,4403,120,366,0,15,90,32,0,13209,0,0.9808,4.1849,0.3556,0.0000
17,51,2021,145,1,0,0,0,0,0,0,6222,1716,4416,90,313,0,11,135,45,0,13251,0,0.9855,4.1648,0.3333,0.0000
17,51,2022,145,1,0,0,0,0,0,0,6207,1686,4439,82,424,0,5,147,37,0,13317,0,0.9868,4.1394,0.2517,0.0000
17,51,2023,145,1,0,1,0,0,0,732,5896,1474,4345,77,349,0,6,120,30,0,13035,0,0.9869,4.0177,0.2500,0.0000
17,51,2024,145,1,0,1,0,0,0,1468,5948,1459,4411,78,343,3,7,115,36,0,13233,0,0.9869,3.9923,0.3130,0.0000
17,51,2025,145,1,0,1,0,0,0,1468,5906,1470,4371,65,313,0,9,122,34,0,13116,0,0.9890,4.0080,0.2787,0.0000
17,51,2026,145,1,0,1,0,0,0,1468,5897,1475,4345,77,403,0,14,119,29,0,13035,0,0.9869,4.0184,0.2437,0.0000
17,51,2027,145,1,0,1,0,0,0,1468,6030,1549,4400,81,376,0,15,112,34,0,13200,0,0.9866,4.0561,0.3036,0.0000
17,51,2028,145,1,0,1,0,0,0,1468,5976,1523,4372,81,332,0,8,104,33,0,13116,0,0.9864,4.0451,0.3173,0.0000
17,51,2029,145,1,0,1,0,0,0,1468,5869,1400,4386,83,314,0,14,106,27,0,13158,0,0.9859,3.9576,0.2547,0.0000
17,51,2030,145,1,0,1,0,0,0,1468,5911,1473,4370,68,349,0,12,124,39,0,13110,0,0.9885,4.0112,0.3145,0.0000
17,51,2031,145,1,0,1,0,0,0,1468,5916,1465,4377,74,332,0,10,95,37,0,13131,0,0.9875,4.0041,0.3895,0.0000
17,51,2032,145,1,0,1,0,0,0,1468,6012,1539,4400,73,408,0,18,93,28,0,13203,0,0.9879,4.0484,0.3011,0.0000
17,51,2033,145,1,0,1,0,0,0,1468,5961,1450,4418,93,302,0,15,95,25,0,13254,0,0.9844,3.9846,0.2632,0.0000
17,51,2034,145,1,0,1,0,0,0,1468,5987,1529,4348,110,387,0,17,101,25,0,13044,0,0.9816,4.0550,0.2475,0.0000
17,51,2035,145,1,0,1,0,0,0,1468,5829,1367,4370,92,323,0,15,115,28,0,13110,0,0.9842,3.9384,0.2435,0.0000
17,51,2036,145,1,0,1,0,0,0,1468,5845,1391,4351,103,305,3,8,102,35,0,13053,0,0.9824,3.9591,0.3431,0.0000
17,51,2037,145,1,0,1,0,0,0,1620,5903,1428,4390,85,354,0,11,94,32,0,13170,0,0.9856,3.9759,0.3404,0.0000
17,51,2038,145,1,0,1,0,0,0,1620,5843,1409,4345,89,358,0,16,111,29,0,13035,0,0.9848,3.9728,0.2613,0.0000
17,51,2039,145,1,0,1,0,0,0,1620,5718,1300,4334,84,345,0,15,95,35,0,13005,0,0.9853,3.8990,0.3684,0.0000
17,51,2040,145,1,0,1,0,3,0,850,3071,747,2271,53,181,0,4,124,32,0,6813,0,0.9827,3.9868,0.2581,0.0000
18,53,2017,145,1,2,0,0,0,0,0,6220,1751,4393,76,434,0,18,127,30,0,13179,0,0.9878,4.1958,0.2362,0.0000
18,53,2018,145,1,2,0,0,0,0,0,6132,1725,4323,84,443,0,12,102,23,0,12969,0,0.9863,4.1971,0.2255,0.0000
19,56,2017,145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
19,46,2017,145,1,1,0,0,0,0,0,6240,1729,4425,86,399,0,14,120,37,0,13278,0,0.9862,4.1713,0.3083,0.0000
19,46,2018,145,1,1,0,0,0,0,0,6166,1675,4406,85,378,0,12,104,29,0,13218,0,0.9862,4.1405,0.2788,0.0000
19,46,2019,145,1,1,0,0,0,0,0,6190,1700,4391,99,398,0,20,100,37,0,13173,0,0.9840,4.1615,0.3700,0.0000
19,46,2020,145,1,1,0,0,0,0,0,6097,1646,4348,103,401,0,9,132,41,0,13044,0,0.9831,4.1357,0.3106,0.0000
19,46,2021,145,1,1,0,0,0,0,0,6209,1712,4385,112,400,0,16,142,45,0,13155,0,0.9820,4.1713,0.3169,0.0000
19,46,2022,145,0,1,0,0,0,0,0,6055,1626,4329,100,401,0,13,99,43,0,12987,0,0.9835,4.1268,0.4343,0.0000
19,46,2023,145,0,1,1,0,0,0,794,5920,1516,4315,89,410,0,20,94,25,0,12945,0,0.9850,4.0540,0.2660,0.0000
20,58,2017,145,0,2,0,0,0,0,0,6281,1753,4428,100,462,0,12,125,42,0,13284,0,0.9841,4.1877,0.3360,0.0000
20,58,2018,145,0,2,0,0,0,0,0,6237,1745,4387,105,398,0,16,116,29,0,13161,0,0.9832,4.1933,0.2500,0.0000
20,58,2019,145,0,2,0,0,0,0,0,6102,1644,4349,109,413,0,11,123,40,0,13050,0,0.9821,4.1331,0.3252,0.0000
20,58,2020,145,0,2,0,0,0,0,0,5985,1590,4299,96,394,0,12,158,44,0,12903,0,0.9840,4.1076,0.2785,0.0000
20,58,2021,145,0,2,0,0,0,0,0,6131,1656,4384,91,443,0,20,118,29,0,13152,0,0.9852,4.1332,0.2458,0.0000
20,58,2022,145,0,2,0,0,0,0,0,6107,1646,4351,110,422,0,8,135,43,0,13053,0,0.9820,4.1349,0.3185,0.0000
20,58,2023,145,0,2,1,0,0,0,790,5933,1526,4315,92,368,0,13,129,32,0,12945,0,0.9845,4.0610,0.2481,0.0000
21,59,2017,145,0,0,0,0,0,0,0,2827,760,2035,32,186,0,13,61,16,0,6105,0,0.9887,4.1204,0.2623,0.0000
22,60,2017,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
22,50,2017,145,0,2,0,0,0,0,0,6076,1696,4303,77,461,0,14,139,36,0,12909,0,0.9873,4.1824,0.2590,0.0000
22,50,2018,145,0,2,0,0,0,0,0,6197,1720,4374,103,418,0,11,109,36,0,13122,0,0.9834,4.1797,0.3303,0.0000
22,50,2019,145,0,2,0,0,0,0,0,6133,1663,4362,108,379,0,12,117,32,0,13086,0,0.9824,4.1437,0.2735,0.0000
22,50,2020,145,0,2,0,0,0,0,0,6138,1640,4395,103,423,0,11,138,46,0,13185,0,0.9832,4.1195,0.3333,0.0000
22,50,2021,145,0,2,0,0,0,0,0,6136,1691,4377,68,423,0,13,105,34,0,13137,0,0.9889,4.1571,0.3238,0.0000
22,50,2022,145,0,2,0,0,0,0,0,6141,1702,4364,75,395,0,12,116,24,0,13095,0,0.9878,4.1691,0.2069,0.0000
22,50,2023,145,0,2,1,0,0,0,798,5953,1490,4373,90,388,0,11,115,33,0,13119,0,0.9849,4.0222,0.2870,0.0000
22,50,2024,145,1,2,1,0,0,0,1468,5884,1432,4374,78,326,0,18,124,40,0,13122,0,0.9867,3.9822,0.3226,0.0000
22,50,2025,145,1,2,1,0,0,0,1468,5801,1387,4344,70,329,0,10,106,29,0,13035,0,0.9879,3.9570,0.2736,0.0000
22,50,2026,145,1,2,1,0,0,0,1468,5983,1498,4370,115,421,0,12,118,28,0,13110,0,0.9808,4.0284,0.2373,0.0000
22,50,2027,145,1,2,1,0,0,0,1468,5955,1563,4304,88,420,0,10,115,34,0,12918,0,0.9852,4.0876,0.2957,0.0000
22,50,2028,145,1,2,1,0,0,0,1468,5907,1509,4318,80,313,0,13,99,37,0,12954,0,0.9865,4.0484,0.3737,0.0000
22,50,2029,145,1,2,1,0,0,0,1468,5954,1562,4306,86,365,0,13,83,20,0,12918,0,0.9856,4.0882,0.2410,0.0000
22,50,2030,145,1,2,1,0,0,0,1468,5856,1445,4335,76,341,3,17,106,29,0,13005,0,0.9870,4.0000,0.2736,0.0000
22,50,2031,145,1,2,1,0,0,0,1468,5891,1423,4386,82,331,0,11,100,24,0,13161,0,0.9861,3.9724,0.2400,0.0000
22,50,2032,145,1,2,1,0,0,0,1468,5882,1417,4385,80,345,0,12,114,30,0,13155,0,0.9864,3.9694,0.2632,0.0000
22,50,2033,145,1,2,1,0,0,0,1468,5999,1477,4446,76,355,0,20,110,27,0,13338,0,0.9873,3.9966,0.2455,0.0000
22,50,2034,145,1,2,1,0,0,0,1468,5765,1356,4329,80,323,0,16,92,29,0,12987,0,0.9861,3.9397,0.3152,0.0000
22,50,2035,145,1,2,1,0,0,0,1468,5841,1393,4344,104,325,0,6,96,25,0,13032,0,0.9822,3.9620,0.2604,0.0000
22,50,2036,145,1,2,1,0,0,0,1468,5771,1382,4300,89,303,0,20,121,35,0,12900,0,0.9846,3.9642,0.2893,0.0000
22,50,2037,145,1,2,1,0,0,0,1620,5828,1380,4378,70,342,0,12,104,31,0,13134,0,0.9880,3.9456,0.2981,0.0000
22,50,2038,145,1,2,1,0,0,0,1620,5820,1364,4384,72,348,0,9,100,25,0,13152,0,0.9876,3.9334,0.2500,0.0000
22,50,2039,145,1,2,1,0,0,0,1620,5812,1387,4355,70,321,0,11,89,26,0,13065,0,0.9880,3.9555,0.2921,0.0000
22,50,2040,145,1,2,1,0,10,0,840,3000,733,2238,29,170,0,6,84,22,0,6714,0,0.9903,3.9826,0.2619,0.0000
23,54,2017,145,0,2,0,0,0,0,0,6155,1630,4442,83,377,0,10,133,41,0,13326,0,0.9865,4.1009,0.3083,0.0000
23,54,2018,145,0,2,0,0,0,0,0,6078,1654,4317,107,372,0,8,148,40,0,12951,0,0.9824,4.1494,0.2703,0.0000
23,54,2019,145,0,2,0,0,0,0,0,6087,1648,4345,94,374,0,9,167,60,0,13038,0,0.9846,4.1369,0.3593,0.0000
23,54,2020,145,0,2,0,0,0,0,0,6074,1691,4283,100,403,3,12,156,39,0,12849,0,0.9835,4.1845,0.2500,0.0000
23,54,2021,145,0,2,0,0,0,0,0,6154,1729,4331,94,387,0,12,102,31,0,12993,0,0.9847,4.1976,0.3039,0.0000
23,54,2022,145,0,2,0,0,0,0,0,6025,1602,4327,96,402,0,15,119,34,0,12981,0,0.9841,4.1107,0.2857,0.0000
24,57,2017,145,0,0,0,0,0,0,0,6211,1633,4496,82,364,0,14,95,27,0,13488,0,0.9868,4.0896,0.2842,0.0000
24,57,2018,145,0,0,0,0,0,0,0,6181,1616,4456,109,383,0,14,113,32,0,13368,0,0.9824,4.0880,0.2832,0.0000
24,57,2019,145,0,0,0,0,0,0,0,6153,1642,4392,119,365,0,19,136,31,0,13176,0,0.9807,4.1216,0.2279,0.0000
24,57,2020,145,0,0,0,0,0,0,0,6066,1620,4335,111,397,0,18,138,33,0,13005,0,0.9817,4.1211,0.2391,0.0000
24,57,2021,145,0,0,0,0,0,0,0,5896,1518,4280,98,316,0,14,143,38,0,12840,0,0.9834,4.0640,0.2657,0.0000
24,57,2022,145,0,0,0,0,0,0,0,5968,1497,4385,86,355,0,11,115,33,0,13155,0,0.9856,4.0242,0.2870,0.0000
24,57,2023,145,0,0,1,0,0,0,787,5957,1543,4325,89,474,0,15,122,35,0,12975,0,0.9851,4.0703,0.2869,0.0000
24,57,2024,145,0,0,1,0,0,0,1610,5992,1599,4313,80,448,0,15,123,25,0,12942,0,0.9866,4.1113,0.2033,0.0000
24,57,2025,145,0,0,1,0,0,0,1610,5734,1355,4292,87,425,0,15,107,27,0,12876,0,0.9848,3.9471,0.2523,0.0000
24,57,2026,145,0,0,1,0,0,0,1610,5802,1430,4288,84,425,0,20,129,32,0,12867,0,0.9855,3.9995,0.2481,0.0000
24,57,2027,145,0,0,1,0,0,0,1610,5869,1423,4369,77,415,0,11,77,24,0,13107,0,0.9869,3.9771,0.3117,0.0000
24,57,2028,145,0,0,1,0,0,0,1610,5857,1412,4361,84,373,0,19,99,29,0,13083,0,0.9857,3.9713,0.2929,0.0000
24,57,2029,145,0,0,1,0,0,0,1610,5847,1414,4347,86,379,0,21,103,23,0,13041,0,0.9853,3.9758,0.2233,0.0000
24,57,2030,145,0,0,1,0,0,0,1610,5845,1371,4393,81,338,0,12,90,19,0,13182,0,0.9861,3.9354,0.2111,0.0000
24,57,2031,145,0,0,1,0,0,0,1610,5887,1402,4402,83,336,0,21,94,37,0,13206,0,0.9859,3.9555,0.3936,0.0000
25,33,2019,145,0,0,0,0,0,0,0,3653,1067,2527,59,259,0,4,78,21,0,7581,0,0.9838,4.2667,0.2692,0.0000
25,33,2020,145,0,0,0,0,0,0,0,3409,986,2364,59,245,0,3,87,24,0,7092,0,0.9827,4.2513,0.2759,0.0000
26,41,2017,145,1,0,0,0,0,0,0,6047,1624,4356,67,342,3,13,136,46,0,13071,0,0.9889,4.1175,0.3382,0.0000
26,41,2018,145,1,0,0,0,0,0,0,6087,1633,4364,90,334,0,15,121,35,0,13092,0,0.9852,4.1226,0.2893,0.0000
26,41,2019,145,1,0,0,0,0,0,0,2555,681,1829,45,136,0,4,50,21,0,5487,0,0.9824,4.1170,0.4200,0.0000
27,56,2017,145,1,1,0,0,0,0,0,6133,1689,4342,102,404,0,12,110,40,0,13026,0,0.9834,4.1670,0.3636,0.0000
27,56,2018,145,1,1,0,0,0,0,0,6092,1617,4374,101,327,0,15,135,33,0,13122,0,0.9834,4.1091,0.2444,0.0000
27,56,2019,145,1,1,0,0,0,0,0,6148,1620,4387,141,357,0,10,131,48,0,13161,0,0.9771,4.1078,0.3664,0.0000
27,56,2020,145,1,1,0,0,0,0,0,6196,1761,4305,130,388,0,15,125,36,0,12915,0,0.9790,4.2272,0.2880,0.0000
27,56,2021,145,1,1,0,0,0,0,0,6009,1602,4300,107,319,0,22,161,53,0,12900,0,0.9822,4.1177,0.3292,0.0000
27,56,2022,145,1,1,0,0,0,0,0,222,56,163,3,18,0,1,3,0,0,489,0,0.9865,4.0307,0.0000,0.0000
28,31,2017,145,1,2,0,0,0,0,0,5909,1665,4149,95,374,0,11,106,36,0,12447,0,0.9839,4.2039,0.3396,0.0000
28,31,2018,145,1,2,0,0,0,0,0,6210,1731,4383,96,357,0,15,136,36,0,13152,0,0.9845,4.1839,0.2647,0.0000
28,31,2019,145,1,2,0,0,0,0,0,6122,1728,4299,95,395,0,12,120,23,0,12897,0,0.9845,4.2059,0.1917,0.0000
28,31,2020,145,1,2,0,0,0,0,0,6220,1710,4405,105,388,0,8,137,46,0,13215,0,0.9831,4.1646,0.3358,0.0000
28,31,2021,145,1,2,0,0,0,0,0,6134,1704,4328,102,367,0,11,112,35,0,12984,0,0.9834,4.1811,0.3125,0.0000
28,31,2022,145,1,1,0,0,0,0,0,6189,1745,4339,105,365,0,9,149,46,0,13020,0,0.9830,4.2055,0.3087,0.0000
28,31,2023,145,1,1,1,0,0,0,723,6090,1619,4372,99,428,0,15,125,25,0,13116,0,0.9837,4.1109,0.2000,0.0000
28,31,2024,145,1,1,1,0,0,0,1468,6090,1655,4346,89,458,0,15,158,49,0,13038,0,0.9854,4.1424,0.3101,0.0000
28,31,2025,145,1,1,1,0,0,0,1468,6062,1627,4328,107,464,0,13,106,29,0,12987,0,0.9823,4.1268,0.2736,0.0000
28,31,2026,145,1,1,1,0,0,0,1468,6016,1546,4377,93,391,0,15,109,29,0,13131,0,0.9845,4.0596,0.2661,0.0000
28,31,2027,145,1,1,1,0,0,0,1468,6060,1558,4418,84,330,0,15,126,34,0,13257,0,0.9861,4.0570,0.2698,0.0000
28,31,2028,145,1,1,1,0,0,0,1468,6018,1565,4365,88,361,0,11,111,38,0,13095,0,0.9854,4.0756,0.3423,0.0000
28,31,2029,145,1,1,1,0,0,0,1468,5947,1499,4349,99,368,0,12,101,29,0,13050,0,0.9834,4.0331,0.2871,0.0000
28,31,2030,145,1,1,1,0,0,0,1468,6056,1549,4429,78,387,3,12,90,19,0,13287,0,0.9871,4.0492,0.2111,0.0000
28,31,2031,145,1,1,1,0,0,0,1468,5891,1477,4343,71,397,0,15,91,22,0,13029,0,0.9879,4.0203,0.2418,0.0000
28,31,2032,145,1,1,1,0,0,0,1468,5962,1499,4392,71,351,0,17,76,23,0,13179,0,0.9881,4.0230,0.3026,0.0000
28,31,2033,145,1,1,1,0,0,0,1468,5943,1518,4349,76,365,0,13,103,26,0,13050,0,0.9872,4.0462,0.2524,0.0000
28,31,2034,145,1,1,1,0,0,0,1468,5931,1504,4359,68,391,0,10,149,29,0,13077,0,0.9885,4.0351,0.1946,0.0000
28,31,2035,145,1,1,1,0,0,0,1468,5885,1439,4377,69,349,0,3,119,32,0,13131,0,0.9883,3.9863,0.2689,0.0000
28,31,2036,145,1,1,1,0,0,0,1468,5831,1442,4327,62,309,0,8,157,29,0,12984,0,0.9894,3.9988,0.1847,0.0000
28,31,2037,145,1,1,1,0,0,0,1620,5804,1424,4316,64,413,0,6,126,37,0,12948,0,0.9890,3.9898,0.2937,0.0000
28,31,2038,145,1,1,1,0,0,0,1620,5758,1371,4327,60,343,0,14,95,35,0,12981,0,0.9896,3.9505,0.3684,0.0000
28,31,2039,145,1,1,1,0,0,0,1620,5815,1413,4323,79,333,0,15,88,22,0,12969,0,0.9864,3.9806,0.2500,0.0000
28,31,2040,145,1,1,1,0,10,0,840,3102,770,2292,40,178,3,8,80,26,0,6876,0,0.9871,4.0079,0.3250,0.0000
29,33,2017,145,0,0,0,0,0,0,0,6139,1684,4359,96,426,0,16,162,47,0,13077,0,0.9844,4.1590,0.2901,0.0000
29,33,2018,145,0,0,0,0,0,0,0,6237,1733,4413,91,434,0,10,142,39,0,13239,0,0.9854,4.1781,0.2746,0.0000
29,33,2019,145,0,0,0,0,0,0,0,2589,733,1823,33,182,0,6,49,11,0,5469,0,0.9873,4.2063,0.2245,0.0000
29,41,2019,145,1,0,0,0,0,0,0,3563,1002,2514,47,247,3,7,63,26,0,7542,0,0.9868,4.1957,0.4127,0.0000
29,41,2020,145,1,0,0,0,0,0,0,6213,1718,4413,82,431,0,4,135,45,0,13239,0,0.9868,4.1679,0.3333,0.0000
29,41,2021,145,1,0,0,0,0,0,0,6019,1549,4380,90,330,0,14,118,29,0,13140,0,0.9850,4.0610,0.2458,0.0000
29,41,2022,145,1,0,0,0,0,0,0,6190,1665,4427,98,328,0,10,122,35,0,13281,0,0.9842,4.1283,0.2869,0.0000
29,41,2023,145,1,0,1,0,0,0,732,5975,1585,4295,95,378,0,11,143,32,0,12885,0,0.9841,4.1071,0.2238,0.0000
29,58,2023,145,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000
29,58,2024,145,0,2,1,0,0,0,1610,5965,1529,4340,96,388,3,10,109,33,0,13020,0,0.9839,4.0569,0.3028,0.0000
29,58,2025,145,0,2,1,0,0,0,1610,6050,1517,4455,78,431,0,17,106,26,0,13368,0,0.9871,4.0206,0.2453,0.0000
29,58,2026,145,0,2,1,0,0,0,1610,5824,1430,4317,77,428,0,19,104,24,0,12954,0,0.9868,3.9928,0.2308,0.0000
29,58,2027,145,0,2,1,0,0,0,1610,6004,1573,4334,97,428,0,19,100,27,0,13002,0,0.9838,4.0888,0.2700,0.0000
29,41,2028,145,1,0,1,0,0,0,1468,5695,1266,4373,56,304,0,10,87,29,0,13119,0,0.9902,3.8685,0.3333,0.0000
29,41,2029,145,1,0,1,0,0,0,1468,5786,1350,4365,71,347,0,11,86,26,0,13095,0,0.9877,3.9278,0.3023,0.0000
29,41,2030,145,1,0,1,0,0,0,1468,5820,1295,4423,102,274,0,7,123,39,0,13269,0,0.9825,3.8784,0.3171,0.0000
29,41,2031,145,1,0,1,0,0,0,1468,5887,1357,4443,87,306,0,15,129,35,0,13329,0,0.9852,3.9163,0.2713,0.0000
29,41,2032,145,1,0,1,0,0,0,1468,5945,1394,4470,81,316,0,12,126,39,0,13410,0,0.9864,3.9356,0.3095,0.0000
29,41,2033,145,1,0,1,0,0,0,1468,5901,1397,4423,81,313,0,13,75,21,0,13269,0,0.9863,3.9475,0.2800,0.0000
29,41,2034,145,1,0,1,0,0,0,1468,5937,1402,4450,85,324,0,15,104,31,0,13350,0,0.9857,3.9452,0.2981,0.0000
29,41,2035,145,1,0,1,0,0,0,1468,5915,1435,4401,79,395,0,10,90,22,0,13203,0,0.9866,3.9782,0.2444,0.0000
29,41,2036,145,1,0,1,0,0,0,1468,5930,1537,4305,88,448,0,12,115,33,0,12915,0,0.9852,4.0711,0.2870,0.0000
29,41,2037,145,1,0,1,0,0,0,1620,6004,1546,4364,94,375,0,10,116,37,0,13092,0,0.9843,4.0628,0.3190,0.0000
29,41,2038,145,1,0,1,0,0,0,1620,5932,1452,4396,84,371,0,14,128,37,0,13188,0,0.9858,3.9909,0.2891,0.0000
29,41,2039,145,1,0,1,0,0,0,1620,5745,1349,4320,76,353,0,17,104,37,0,12960,0,0.9868,3.9368,0.3558,0.0000
29,41,2040,145,1,0,1,0,1,0,850,3018,686,2290,42,177,0,6,126,40,0,6870,0,0.9861,3.8987,0.3175,0.0000
30,37,2017,145,1,1,0,0,0,0,0,6106,1696,4319,91,412,0,19,103,35,0,12957,0,0.9851,4.1781,0.3398,0.0000
30,37,2018,145,1,1,0,0,0,0,0,6219,1800,4291,128,394,0,19,154,39,0,12876,0,0.9794,4.2575,0.2532,0.0000
30,37,2019,145,1,1,0,0,0,0,0,6270,1855,4294,121,479,0,16,143,37,0,12885,0,0.9807,4.2950,0.2587,0.0000
30,37,2020,145,1,1,0,0,0,0,0,6314,1799,4426,89,407,0,15,151,36,0,13278,0,0.9859,4.2194,0.2384,0.0000
30,37,2021,145,1,1,0,0,0,0,0,6202,1760,4356,86,374,0,9,144,39,0,13071,0,0.9861,4.2112,0.2708,0.0000
30,37,2022,145,1,1,0,0,0,0,0,6368,1842,4428,98,324,0,12,123,38,0,13284,0,0.9846,4.2480,0.3089,0.0000
30,37,2023,145,1,1,1,0,0,0,734,6097,1656,4379,62,403,0,23,134,29,0,13137,0,0.9898,4.1345,0.2164,0.0000
30,37,2024,145,1,1,1,0,0,0,1468,6162,1661,4430,71,335,0,14,132,40,0,13290,0,0.9885,4.1248,0.3030,0.0000
30,37,2025,145,1,1,1,0,0,0,1468,6164,1711,4376,77,381,0,13,105,23,0,13128,0,0.9875,4.1730,0.2190,0.0000
30,37,2026,145,1,1,1,0,0,0,1468,6156,1677,4400,79,384,0,13,107,30,0,13200,0,0.9872,4.1434,0.2804,0.0000
30,37,2027,145,1,1,1,0,0,0,1468,6230,1669,4482,79,393,0,11,128,31,0,13446,0,0.9873,4.1171,0.2422,0.0000
30,37,2028,145,1,1,1,0,0,0,1468,6126,1658,4392,76,406,0,22,118,33,0,13179,0,0.9876,4.1316,0.2797,0.0000
30,37,2029,145,1,1,1,0,0,0,1468,6084,1697,4302,85,458,0,15,151,42,0,12906,0,0.9860,4.1834,0.2781,0.0000
30,37,2030,145,1,1,1,0,0,0,1468,6091,1624,4375,92,412,0,15,133,42,0,13125,0,0.9849,4.1136,0.3158,0.0000
30,37,2031,145,1,1,1,0,0,0,1468,6151,1697,4362,92,467,0,19,146,40,0,13089,0,0.9850,4.1662,0.2740,0.0000
30,37,2032,145,1,1,1,0,0,0,1468,6124,1643,4380,101,368,0,18,129,39,0,13140,0,0.9835,4.1253,0.3023,0.0000
30,37,2033,145,1,1,1,0,0,0,830,3377,903,2420,54,242,0,5,63,18,0,7260,0,0.9840,4.1194,0.2857,0.0000
31,60,2017,145,1,0,0,0,0,0,0,5878,1571,4217,90,359,0,11,126,38,0,12651,0,0.9847,4.1176,0.3016,0.0000
31,60,2018,145,1,0,0,0,0,0,0,6115,1623,4416,76,340,0,13,132,46,0,13248,0,0.9876,4.1026,0.3485,0.0000
32,55,2017,145,1,2,0,0,0,0,0,5827,1550,4195,82,355,0,11,99,28,0,12588,0,0.9859,4.1075,0.2828,0.0000
33,44,2017,145,0,2,0,0,0,0,0,5369,1494,3777,98,360,0,12,95,32,0,11331,0,0.9817,4.1867,0.3368,0.0000
33,44,2018,145,0,2,0,0,0,0,0,6170,1689,4374,107,458,0,14,106,30,0,13125,0,0.9827,4.1575,0.2830,0.0000
33,44,2019,145,0,2,0,0,0,0,0,6148,1706,4335,107,445,0,11,122,27,0,13005,0,0.9826,4.1806,0.2213,0.0000
33,44,2020,145,0,2,0,0,0,0,0,6034,1616,4337,81,319,0,12,134,40,0,13011,0,0.9866,4.1178,0.2985,0.0000
