human_manager_id,team_id,year,league_id,sub_league_id,division_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,cera,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
3,33,2026,145,0,0,1,1,5664,1426,6568,2648,1599,1226,410,773,1051,1006,1436,1405,24385,2,714,162,59,103,21,1047,290,18,47,27,235,6,1,104,82,65,158,141,38,64,42,552,4,0,80,29,59,15.3736,0.2823,0.3721,0.4675,0.8396,10.0871,7.7341,1.4825,4.8764,0.0247,'',0.0000,0.2346,0.3642,2.5309,0.3333,0.6562,0.2862,6.3463,34.1527,0.0000,1.6626,0.5055,1.5860,0.3209
3,33,2027,145,0,0,1,1,5644,1435,6357,2621,1558,1205,453,562,920,872,1426,1477,23430,1,781,162,72,90,41,983,316,22,57,30,229,5,1,30,67,71,161,134,40,75,32,619,1,0,77,34,78,13.7383,0.2760,0.3459,0.4644,0.8103,9.7692,7.5557,1.4359,3.5239,0.0062,'',0.0000,0.2469,0.4444,2.7963,0.5616,0.4267,0.2601,5.4677,30.0000,0.0000,1.4770,0.4912,2.1441,0.3115
3,33,2028,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,'',0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,34,2017,145,0,0,1,0,5607,1453,6193,2378,1428,1460,554,462,765,721,1554,1167,23568,2,562,163,88,75,55,922,271,33,30,26,209,4,1,27,62,60,157,119,73,70,13,399,6,2,64,27,53,12.0729,0.2547,0.3166,0.4241,0.7407,8.8411,9.0392,1.2940,2.8604,0.0368,'',0.0000,0.4479,0.5399,3.3988,0.8088,0.1857,0.3935,4.4639,41.9359,0.0000,1.3002,0.5711,3.1602,0.3072
4,34,2018,145,0,0,1,0,5564,1441,6171,2351,1438,1415,597,500,726,680,1534,1170,23263,2,503,162,87,75,51,944,274,33,26,21,199,8,0,28,70,48,150,134,88,69,16,341,12,2,82,23,48,12.3982,0.2584,0.3236,0.4225,0.7461,8.9771,8.8335,1.2423,3.1214,0.0741,'',0.0000,0.5432,0.5370,3.6852,0.7612,0.2319,0.4399,4.2451,46.2485,0.0000,1.3443,0.5673,2.8300,0.3116
4,34,2019,145,0,0,1,0,5610,1451,6235,2438,1436,1294,637,490,789,726,1524,1345,23276,1,563,162,84,78,34,909,275,31,41,29,223,3,3,25,63,60,146,103,80,59,22,401,16,4,93,41,54,12.3156,0.2560,0.3203,0.4346,0.7549,8.9049,8.0243,1.3829,3.0386,0.0988,'',0.0000,0.4938,0.5185,3.9321,0.6071,0.3729,0.3641,4.5021,41.3428,0.0000,1.3271,0.5312,2.6408,0.2934
4,34,2020,145,0,0,1,0,5690,1464,6267,2496,1510,1310,576,440,800,742,1589,1280,23054,0,522,162,83,79,43,957,318,24,47,37,198,6,1,42,70,65,150,120,74,65,22,360,12,4,96,50,44,12.3873,0.2654,0.3228,0.4387,0.7615,9.2828,8.0533,1.2172,2.7049,0.0741,'',0.0000,0.4568,0.5123,3.5556,0.6615,0.3385,0.4167,4.5615,44.1648,0.0000,1.3320,0.5539,2.9773,0.3102
4,34,2021,145,0,0,1,0,5685,1432,6292,2690,1599,1281,617,469,878,825,1586,1219,23130,2,505,162,70,92,40,1011,324,21,40,25,239,2,2,43,65,75,148,131,73,58,17,343,14,5,94,54,29,13.4623,0.2813,0.3418,0.4732,0.8150,10.0449,8.0472,1.5014,2.9463,0.0864,'',0.0000,0.4506,0.4321,3.8086,0.7018,0.2931,0.4315,5.1826,45.8020,0.0000,1.4435,0.5654,2.7313,0.3234
4,34,2022,145,0,0,1,0,5754,1429,6387,2707,1637,1194,599,516,942,865,1593,1303,23614,2,589,162,58,104,25,1041,344,21,34,30,222,4,1,38,60,61,157,139,56,49,22,427,5,3,102,28,52,13.9375,0.2845,0.3478,0.4705,0.8183,10.3052,7.5164,1.3975,3.2483,0.0309,'',0.0000,0.3457,0.3580,3.6975,0.5319,0.4490,0.3677,5.4453,40.0917,0.0000,1.5059,0.5501,2.3140,0.3237
4,34,2023,145,0,0,1,1,5765,1453,6485,2724,1604,1359,624,594,951,903,1356,1426,24434,1,682,162,76,86,40,1005,322,14,36,33,244,8,1,25,70,75,160,140,41,63,22,520,2,0,81,38,81,14.0759,0.2782,0.3513,0.4725,0.8238,9.9330,8.4158,1.5110,3.6784,0.0123,'',0.0000,0.2531,0.4691,3.8519,0.6452,0.3492,0.3077,5.5920,35.8270,0.0000,1.5124,0.4874,2.2879,0.3240
4,34,2024,145,0,0,1,1,5702,1445,6474,2720,1581,1286,504,613,925,868,1424,1426,24425,2,725,162,69,93,43,981,318,30,45,25,257,5,0,27,63,84,158,132,51,71,25,563,4,0,75,23,72,14.1817,0.2773,0.3535,0.4770,0.8305,9.8425,8.0060,1.6000,3.8162,0.0247,'',0.0000,0.3148,0.4259,3.1111,0.6324,0.3521,0.2806,5.4037,33.6897,0.0000,1.5176,0.4996,2.0979,0.3149
4,34,2025,145,0,0,1,1,5679,1425,6496,2821,1641,1256,434,663,1009,957,1367,1438,24543,2,654,162,47,115,29,1016,330,13,57,35,260,6,0,31,74,84,158,143,43,64,32,492,4,1,73,39,64,15.0751,0.2890,0.3683,0.4967,0.8651,10.3594,7.9289,1.6413,4.1854,0.0247,'',0.0000,0.2654,0.2901,2.6790,0.4754,0.5000,0.3211,6.0414,37.5275,0.0000,1.6161,0.4873,1.8944,0.3273
4,34,2026,145,0,0,1,1,5594,1426,6372,2552,1540,1073,459,656,908,852,1442,1523,24071,2,643,162,64,98,43,984,313,12,41,30,213,5,0,21,60,69,161,169,55,66,18,481,1,0,92,27,65,14.2886,0.2753,0.3561,0.4562,0.8123,9.7150,6.7689,1.3437,4.1383,0.0062,'',0.0000,0.3395,0.3951,2.8333,0.7049,0.2727,0.3347,5.3748,37.4355,0.0000,1.5393,0.4863,1.6357,0.3051
4,34,2027,145,0,0,1,1,5618,1446,6401,2467,1464,1252,483,653,857,793,1416,1478,24182,1,616,162,70,92,48,898,336,11,47,23,207,6,2,14,50,70,161,135,57,78,22,454,1,1,77,18,65,13.6089,0.2606,0.3424,0.4391,0.7815,9.1099,7.7907,1.2881,4.0634,0.0062,'',0.0000,0.3519,0.4321,2.9815,0.6857,0.2821,0.3546,4.9345,39.2565,0.0000,1.4637,0.4893,1.9173,0.2989
4,34,2028,145,0,0,1,1,5582,1439,6367,2526,1475,1219,538,664,860,806,1395,1485,24115,0,578,162,65,97,38,903,321,10,49,23,228,3,0,18,54,62,159,153,56,64,19,416,3,2,69,32,57,13.7658,0.2642,0.3462,0.4525,0.7988,9.2252,7.6240,1.4260,4.1529,0.0185,'',0.0000,0.3457,0.4012,3.3210,0.6667,0.2969,0.3822,5.0410,41.7215,0.0000,1.4864,0.4844,1.8358,0.2980
4,34,2029,145,0,0,1,1,5597,1449,6347,2414,1466,1313,591,617,800,749,1357,1459,24032,2,559,162,95,67,59,948,285,22,51,36,197,5,0,21,62,60,155,170,70,90,25,397,7,4,67,27,74,13.3044,0.2619,0.3388,0.4313,0.7701,9.1014,8.1515,1.2230,3.8305,0.0432,'',0.0000,0.4321,0.5864,3.6481,0.7024,0.2778,0.3904,4.6500,42.9911,0.0000,1.4369,0.4819,2.1280,0.3067
4,34,2030,145,0,0,1,1,5581,1446,6200,2337,1405,1424,608,511,694,637,1407,1344,23319,0,526,162,94,68,48,884,301,22,43,29,191,14,0,21,49,43,159,112,74,77,21,364,3,2,78,26,43,12.1929,0.2517,0.3171,0.4187,0.7358,8.7448,8.8631,1.1888,3.1805,0.0185,'',0.0000,0.4568,0.5802,3.7531,0.6957,0.2727,0.4368,3.9647,44.3327,0.0000,1.3250,0.5115,2.7867,0.3028
4,34,2031,145,0,0,1,1,5668,1448,6322,2446,1509,1447,513,544,750,706,1376,1338,24204,0,541,162,78,84,54,993,291,13,39,29,196,0,1,33,54,57,159,124,71,82,22,379,3,3,87,30,49,13.1146,0.2662,0.3345,0.4315,0.7660,9.3791,8.9938,1.2182,3.3812,0.0185,'',0.0000,0.4383,0.4815,3.1667,0.7105,0.2683,0.4195,4.3881,44.7394,0.0000,1.4178,0.5070,2.6599,0.3231
4,34,2032,145,0,0,1,1,5718,1464,6385,2453,1518,1409,514,556,786,737,1406,1398,24273,2,568,162,79,83,45,987,314,34,42,30,187,6,1,23,40,34,161,118,70,78,25,406,1,0,54,34,47,12.9531,0.2655,0.3320,0.4290,0.7610,9.3277,8.6579,1.1491,3.4165,0.0062,'',0.0000,0.4321,0.4877,3.1728,0.6429,0.3205,0.3966,4.5287,42.7342,0.0000,1.4160,0.5014,2.5342,0.3196
4,34,2033,145,0,0,1,1,5624,1428,6251,2495,1515,1378,486,495,787,725,1289,1435,23677,1,549,162,76,86,49,985,288,24,42,34,208,8,0,22,49,66,160,127,60,79,23,387,2,2,76,28,41,13.0810,0.2694,0.3334,0.4436,0.7770,9.5461,8.6828,1.3106,3.1190,0.0123,'',0.0000,0.3704,0.4691,3.0000,0.6806,0.2911,0.4134,4.5683,43.1275,0.0000,1.4072,0.4732,2.7838,0.3203
4,34,2034,145,0,0,1,1,5731,1434,6496,2873,1661,1192,433,651,1001,935,1453,1430,24457,0,566,162,65,97,35,1022,334,23,48,37,268,5,1,38,69,42,158,168,57,64,25,404,4,2,66,25,41,14.7741,0.2898,0.3637,0.5013,0.8650,10.4247,7.4812,1.6820,4.0858,0.0247,'',0.0000,0.3519,0.4012,2.6728,0.5833,0.3906,0.3911,5.8682,43.2102,0.0000,1.6123,0.5040,1.8310,0.3225
4,34,2035,145,0,0,1,1,5553,1443,6305,2554,1459,1302,532,610,850,798,1414,1388,23739,2,576,162,80,82,52,851,350,21,41,29,229,8,1,31,57,79,160,165,66,74,17,414,2,1,70,32,68,13.3909,0.2627,0.3419,0.4599,0.8018,9.0956,8.1168,1.4276,3.8028,0.0123,'',0.0000,0.4074,0.4938,3.2840,0.7536,0.2297,0.3865,4.9748,41.2135,0.0000,1.4332,0.5046,2.1344,0.3027
4,34,2036,145,0,0,1,1,5619,1444,6275,2589,1477,1426,513,536,826,776,1334,1387,24062,1,568,162,74,88,44,896,302,17,40,27,252,2,0,31,69,63,155,138,66,73,28,406,7,4,86,30,58,12.9361,0.2629,0.3317,0.4608,0.7925,9.2036,8.8858,1.5703,3.3399,0.0432,'',0.0000,0.4074,0.4568,3.1667,0.6111,0.3836,0.3818,4.8354,42.3627,0.0000,1.3937,0.4903,2.6604,0.3077
4,34,2037,145,0,0,1,1,1744,430,1944,910,492,452,121,160,309,285,370,422,7512,1,184,50,16,34,10,278,108,4,9,8,98,1,0,3,21,27,50,35,11,20,8,134,0,0,30,7,17,14.2006,0.2821,0.3500,0.5218,0.8718,10.2897,9.4531,2.0496,3.3462,0.0000,'',0.0000,0.2200,0.3200,2.4200,0.5556,0.4000,0.3731,5.9605,40.8261,0.0000,1.5151,0.4672,2.8250,0.3275
5,35,2017,145,0,1,1,0,5589,1435,6321,2466,1501,1200,471,597,844,782,1659,1230,23556,1,604,162,65,97,30,970,301,43,31,26,204,3,0,9,78,61,156,140,68,47,17,442,6,3,55,33,48,13.5376,0.2686,0.3439,0.4412,0.7851,9.4118,7.5244,1.2791,3.7434,0.0370,'',0.0000,0.4198,0.4012,2.9074,0.6383,0.3617,0.3529,4.9034,39.0000,0.0000,1.4617,0.5742,2.0101,0.3076
5,35,2018,145,0,1,1,0,5650,1459,6308,2420,1449,1327,514,535,809,740,1592,1268,23353,0,575,162,71,91,32,929,280,25,45,29,211,4,0,11,48,53,156,123,77,60,27,413,6,2,48,30,50,12.5655,0.2565,0.3242,0.4283,0.7525,8.9383,8.1857,1.3016,3.3002,0.0370,'',0.0000,0.4753,0.4383,3.1728,0.5424,0.4500,0.3777,4.5648,40.6139,0.0000,1.3598,0.5566,2.4804,0.2978
5,35,2019,145,0,1,1,0,5599,1456,6218,2318,1413,1360,490,493,717,649,1593,1242,23131,1,667,162,78,84,49,920,270,40,39,34,189,3,0,6,66,47,158,117,74,73,23,505,4,2,74,24,67,12.0694,0.2524,0.3161,0.4140,0.7301,8.7322,8.4047,1.1680,3.0467,0.0247,'',0.0000,0.4568,0.4815,3.0247,0.6806,0.3151,0.3129,4.0108,34.6792,0.0000,1.3088,0.5619,2.7586,0.2993
5,35,2020,145,0,1,1,0,5736,1453,6251,2498,1551,1204,596,410,794,733,1710,1251,22731,0,584,162,82,80,37,1027,294,23,37,37,193,1,1,9,55,44,159,125,72,57,18,422,3,0,115,31,56,12.4191,0.2704,0.3220,0.4355,0.7575,9.6070,7.4577,1.1955,2.5396,0.0185,'',0.0000,0.4444,0.5062,3.6790,0.6727,0.3158,0.3768,4.5403,38.9229,0.0000,1.3496,0.5775,2.9366,0.3103
5,35,2021,145,0,1,1,0,5579,1444,6179,2295,1427,1152,660,465,751,698,1733,1265,22753,2,482,162,90,72,44,934,293,30,49,25,175,4,2,3,67,54,150,121,86,68,23,320,12,4,97,34,41,12.1232,0.2558,0.3166,0.4114,0.7279,8.8899,7.1767,1.0902,2.8969,0.0741,'',0.0000,0.5309,0.5556,4.0741,0.6567,0.3382,0.4688,4.3484,47.2054,0.0000,1.3096,0.5781,2.4774,0.2911
5,35,2022,145,0,1,1,0,5520,1447,6166,2300,1412,1099,494,508,759,713,1769,1237,23124,2,508,162,80,82,48,934,255,28,45,36,187,3,2,7,53,63,158,161,78,71,20,346,4,1,93,34,30,12.3281,0.2558,0.3232,0.4167,0.7398,8.7783,6.8324,1.1626,3.1582,0.0247,'',0.0000,0.4815,0.4938,3.0494,0.7059,0.2817,0.4566,4.4327,45.5197,0.0000,1.3263,0.5885,2.1634,0.2863
5,35,2023,145,0,1,1,1,5655,1464,6314,2571,1505,1286,605,544,823,794,1609,1263,23872,2,627,162,89,73,39,961,268,16,43,30,246,4,1,4,64,55,160,163,65,61,19,465,2,1,110,31,63,12.9285,0.2661,0.3341,0.4546,0.7888,9.2478,7.9021,1.5116,3.3427,0.0123,'',0.0000,0.4012,0.5494,3.7346,0.6724,0.3115,0.3441,4.8789,38.0734,0.0000,1.3990,0.5602,2.3640,0.3022
5,35,2024,145,0,1,1,1,5647,1437,6259,2609,1484,1303,493,487,818,756,1473,1373,23351,2,627,162,74,88,36,907,290,15,38,26,261,3,1,8,43,71,159,120,63,63,25,465,3,0,87,16,63,12.7832,0.2628,0.3271,0.4620,0.7891,9.2901,8.1570,1.6339,3.0487,0.0185,'',0.0000,0.3889,0.4568,3.0432,0.5902,0.3968,0.3419,4.7327,37.2424,0.0000,1.3710,0.5176,2.6756,0.2968
5,35,2025,145,0,1,1,1,5471,1428,6137,2509,1400,1393,459,556,808,766,1325,1350,23401,1,657,162,72,90,51,851,256,15,35,26,267,1,0,13,48,60,162,138,50,85,32,495,0,0,79,45,67,12.7029,0.2559,0.3293,0.4586,0.7879,8.8215,8.7774,1.6824,3.5034,0.0000,'',0.0000,0.3086,0.4444,2.8333,0.6145,0.3765,0.3273,4.8266,35.6180,0.0000,1.3694,0.4953,2.5054,0.2946
5,35,2026,145,0,1,1,1,5438,1447,5975,2173,1217,1456,592,443,640,594,1384,1350,22590,0,595,162,108,54,63,712,264,16,27,31,210,1,2,7,53,49,159,105,71,87,20,433,3,2,72,30,78,10.6296,0.2238,0.2869,0.3996,0.6865,7.5695,9.0560,1.3062,2.7554,0.0185,'',0.0000,0.4383,0.6667,3.6543,0.7590,0.2299,0.3672,3.6945,37.9664,0.0000,1.1472,0.5062,3.2867,0.2651
5,35,2027,145,0,1,1,1,5500,1456,5990,2198,1269,1448,598,398,634,592,1425,1329,22617,2,614,162,101,61,54,774,266,10,26,24,205,6,0,6,43,56,158,101,84,80,23,452,4,3,91,27,83,10.6455,0.2307,0.2881,0.3996,0.6878,7.8405,8.9465,1.2666,2.4590,0.0247,'',0.0000,0.5185,0.6235,3.6914,0.7013,0.2875,0.3496,3.6577,36.8355,0.0000,1.1444,0.5174,3.6382,0.2747
5,35,2028,145,0,1,1,1,5589,1459,6188,2285,1343,1400,638,504,766,727,1350,1467,23334,1,628,162,96,66,47,811,318,5,34,18,196,3,2,9,91,54,160,102,62,67,15,466,2,0,95,24,67,11.7238,0.2403,0.3076,0.4088,0.7164,8.2825,8.6341,1.2088,3.1083,0.0123,'',0.0000,0.3827,0.5926,3.9383,0.7581,0.2239,0.3433,4.4836,37.1561,0.0000,1.2656,0.4792,2.7778,0.2848
5,35,2029,145,0,1,1,1,5512,1437,6097,2314,1379,1365,527,470,648,613,1360,1410,22713,2,612,162,100,62,48,865,292,21,36,23,199,2,1,6,53,57,160,110,73,76,20,450,2,2,62,36,72,11.9318,0.2502,0.3137,0.4198,0.7336,8.6327,8.5451,1.2458,2.9423,0.0123,'',0.0000,0.4506,0.6173,3.2531,0.7059,0.2632,0.3556,3.8375,37.1127,0.0000,1.2861,0.4910,2.9043,0.2962
5,35,2030,145,0,1,1,1,5504,1456,6192,2170,1331,1377,534,542,665,626,1426,1378,23306,0,613,162,97,65,53,864,268,13,57,26,173,3,0,6,55,76,161,135,81,72,17,451,1,0,87,30,70,12.0474,0.2418,0.3154,0.3943,0.7097,8.2273,8.5117,1.0694,3.3503,0.0062,'',0.0000,0.5000,0.5988,3.2963,0.7571,0.2361,0.3570,3.8695,38.0196,0.0000,1.2864,0.5086,2.5406,0.2887
5,35,2031,145,0,1,1,1,5562,1451,6183,2299,1409,1326,433,471,681,624,1450,1382,23191,2,607,162,81,81,41,885,320,24,49,42,162,4,2,12,47,75,159,137,64,70,26,445,3,1,83,33,51,12.1206,0.2533,0.3175,0.4133,0.7309,8.7355,8.2209,1.0044,2.9201,0.0185,'',0.0000,0.3951,0.5000,2.6728,0.6119,0.3714,0.3573,3.8687,38.2059,0.0000,1.2951,0.5120,2.8153,0.3024
5,35,2032,145,0,1,1,1,5639,1454,6351,2429,1498,1245,392,579,785,741,1466,1433,23948,2,631,162,63,99,37,958,330,23,45,29,181,6,4,21,74,61,161,146,48,65,27,469,1,0,101,44,53,13.2278,0.2656,0.3381,0.4308,0.7688,9.2681,7.7028,1.1198,3.5823,0.0062,'',0.0000,0.2963,0.3889,2.4198,0.5781,0.4154,0.3433,4.5846,37.9525,0.0000,1.4278,0.5057,2.1503,0.3093
5,35,2033,145,0,1,1,1,5489,1438,6208,2263,1383,1379,380,546,735,684,1396,1352,23375,2,594,162,69,93,35,894,281,30,53,25,183,4,1,4,60,89,161,128,64,56,20,432,1,1,87,26,62,12.6242,0.2520,0.3267,0.4123,0.7390,8.6518,8.6267,1.1448,3.4157,0.0062,'',0.0000,0.3951,0.4259,2.3457,0.6364,0.3571,0.3727,4.2790,39.3519,0.0000,1.3408,0.5080,2.5256,0.3015
5,35,2034,145,0,1,1,1,5461,1445,6172,2389,1324,1419,434,554,769,710,1405,1318,23312,1,585,162,72,90,42,761,297,34,37,30,236,8,1,8,63,85,159,128,60,71,28,423,3,1,103,41,54,12.2235,0.2424,0.3199,0.4375,0.7573,8.2445,8.8360,1.4696,3.4497,0.0185,'',0.0000,0.3704,0.4444,2.6790,0.6000,0.3944,0.3759,4.4211,39.8496,0.0000,1.2994,0.5160,2.5614,0.2831
5,35,2035,145,0,1,1,1,5540,1430,6359,2608,1412,1497,433,672,920,862,1258,1375,24646,0,617,162,52,110,26,803,299,15,47,33,277,7,2,12,69,83,161,109,56,54,28,455,1,0,88,29,41,13.6385,0.2549,0.3417,0.4708,0.8124,8.8867,9.4217,1.7434,4.2294,0.0062,'',0.0000,0.3457,0.3210,2.6728,0.4815,0.5185,0.3538,5.4252,39.9449,0.0000,1.4573,0.4778,2.2277,0.2977
5,35,2036,145,0,1,1,1,5561,1454,6322,2394,1385,1421,482,622,792,752,1361,1396,24215,0,620,162,68,94,38,851,284,22,43,25,225,6,3,8,77,71,162,125,64,61,22,458,0,0,100,41,62,12.8624,0.2491,0.3300,0.4305,0.7605,8.5729,8.7957,1.3927,3.8501,0.0000,'',0.0000,0.3951,0.4198,2.9753,0.6333,0.3607,0.3537,4.6547,39.0565,0.0000,1.3803,0.4937,2.2846,0.2931
5,35,2037,145,0,1,1,1,5480,1450,6112,2240,1310,1443,456,506,715,671,1413,1322,23276,2,588,162,78,84,39,804,272,18,47,44,190,2,1,5,51,60,158,108,65,64,21,426,4,3,113,39,45,11.6388,0.2391,0.3079,0.4088,0.7167,8.1273,8.9524,1.1788,3.1392,0.0247,'',0.0000,0.4012,0.4815,2.8148,0.6500,0.3281,0.3709,4.1629,39.5850,0.0000,1.2518,0.5166,2.8518,0.2876
5,35,2038,145,0,1,1,1,5518,1443,6185,2343,1369,1413,430,517,708,668,1388,1359,23577,2,581,162,82,80,50,845,284,22,45,30,210,4,1,12,72,82,161,115,69,80,28,419,1,1,86,31,61,12.2688,0.2481,0.3194,0.4246,0.7440,8.5345,8.8088,1.3092,3.2230,0.0062,'',0.0000,0.4259,0.5062,2.6543,0.6410,0.3500,0.3842,4.1644,40.5800,0.0000,1.3064,0.5053,2.7331,0.2942
5,35,2039,145,0,1,1,1,5526,1436,6206,2402,1420,1374,496,532,780,739,1379,1366,23390,0,554,162,74,88,49,887,292,25,39,33,208,6,1,9,61,83,161,125,69,78,27,392,1,0,87,32,55,12.7542,0.2570,0.3293,0.4347,0.7640,8.8997,8.6114,1.3036,3.3343,0.0062,'',0.0000,0.4259,0.4568,3.0617,0.6447,0.3462,0.4107,4.6316,42.2202,0.0000,1.3593,0.5024,2.5827,0.3043
5,35,2040,145,0,1,1,1,1781,452,1982,767,474,418,160,160,254,229,437,447,7385,0,202,51,21,30,11,295,115,7,15,14,50,1,1,4,21,18,50,32,21,17,6,151,1,1,27,12,16,12.9823,0.2661,0.3303,0.4307,0.7610,9.4381,8.3230,0.9956,3.1858,0.0196,'',0.0000,0.4118,0.4118,3.1373,0.6471,0.3529,0.3311,4.5597,36.5594,0.0000,1.4027,0.4943,2.6125,0.3193
6,36,2017,145,1,1,1,0,5452,1448,6008,2124,1269,1447,551,441,645,604,1600,1126,22393,0,551,162,93,69,57,816,232,37,28,40,181,4,0,7,43,50,153,119,97,73,16,389,9,6,62,31,44,10.9392,0.2328,0.2948,0.3896,0.6843,7.8874,8.9938,1.1250,2.7410,0.0556,'',0.0000,0.5988,0.5741,3.4012,0.7808,0.2192,0.3933,3.7541,40.6407,0.0000,1.1809,0.5869,3.2812,0.2825
6,36,2018,145,1,1,1,0,5543,1476,6092,2082,1300,1551,580,430,617,578,1552,1147,22953,2,562,162,100,62,53,856,265,41,29,20,159,7,0,19,38,49,153,110,99,70,16,400,9,1,47,23,64,10.8427,0.2345,0.2940,0.3756,0.6696,7.9233,9.4530,0.9691,2.6208,0.0556,'',0.0000,0.6111,0.6173,3.5802,0.7681,0.2286,0.3825,3.5228,40.8416,0.0000,1.1716,0.5750,3.6070,0.2954
6,36,2019,145,1,1,1,0,5557,1467,6090,2141,1329,1442,595,414,638,603,1638,1143,22716,1,550,162,99,63,46,872,265,36,23,29,163,3,1,26,50,59,147,125,106,64,18,388,15,4,46,24,44,11.0527,0.2392,0.2977,0.3853,0.6830,8.1515,8.8446,0.9998,2.5393,0.0926,'',0.0000,0.6543,0.6111,3.6728,0.7188,0.2812,0.3789,3.6985,41.3018,0.0000,1.1879,0.5890,3.4831,0.2933
6,36,2020,145,1,1,1,0,5510,1464,5968,2024,1318,1392,583,329,538,499,1725,1086,21984,0,463,162,101,61,48,898,263,59,21,28,129,4,1,24,59,48,147,126,110,62,13,301,15,8,52,23,28,10.4201,0.2392,0.2869,0.3673,0.6542,8.1025,8.5574,0.7930,2.0225,0.0926,'',0.0000,0.6790,0.6235,3.5988,0.7869,0.2097,0.4884,3.0676,47.4816,0.0000,1.1250,0.6137,4.2310,0.2965
6,36,2021,145,1,1,1,0,5543,1463,6102,2171,1338,1436,576,409,685,636,1623,1154,22871,2,542,162,87,75,40,886,249,55,23,25,178,5,3,23,53,69,149,108,87,66,24,380,13,6,56,30,44,11.1665,0.2414,0.3005,0.3917,0.6921,8.2273,8.8299,1.0945,2.5149,0.0802,'',0.0000,0.5370,0.5370,3.5556,0.6250,0.3636,0.3921,3.9107,42.1974,0.0000,1.1936,0.5844,3.5110,0.2935
6,36,2022,145,1,1,1,0,5528,1453,5992,2117,1359,1367,562,343,605,552,1716,1100,22239,0,562,162,103,59,48,920,261,58,19,37,141,2,0,18,43,44,151,113,100,66,15,400,11,7,63,27,57,10.8149,0.2458,0.2942,0.3830,0.6772,8.4178,8.4673,0.8734,2.1246,0.0679,'',0.0000,0.6173,0.6358,3.4691,0.7619,0.2273,0.3775,3.4191,39.5712,0.0000,1.1714,0.6094,3.9854,0.3016
6,36,2023,145,1,1,1,1,5545,1439,6050,2301,1410,1348,468,378,717,659,1556,1236,22499,2,656,161,78,83,44,910,290,36,39,29,181,2,0,15,72,52,156,105,74,76,30,495,5,3,105,36,84,11.5027,0.2543,0.3060,0.4150,0.7209,8.8145,8.4270,1.1315,2.3630,0.0311,'',0.0000,0.4596,0.4845,2.9068,0.5946,0.3947,0.3152,4.1197,34.2973,0.0000,1.2420,0.5573,3.5661,0.3031
6,36,2024,145,1,1,1,1,5494,1432,6089,2286,1429,1157,512,429,734,677,1606,1333,22274,1,611,162,75,87,44,934,298,51,45,32,165,2,1,8,68,69,160,145,86,62,18,449,2,1,141,31,53,12.1082,0.2601,0.3192,0.4161,0.7353,8.9791,7.2700,1.0368,2.6956,0.0123,'',0.0000,0.5309,0.4630,3.1605,0.7097,0.2903,0.3563,4.2539,36.4550,0.0000,1.2972,0.5464,2.6970,0.2997
6,36,2025,145,1,1,1,1,5587,1442,6307,2365,1471,1346,372,571,833,750,1462,1324,23800,1,662,162,62,100,34,973,289,55,42,22,187,5,0,12,59,52,162,128,58,51,17,500,0,0,138,31,51,13.0663,0.2633,0.3349,0.4233,0.7582,9.1789,8.3989,1.1669,3.5630,0.0000,'',0.0000,0.3580,0.3827,2.2963,0.6667,0.3333,0.3240,4.6799,35.9517,0.0000,1.4158,0.5248,2.3573,0.3135
6,36,2026,145,1,1,1,1,5574,1447,6207,2321,1439,1225,495,470,753,693,1528,1409,22826,0,615,162,70,92,40,937,299,50,48,26,177,2,0,8,59,65,158,116,85,61,21,453,4,1,103,30,49,12.2778,0.2582,0.3206,0.4164,0.7370,8.9502,7.6192,1.1009,2.9233,0.0247,'',0.0000,0.5247,0.4321,3.0556,0.6557,0.3443,0.3488,4.3103,37.1154,0.0000,1.3193,0.5203,2.6064,0.2991
6,36,2027,145,1,1,1,1,5541,1435,6099,2326,1448,1354,417,416,757,693,1451,1309,22482,0,647,162,68,94,37,964,277,42,40,20,187,4,0,11,35,60,160,122,69,59,22,485,2,1,107,39,59,12.0669,0.2613,0.3176,0.4198,0.7374,9.0815,8.4920,1.1728,2.6091,0.0123,'',0.0000,0.4259,0.4198,2.5741,0.6271,0.3729,0.3299,4.3463,34.7481,0.0000,1.2990,0.5257,3.2548,0.3121
