league_id,sub_league_id,year,all_star_pos,all_star
149,0,2030,23,34293
149,0,2030,24,34495
149,0,2030,25,35072
149,0,2030,26,35073
149,0,2030,27,36108
149,0,2030,28,36930
149,0,2030,29,37499
149,0,2030,30,37883
149,0,2030,31,38084
149,0,2030,32,38114
149,0,2030,33,38284
149,0,2030,34,39136
149,0,2030,35,39727
149,0,2030,36,39769
149,0,2030,37,39840
149,0,2030,38,39855
149,0,2030,39,39864
149,0,2030,40,39912
149,0,2030,41,39998
149,0,2030,42,40345
149,0,2030,43,40440
149,0,2030,44,40601
149,0,2030,45,40801
149,0,2030,46,40861
149,0,2030,47,40876
149,0,2030,48,40955
149,0,2030,49,41089
149,0,2031,0,641
149,0,2031,1,899
149,0,2031,2,1616
149,0,2031,3,2118
149,0,2031,4,19851
149,0,2031,5,20033
149,0,2031,6,20460
149,0,2031,7,20696
149,0,2031,8,20923
149,0,2031,9,20949
149,0,2031,10,22066
149,0,2031,11,22394
149,0,2031,12,23049
149,0,2031,13,23094
149,0,2031,14,23278
149,0,2031,15,23375
149,0,2031,16,24322
149,0,2031,17,25228
149,0,2031,18,27305
149,0,2031,19,27748
149,0,2031,20,28485
149,0,2031,21,30213
149,0,2031,22,31518
149,0,2031,23,32246
149,0,2031,24,33183
149,0,2031,25,33717
149,0,2031,26,34056
149,0,2031,27,34094
149,0,2031,28,34530
149,0,2031,29,36016
149,0,2031,30,36118
149,0,2031,31,37586
149,0,2031,32,37878
149,0,2031,33,38002
149,0,2031,34,38334
149,0,2031,35,38535
149,0,2031,36,39172
149,0,2031,37,39764
149,0,2031,38,39769
149,0,2031,39,39844
149,0,2031,40,39855
149,0,2031,41,40259
149,0,2031,42,40337
149,0,2031,43,40363
149,0,2031,44,40374
149,0,2031,45,40505
149,0,2031,46,40708
149,0,2031,47,40810
149,0,2031,48,41069
149,0,2031,49,41099
149,0,2032,0,641
149,0,2032,1,1842
149,0,2032,2,2118
149,0,2032,3,17917
149,0,2032,4,19190
149,0,2032,5,19197
149,0,2032,6,19284
149,0,2032,7,19873
149,0,2032,8,20161
149,0,2032,9,20211
149,0,2032,10,20298
149,0,2032,11,20448
149,0,2032,12,20696
149,0,2032,13,20930
149,0,2032,14,21910
149,0,2032,15,22031
149,0,2032,16,23091
149,0,2032,17,24816
149,0,2032,18,25465
149,0,2032,19,26015
149,0,2032,20,26484
149,0,2032,21,27743
149,0,2032,22,27936
149,0,2032,23,28281
149,0,2032,24,30266
149,0,2032,25,32880
149,0,2032,26,33717
149,0,2032,27,33921
149,0,2032,28,36386
149,0,2032,29,36492
149,0,2032,30,36648
149,0,2032,31,36676
149,0,2032,32,36814
149,0,2032,33,38002
149,0,2032,34,38114
149,0,2032,35,38156
149,0,2032,36,38644
149,0,2032,37,39172
149,0,2032,38,39260
149,0,2032,39,39747
149,0,2032,40,39912
149,0,2032,41,40261
149,0,2032,42,40363
149,0,2032,43,40755
149,0,2032,44,40782
149,0,2032,45,40804
149,0,2032,46,40824
149,0,2032,47,40915
149,0,2032,48,40925
149,0,2032,49,41094
149,0,2033,0,27
149,0,2033,1,1239
149,0,2033,2,1398
149,0,2033,3,1843
149,0,2033,4,1975
149,0,2033,5,2057
149,0,2033,6,2148
149,0,2033,7,19037
149,0,2033,8,19571
149,0,2033,9,19776
149,0,2033,10,20081
149,0,2033,11,20350
149,0,2033,12,20792
149,0,2033,13,21484
149,0,2033,14,21678
149,0,2033,15,22031
149,0,2033,16,23381
149,0,2033,17,24322
149,0,2033,18,27372
149,0,2033,19,27843
149,0,2033,20,30328
149,0,2033,21,32654
149,0,2033,22,33303
149,0,2033,23,35029
149,0,2033,24,35610
149,0,2033,25,36252
149,0,2033,26,36434
149,0,2033,27,36547
149,0,2033,28,36639
149,0,2033,29,37987
149,0,2033,30,38002
149,0,2033,31,38007
149,0,2033,32,38012
149,0,2033,33,38215
149,0,2033,34,38406
149,0,2033,35,38658
149,0,2033,36,38886
149,0,2033,37,39040
149,0,2033,38,39079
149,0,2033,39,39117
149,0,2033,40,39344
149,0,2033,41,40039
149,0,2033,42,40046
149,0,2033,43,40329
149,0,2033,44,40380
149,0,2033,45,40624
149,0,2033,46,40804
149,0,2033,47,40915
149,0,2033,48,40925
149,0,2033,49,41058
149,0,2034,0,27
149,0,2034,1,165
149,0,2034,2,547
149,0,2034,3,724
149,0,2034,4,1600
149,0,2034,5,1871
149,0,2034,6,1975
149,0,2034,7,2048
149,0,2034,8,2057
149,0,2034,9,19037
149,0,2034,10,19243
149,0,2034,11,19776
149,0,2034,12,19782
149,0,2034,13,19801
149,0,2034,14,20350
149,0,2034,15,21720
149,0,2034,16,23008
149,0,2034,17,23381
149,0,2034,18,24322
149,0,2034,19,25667
149,0,2034,20,28020
149,0,2034,21,28194
149,0,2034,22,28281
149,0,2034,23,28766
149,0,2034,24,29888
149,0,2034,25,31028
149,0,2034,26,31098
149,0,2034,27,33303
149,0,2034,28,33517
149,0,2034,29,33738
149,0,2034,30,33837
149,0,2034,31,35423
149,0,2034,32,35712
149,0,2034,33,36639
149,0,2034,34,36735
149,0,2034,35,36906
149,0,2034,36,37605
149,0,2034,37,37878
149,0,2034,38,38264
149,0,2034,39,38397
149,0,2034,40,39040
149,0,2034,41,39061
149,0,2034,42,39170
149,0,2034,43,39850
149,0,2034,44,40046
149,0,2034,45,40275
149,0,2034,46,40398
149,0,2034,47,40574
149,0,2034,48,41047
149,0,2034,49,41095
149,0,2035,0,191
149,0,2035,1,231
149,0,2035,2,547
149,0,2035,3,1734
149,0,2035,4,2044
149,0,2035,5,2048
149,0,2035,6,2075
149,0,2035,7,19776
149,0,2035,8,19782
149,0,2035,9,19801
149,0,2035,10,20450
149,0,2035,11,21107
149,0,2035,12,21817
149,0,2035,13,22607
149,0,2035,14,22756
149,0,2035,15,22829
149,0,2035,16,23153
149,0,2035,17,23559
149,0,2035,18,26589
149,0,2035,19,26892
149,0,2035,20,28766
149,0,2035,21,30711
149,0,2035,22,33782
149,0,2035,23,34469
149,0,2035,24,35396
149,0,2035,25,36638
149,0,2035,26,36639
149,0,2035,27,36775
149,0,2035,28,37605
149,0,2035,29,37878
149,0,2035,30,38206
149,0,2035,31,38218
149,0,2035,32,38397
149,0,2035,33,38794
149,0,2035,34,38883
149,0,2035,35,39013
149,0,2035,36,39040
149,0,2035,37,39567
149,0,2035,38,39912
149,0,2035,39,40150
149,0,2035,40,40152
149,0,2035,41,40397
149,0,2035,42,41004
149,0,2035,43,41031
149,0,2035,44,41194
149,0,2035,45,41471
149,0,2035,46,41538
149,0,2035,47,42575
149,0,2035,48,42657
149,0,2035,49,42682
149,0,2036,0,191
149,0,2036,1,432
149,0,2036,2,436
149,0,2036,3,450
149,0,2036,4,1297
149,0,2036,5,1559
149,0,2036,6,1918
149,0,2036,7,2057
149,0,2036,8,19984
149,0,2036,9,20216
149,0,2036,10,20357
149,0,2036,11,20675
149,0,2036,12,20877
149,0,2036,13,21451
149,0,2036,14,21706
149,0,2036,15,21720
149,0,2036,16,22342
149,0,2036,17,22488
149,0,2036,18,23060
149,0,2036,19,23153
149,0,2036,20,24322
149,0,2036,21,24488
149,0,2036,22,24574
149,0,2036,23,27098
149,0,2036,24,27968
149,0,2036,25,28505
149,0,2036,26,30359
149,0,2036,27,30466
149,0,2036,28,31455
149,0,2036,29,34080
149,0,2036,30,34407
149,0,2036,31,34629
149,0,2036,32,34959
149,0,2036,33,34964
149,0,2036,34,35396
149,0,2036,35,35798
149,0,2036,36,36638
149,0,2036,37,37806
149,0,2036,38,38513
149,0,2036,39,38571
149,0,2036,40,38637
149,0,2036,41,39040
149,0,2036,42,39259
149,0,2036,43,39642
149,0,2036,44,39801
149,0,2036,45,39917
149,0,2036,46,40069
149,0,2036,47,40261
149,0,2036,48,40662
149,0,2036,49,40846
149,0,2037,0,1284
149,0,2037,1,1287
149,0,2037,2,1297
149,0,2037,3,1464
149,0,2037,4,2057
149,0,2037,5,19199
149,0,2037,6,19318
149,0,2037,7,19749
149,0,2037,8,20159
149,0,2037,9,20346
149,0,2037,10,21118
149,0,2037,11,21453
149,0,2037,12,21642
149,0,2037,13,21720
149,0,2037,14,21914
149,0,2037,15,22342
149,0,2037,16,23914
149,0,2037,17,26965
149,0,2037,18,27816
149,0,2037,19,28246
149,0,2037,20,28725
149,0,2037,21,31901
149,0,2037,22,33133
149,0,2037,23,33680
149,0,2037,24,34407
149,0,2037,25,35382
149,0,2037,26,35533
149,0,2037,27,35708
149,0,2037,28,35725
149,0,2037,29,36805
149,0,2037,30,36820
149,0,2037,31,36843
149,0,2037,32,37495
149,0,2037,33,37937
149,0,2037,34,38850
149,0,2037,35,38923
149,0,2037,36,40094
149,0,2037,37,40196
149,0,2037,38,40261
149,0,2037,39,40336
149,0,2037,40,40446
149,0,2037,41,40450
149,0,2037,42,40645
149,0,2037,43,40803
149,0,2037,44,40827
149,0,2037,45,40870
149,0,2037,46,40943
149,0,2037,47,41280
149,0,2037,48,41429
149,0,2037,49,41479
149,0,2038,0,362
149,0,2038,1,597
149,0,2038,2,861
149,0,2038,3,921
149,0,2038,4,1554
149,0,2038,5,2168
149,0,2038,6,19196
149,0,2038,7,19216
149,0,2038,8,19336
149,0,2038,9,19372
149,0,2038,10,19393
149,0,2038,11,19404
149,0,2038,12,20466
149,0,2038,13,20552
149,0,2038,14,20684
149,0,2038,15,21868
149,0,2038,16,23177
149,0,2038,17,23543
149,0,2038,18,26045
149,0,2038,19,26994
149,0,2038,20,28002
149,0,2038,21,31821
149,0,2038,22,33454
149,0,2038,23,33493
149,0,2038,24,35179
149,0,2038,25,35448
149,0,2038,26,35533
149,0,2038,27,35616
149,0,2038,28,35749
149,0,2038,29,37609
149,0,2038,30,38330
149,0,2038,31,38468
149,0,2038,32,38583
149,0,2038,33,38599
149,0,2038,34,38850
149,0,2038,35,38929
149,0,2038,36,40018
149,0,2038,37,40195
149,0,2038,38,40196
149,0,2038,39,40307
149,0,2038,40,40420
149,0,2038,41,40563
149,0,2038,42,40574
149,0,2038,43,41139
149,0,2038,44,41478
149,0,2038,45,41849
149,0,2038,46,42396
149,0,2038,47,42506
149,0,2038,48,43005
149,0,2038,49,43011
149,0,2039,0,484
149,0,2039,1,502
149,0,2039,2,890
149,0,2039,3,1025
149,0,2039,4,1210
149,0,2039,5,1356
149,0,2039,6,19397
149,0,2039,7,19482
149,0,2039,8,19498
149,0,2039,9,19578
149,0,2039,10,19837
149,0,2039,11,20731
149,0,2039,12,21196
149,0,2039,13,21452
149,0,2039,14,22110
149,0,2039,15,22631
149,0,2039,16,23010
149,0,2039,17,23308
149,0,2039,18,26374
149,0,2039,19,28356
149,0,2039,20,30994
149,0,2039,21,31901
149,0,2039,22,32467
149,0,2039,23,33015
149,0,2039,24,33289
149,0,2039,25,34059
149,0,2039,26,35818
149,0,2039,27,35929
149,0,2039,28,36837
149,0,2039,29,37937
149,0,2039,30,38425
149,0,2039,31,38929
149,0,2039,32,38930
149,0,2039,33,39495
149,0,2039,34,40196
149,0,2039,35,40298
149,0,2039,36,40815
149,0,2039,37,41139
149,0,2039,38,41376
149,0,2039,39,41466
149,0,2039,40,41599
149,0,2039,41,41938
149,0,2039,42,41968
149,0,2039,43,42392
149,0,2039,44,42473
149,0,2039,45,42961
149,0,2039,46,43293
149,0,2039,47,43399
149,0,2039,48,43892
149,0,2039,49,43896
150,0,2017,0,122
150,0,2017,1,487
150,0,2017,2,770
150,0,2017,3,873
150,0,2017,4,1279
150,0,2017,5,21509
150,0,2017,6,21569
150,0,2017,7,21835
150,0,2017,8,22382
150,0,2017,9,23291
150,0,2017,10,23549
150,0,2017,11,28436
150,0,2017,12,29920
150,0,2017,13,30231
150,0,2017,14,30335
150,0,2017,15,30759
150,0,2017,16,30770
150,0,2017,17,30853
150,0,2017,18,30929
150,0,2017,19,30992
150,0,2017,20,31034
150,0,2017,21,31094
150,0,2017,22,31591
150,0,2017,23,32587
150,0,2017,24,32751
150,0,2017,25,33057
150,0,2017,26,33221
150,0,2017,27,33222
150,0,2017,28,33384
150,0,2017,29,33493
150,0,2017,30,33666
150,0,2017,31,33779
150,0,2017,32,33815
150,0,2017,33,34260
150,0,2017,34,34323
150,0,2017,35,34464
150,0,2017,36,34497
150,0,2017,37,34508
150,0,2017,38,34519
150,0,2017,39,34556
150,0,2017,40,34647
150,0,2017,41,34732
150,0,2017,42,34784
150,0,2017,43,35164
150,0,2017,44,35616
150,0,2017,45,35619
150,0,2017,46,35651
150,0,2017,47,35786
150,0,2017,48,36313
150,0,2017,49,36837
150,0,2018,0,118
150,0,2018,1,598
150,0,2018,2,989
150,0,2018,3,1331
150,0,2018,4,1342
150,0,2018,5,1807
150,0,2018,6,19394
150,0,2018,7,21451
150,0,2018,8,21515
150,0,2018,9,21570
150,0,2018,10,23415
150,0,2018,11,23847
150,0,2018,12,23875
150,0,2018,13,23911
150,0,2018,14,27104
150,0,2018,15,30034
150,0,2018,16,30079
150,0,2018,17,30142
150,0,2018,18,30761
150,0,2018,19,31064
150,0,2018,20,31357
150,0,2018,21,32465
150,0,2018,22,32641
150,0,2018,23,32814
150,0,2018,24,33020
150,0,2018,25,33061
150,0,2018,26,33177
150,0,2018,27,33315
150,0,2018,28,33429
150,0,2018,29,33461
150,0,2018,30,33473
150,0,2018,31,33483
150,0,2018,32,33534
150,0,2018,33,34083
150,0,2018,34,34528
150,0,2018,35,34731
150,0,2018,36,34732
150,0,2018,37,35040
150,0,2018,38,35137
150,0,2018,39,35170
150,0,2018,40,35207
150,0,2018,41,35397
150,0,2018,42,35535
150,0,2018,43,36837
150,0,2018,44,37331
150,0,2018,45,37332
150,0,2018,46,38032
150,0,2018,47,38579
150,0,2018,48,38728
150,0,2018,49,39327
150,0,2019,0,14
150,0,2019,1,222
150,0,2019,2,487
150,0,2019,3,931
150,0,2019,4,1163
150,0,2019,5,1186
150,0,2019,6,1305
150,0,2019,7,2136
150,0,2019,8,19969
150,0,2019,9,20607
150,0,2019,10,20653
150,0,2019,11,20805
150,0,2019,12,21509
150,0,2019,13,21515
150,0,2019,14,21604
150,0,2019,15,23790
150,0,2019,16,23911
150,0,2019,17,25948
150,0,2019,18,26628
150,0,2019,19,26794
150,0,2019,20,32066
150,0,2019,21,32465
150,0,2019,22,32814
150,0,2019,23,33074
150,0,2019,24,33384
150,0,2019,25,33412
150,0,2019,26,33429
150,0,2019,27,34518
150,0,2019,28,34528
150,0,2019,29,35039
150,0,2019,30,35253
150,0,2019,31,35344
150,0,2019,32,35369
150,0,2019,33,35385
150,0,2019,34,35608
150,0,2019,35,35675
150,0,2019,36,35795
150,0,2019,37,35948
150,0,2019,38,36127
150,0,2019,39,36182
150,0,2019,40,36379
150,0,2019,41,36785
150,0,2019,42,38018
150,0,2019,43,38032
150,0,2019,44,38033
150,0,2019,45,38458
150,0,2019,46,38532
150,0,2019,47,38728
150,0,2019,48,39193
150,0,2019,49,40835
150,0,2020,0,27
150,0,2020,1,69
150,0,2020,2,251
150,0,2020,3,1162
150,0,2020,4,1236
150,0,2020,5,1551
150,0,2020,6,1752
150,0,2020,7,1864
150,0,2020,8,2136
150,0,2020,9,19263
150,0,2020,10,19337
150,0,2020,11,19969
150,0,2020,12,20007
150,0,2020,13,20087
150,0,2020,14,20416
150,0,2020,15,20480
150,0,2020,16,20510
150,0,2020,17,20548
150,0,2020,18,20770
150,0,2020,19,20888
150,0,2020,20,21220
150,0,2020,21,21298
150,0,2020,22,21477
150,0,2020,23,21568
150,0,2020,24,21784
150,0,2020,25,21902
150,0,2020,26,23208
150,0,2020,27,23790
150,0,2020,28,23836
150,0,2020,29,23875
150,0,2020,30,26530
150,0,2020,31,27043
150,0,2020,32,32460
150,0,2020,33,33019
150,0,2020,34,33399
150,0,2020,35,34685
150,0,2020,36,35207
150,0,2020,37,35343
150,0,2020,38,35499
150,0,2020,39,35652
150,0,2020,40,35905
150,0,2020,41,36127
150,0,2020,42,37625
150,0,2020,43,38018
150,0,2020,44,38032
150,0,2020,45,38491
150,0,2020,46,38498
150,0,2020,47,38981
150,0,2020,48,38986
150,0,2020,49,39796
150,0,2021,0,498
150,0,2021,1,1212
150,0,2021,2,1297
150,0,2021,3,1312
150,0,2021,4,1557
150,0,2021,5,1690
150,0,2021,6,1719
150,0,2021,7,2166
150,0,2021,8,19057
150,0,2021,9,19263
150,0,2021,10,19330
150,0,2021,11,19622
150,0,2021,12,19858
150,0,2021,13,19922
150,0,2021,14,19969
150,0,2021,15,20063
150,0,2021,16,20087
150,0,2021,17,20185
150,0,2021,18,20269
150,0,2021,19,20510
150,0,2021,20,20548
150,0,2021,21,20571
150,0,2021,22,20641
150,0,2021,23,20854
150,0,2021,24,20906
150,0,2021,25,20923
150,0,2021,26,20994
150,0,2021,27,21316
150,0,2021,28,22810
150,0,2021,29,23801
150,0,2021,30,23921
150,0,2021,31,23947
150,0,2021,32,24049
150,0,2021,33,27306
150,0,2021,34,27339
150,0,2021,35,27869
150,0,2021,36,33432
150,0,2021,37,34412
150,0,2021,38,35337
150,0,2021,39,35905
150,0,2021,40,36393
150,0,2021,41,37958
150,0,2021,42,38018
150,0,2021,43,38395
150,0,2021,44,38522
150,0,2021,45,38800
150,0,2021,46,38824
150,0,2021,47,39055
150,0,2021,48,39425
150,0,2021,49,39563
150,0,2022,0,200
150,0,2022,1,1144
150,0,2022,2,1156
150,0,2022,3,1563
150,0,2022,4,1568
150,0,2022,5,1648
150,0,2022,6,1719
150,0,2022,7,1864
150,0,2022,8,1911
150,0,2022,9,2021
150,0,2022,10,2033
150,0,2022,11,2136
150,0,2022,12,2166
150,0,2022,13,19448
150,0,2022,14,19622
150,0,2022,15,19818
150,0,2022,16,19963
150,0,2022,17,19973
150,0,2022,18,20164
150,0,2022,19,20200
150,0,2022,20,20786
150,0,2022,21,20804
150,0,2022,22,20826
150,0,2022,23,22102
150,0,2022,24,22111
150,0,2022,25,22177
150,0,2022,26,23751
150,0,2022,27,23876
150,0,2022,28,23921
150,0,2022,29,26937
150,0,2022,30,27262
150,0,2022,31,27968
150,0,2022,32,29025
150,0,2022,33,34412
150,0,2022,34,34936
150,0,2022,35,35037
150,0,2022,36,35337
150,0,2022,37,37604
150,0,2022,38,38371
150,0,2022,39,38670
150,0,2022,40,38681
150,0,2022,41,38779
150,0,2022,42,38992
150,0,2022,43,38993
150,0,2022,44,39072
150,0,2022,45,39404
150,0,2022,46,39764
150,0,2022,47,40068
150,0,2022,48,41777
150,0,2022,49,42384
150,0,2023,0,894
150,0,2023,1,1052
150,0,2023,2,1161
150,0,2023,3,1563
150,0,2023,4,1656
150,0,2023,5,1918
150,0,2023,6,2057
150,0,2023,7,15193
150,0,2023,8,19204
150,0,2023,9,19721
150,0,2023,10,19818
150,0,2023,11,19892
150,0,2023,12,19963
150,0,2023,13,20293
150,0,2023,14,20501
150,0,2023,15,20517
150,0,2023,16,20754
150,0,2023,17,20786
150,0,2023,18,20804
150,0,2023,19,22712
150,0,2023,20,22896
150,0,2023,21,23171
150,0,2023,22,23175
150,0,2023,23,23209
150,0,2023,24,23416
150,0,2023,25,23464
150,0,2023,26,24024
150,0,2023,27,24133
150,0,2023,28,25147
150,0,2023,29,27603
150,0,2023,30,27892
150,0,2023,31,28024
150,0,2023,32,29025
150,0,2023,33,35147
150,0,2023,34,35190
150,0,2023,35,35303
150,0,2023,36,35971
150,0,2023,37,38309
150,0,2023,38,38500
150,0,2023,39,38516
150,0,2023,40,38986
150,0,2023,41,39611
150,0,2023,42,39793
150,0,2023,43,40364
150,0,2023,44,40541
150,0,2023,45,40625
150,0,2023,46,40650
150,0,2023,47,40724
150,0,2023,48,40990
150,0,2023,49,41081
150,0,2024,0,345
150,0,2024,1,415
150,0,2024,2,523
150,0,2024,3,6477
150,0,2024,4,15528
150,0,2024,5,19452
150,0,2024,6,19554
150,0,2024,7,19577
150,0,2024,8,19681
150,0,2024,9,19898
150,0,2024,10,20150
150,0,2024,11,20265
150,0,2024,12,20272
150,0,2024,13,20323
150,0,2024,14,20495
150,0,2024,15,21829
150,0,2024,16,21830
150,0,2024,17,22694
150,0,2024,18,22903
150,0,2024,19,22911
150,0,2024,20,22925
150,0,2024,21,23137
150,0,2024,22,23175
150,0,2024,23,23203
150,0,2024,24,23209
150,0,2024,25,23512
150,0,2024,26,23645
150,0,2024,27,23875
150,0,2024,28,23881
150,0,2024,29,23928
150,0,2024,30,24136
150,0,2024,31,24688
150,0,2024,32,26212
150,0,2024,33,26823
150,0,2024,34,27043
150,0,2024,35,27829
150,0,2024,36,30853
150,0,2024,37,35147
150,0,2024,38,35916
150,0,2024,39,36051
150,0,2024,40,39016
150,0,2024,41,39448
150,0,2024,42,39935
150,0,2024,43,40085
150,0,2024,44,40246
150,0,2024,45,40326
150,0,2024,46,41454
150,0,2024,47,41556
150,0,2024,48,41825
150,0,2024,49,42405
150,0,2025,0,208
150,0,2025,1,415
150,0,2025,2,419
150,0,2025,3,593
150,0,2025,4,19287
150,0,2025,5,19554
150,0,2025,6,20256
150,0,2025,7,20780
150,0,2025,8,21158
150,0,2025,9,22088
150,0,2025,10,22913
150,0,2025,11,23219
150,0,2025,12,23239
150,0,2025,13,23365
150,0,2025,14,23376
150,0,2025,15,23603
150,0,2025,16,23641
150,0,2025,17,23645
150,0,2025,18,23728
150,0,2025,19,24280
150,0,2025,20,25315
150,0,2025,21,25813
150,0,2025,22,27462
150,0,2025,23,28077
150,0,2025,24,31185
150,0,2025,25,31391
150,0,2025,26,32222
150,0,2025,27,35229
150,0,2025,28,35916
150,0,2025,29,36018
150,0,2025,30,36397
150,0,2025,31,36478
150,0,2025,32,37987
150,0,2025,33,38306
150,0,2025,34,38541
150,0,2025,35,39412
150,0,2025,36,39448
150,0,2025,37,40094
150,0,2025,38,40246
150,0,2025,39,40633
150,0,2025,40,40912
150,0,2025,41,40990
150,0,2025,42,41044
150,0,2025,43,41406
150,0,2025,44,41526
150,0,2025,45,41550
150,0,2025,46,41700
150,0,2025,47,41701
150,0,2025,48,41879
150,0,2025,49,42638
150,0,2026,0,400
150,0,2026,1,1208
150,0,2026,2,1787
150,0,2026,3,19897
150,0,2026,4,20560
150,0,2026,5,20704
150,0,2026,6,22011
150,0,2026,7,22058
150,0,2026,8,22830
150,0,2026,9,25315
150,0,2026,10,27282
150,0,2026,11,27605
150,0,2026,12,27924
150,0,2026,13,28387
150,0,2026,14,30664
150,0,2026,15,31699
150,0,2026,16,33183
150,0,2026,17,34113
150,0,2026,18,34290
150,0,2026,19,34787
150,0,2026,20,36478
150,0,2026,21,36499
150,0,2026,22,37974
150,0,2026,23,38516
150,0,2026,24,38877
150,0,2026,25,38994
150,0,2026,26,39438
150,0,2026,27,39795
150,0,2026,28,40364
150,0,2026,29,40442
150,0,2026,30,40541
150,0,2026,31,40581
150,0,2026,32,40695
150,0,2026,33,40985
150,0,2026,34,41003
150,0,2026,35,41264
150,0,2026,36,41465
150,0,2026,37,41537
150,0,2026,38,41640
150,0,2026,39,41755
150,0,2026,40,41833
150,0,2026,41,41860
150,0,2026,42,41953
150,0,2026,43,42120
150,0,2026,44,42459
150,0,2026,45,42529
150,0,2026,46,42539
150,0,2026,47,42594
150,0,2026,48,42628
150,0,2026,49,42997
150,0,2027,0,861
150,0,2027,1,1263
150,0,2027,2,1503
150,0,2027,3,19784
150,0,2027,4,21872
150,0,2027,5,21954
150,0,2027,6,22065
150,0,2027,7,24113
150,0,2027,8,24181
150,0,2027,9,27339
150,0,2027,10,27355
150,0,2027,11,27781
150,0,2027,12,28766
150,0,2027,13,30664
150,0,2027,14,31865
150,0,2027,15,33133
150,0,2027,16,33467
150,0,2027,17,33954
150,0,2027,18,34169
150,0,2027,19,34653
150,0,2027,20,35124
150,0,2027,21,35271
150,0,2027,22,35381
150,0,2027,23,35487
150,0,2027,24,35547
150,0,2027,25,35577
150,0,2027,26,36336
150,0,2027,27,36417
150,0,2027,28,36696
150,0,2027,29,36701
150,0,2027,30,37558
150,0,2027,31,37754
150,0,2027,32,38093
150,0,2027,33,38720
150,0,2027,34,39164
150,0,2027,35,39180
150,0,2027,36,39284
150,0,2027,37,39782
150,0,2027,38,40058
150,0,2027,39,40153
150,0,2027,40,40565
150,0,2027,41,41215
150,0,2027,42,41361
150,0,2027,43,41520
150,0,2027,44,41532
150,0,2027,45,41603
150,0,2027,46,41619
150,0,2027,47,41640
150,0,2027,48,41683
150,0,2027,49,41722
150,0,2028,0,18574
150,0,2028,1,19509
150,0,2028,2,19602
150,0,2028,3,19774
150,0,2028,4,20272
150,0,2028,5,20496
150,0,2028,6,20701
150,0,2028,7,20742
150,0,2028,8,20867
150,0,2028,9,21249
150,0,2028,10,21869
150,0,2028,11,23111
150,0,2028,12,23309
150,0,2028,13,23497
150,0,2028,14,23598
150,0,2028,15,27307
150,0,2028,16,27339
150,0,2028,17,27614
150,0,2028,18,27781
150,0,2028,19,28024
150,0,2028,20,28395
150,0,2028,21,28894
150,0,2028,22,31391
150,0,2028,23,31688
150,0,2028,24,32510
150,0,2028,25,33479
150,0,2028,26,33712
150,0,2028,27,34020
150,0,2028,28,34263
150,0,2028,29,34652
150,0,2028,30,34653
150,0,2028,31,35375
150,0,2028,32,35463
150,0,2028,33,35568
150,0,2028,34,36111
150,0,2028,35,36417
150,0,2028,36,36465
150,0,2028,37,36541
150,0,2028,38,37558
150,0,2028,39,37979
150,0,2028,40,38109
150,0,2028,41,38372
150,0,2028,42,38810
150,0,2028,43,38946
150,0,2028,44,39480
150,0,2028,45,40087
150,0,2028,46,40383
150,0,2028,47,41520
150,0,2028,48,41664
150,0,2028,49,41860
150,0,2029,0,423
150,0,2029,1,487
150,0,2029,2,845
150,0,2029,3,887
150,0,2029,4,1419
150,0,2029,5,1947
150,0,2029,6,2117
150,0,2029,7,20114
150,0,2029,8,20802
150,0,2029,9,20821
150,0,2029,10,20907
150,0,2029,11,21741
150,0,2029,12,21777
150,0,2029,13,22536
150,0,2029,14,22665
150,0,2029,15,23111
150,0,2029,16,26878
150,0,2029,17,27614
150,0,2029,18,28024
150,0,2029,19,28894
150,0,2029,20,29946
150,0,2029,21,30985
150,0,2029,22,32381
150,0,2029,23,33479
150,0,2029,24,34775
150,0,2029,25,34984
150,0,2029,26,34997
150,0,2029,27,35151
150,0,2029,28,35716
150,0,2029,29,36465
150,0,2029,30,36509
150,0,2029,31,36551
150,0,2029,32,36601
150,0,2029,33,36925
150,0,2029,34,37471
150,0,2029,35,37650
150,0,2029,36,38678
150,0,2029,37,38690
150,0,2029,38,38810
150,0,2029,39,38917
150,0,2029,40,38956
150,0,2029,41,39015
150,0,2029,42,39046
150,0,2029,43,39737
150,0,2029,44,39788
150,0,2029,45,40275
150,0,2029,46,40530
150,0,2029,47,40656
150,0,2029,48,41508
150,0,2029,49,41701
150,0,2030,0,64
150,0,2030,1,253
150,0,2030,2,423
150,0,2030,3,1278
150,0,2030,4,1404
150,0,2030,5,1483
150,0,2030,6,1836
150,0,2030,7,1947
150,0,2030,8,1956
150,0,2030,9,2094
150,0,2030,10,18366
150,0,2030,11,20038
150,0,2030,12,20151
150,0,2030,13,20227
150,0,2030,14,20272
150,0,2030,15,20332
150,0,2030,16,20843
150,0,2030,17,21371
150,0,2030,18,21799
150,0,2030,19,23383
150,0,2030,20,24121
150,0,2030,21,26878
150,0,2030,22,30540
150,0,2030,23,30591
150,0,2030,24,32419
150,0,2030,25,32743
150,0,2030,26,32919
150,0,2030,27,33784
150,0,2030,28,33901
150,0,2030,29,34307
150,0,2030,30,34485
150,0,2030,31,34513
150,0,2030,32,34821
150,0,2030,33,34869
150,0,2030,34,35695
150,0,2030,35,36237
150,0,2030,36,36270
150,0,2030,37,36527
150,0,2030,38,36551
150,0,2030,39,36721
150,0,2030,40,37748
150,0,2030,41,38625
