year,team_id,game_id,league_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,ir,irs,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,kp,bbp,kbbp,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,irsp,gfp,era,pig,ws,whip,gbfbp,kbb,babip,wpa,ra9war,sd,md
2029,290,15362,156,5,1,66461,17487,74907,23382,15672,18748,4631,6530,7997,7088,19424,12312,285728,0,1960,1960,980,980,588,11135,2767,493,390,367,1403,91,4,312,1203,1029,1954,696,445,906,258,5696,3030,983,6,193,1599,625,785,11.9563,0.2358,0.3122,0.3518,0.6640,8.0659,9.6490,0.0000,0.0000,0.0000,0.7221,3.3608,0.0031,0.0000,0.2270,0.5000,2.3628,0.6950,0.2848,32.4422,0.3430,3.6480,145.7796,'',1.2696,0.6120,2.8711,0.3055,60.8615,'','',''
2030,290,15359,156,5,1,68626,17457,77384,27038,18351,16037,5433,6805,9712,8669,20105,14002,290511,2,1960,1960,980,980,541,13055,3384,514,492,433,1479,102,8,302,1364,939,1953,787,382,959,357,5821,3409,1234,7,122,1511,697,741,13.4528,0.2674,0.3395,0.3940,0.7335,9.4605,8.2676,0.0000,0.0000,0.0000,0.7625,3.5082,0.0036,0.0000,0.1949,0.5000,2.7719,0.6024,0.3723,36.1983,0.3355,4.4692,148.2199,'',1.4410,0.5895,2.3566,0.3270,-102.5521,'','',''
2031,290,15328,156,5,1,67828,17492,76434,26659,17455,16053,5273,6683,9425,8416,20059,14055,287829,0,1960,1960,980,980,522,12165,3155,434,512,356,1779,138,13,315,1210,964,1958,976,401,919,337,5904,3415,1227,2,128,1599,656,756,12.9155,0.2573,0.3303,0.3930,0.7234,8.9810,8.2596,0.0000,0.0000,0.0000,0.9153,3.4385,0.0010,0.0000,0.2046,0.5000,2.6903,0.6077,0.3667,35.9297,0.3316,4.3302,146.8515,'',1.3799,0.5880,2.4021,0.3104,-75.5191,'','',''
2032,290,15365,156,5,1,67834,17500,76229,27565,17770,15326,5038,6419,9449,8545,20650,14054,284073,2,1960,1960,980,980,562,12183,3271,547,483,424,1892,90,12,302,1160,934,1957,1040,394,983,366,5822,3129,1159,3,126,1539,727,765,12.9199,0.2620,0.3320,0.4064,0.7384,9.1385,7.8816,0.0000,0.0000,0.0000,0.9730,3.3011,0.0015,0.0000,0.2010,0.5000,2.5704,0.6056,0.3723,37.0406,0.3361,4.3944,144.9352,'',1.3822,0.5950,2.3876,0.3107,-77.3947,'','',''
2033,290,15362,156,5,1,67758,17478,76470,27399,17711,15888,5085,6819,9443,8680,19884,14185,288006,2,1960,1960,980,980,553,12173,3236,449,449,454,1848,155,8,260,1014,987,1951,1128,349,949,341,6001,3591,1239,9,144,1529,694,773,13.1390,0.2614,0.3357,0.4044,0.7401,9.1196,8.1809,0.0000,0.0000,0.0000,0.9516,3.5112,0.0046,0.0000,0.1781,0.5000,2.5944,0.6186,0.3593,34.5029,0.3251,4.4694,146.9418,'',1.4034,0.5836,2.3300,0.3143,-64.6999,'','',''
2034,290,15362,156,5,1,67877,17468,76722,28147,17838,14651,5260,6937,9803,8905,20606,14656,285521,1,1960,1960,980,980,513,11801,3703,426,527,396,1938,119,10,322,967,945,1948,1164,469,916,365,6040,3378,1239,12,123,1510,596,783,13.2514,0.2628,0.3372,0.4147,0.7518,9.1905,7.5485,19.0962,9.0417,10.0545,0.9985,3.5741,0.0061,0.0000,0.2393,0.5000,2.6837,0.5843,0.3985,36.6785,0.3225,4.5880,145.6740,'',1.4183,0.5844,2.1120,0.3069,-99.8720,'','',''
2035,290,15365,156,5,1,68656,17395,77714,29583,18765,15424,5750,7212,10692,9804,20355,14012,290914,0,1960,1960,980,980,484,12740,3420,422,509,417,2188,102,9,264,1070,906,1950,1088,421,877,342,6123,3706,1434,10,113,1594,604,740,13.9090,0.2733,0.3479,0.4309,0.7787,9.7088,7.9802,19.8471,9.2802,10.5670,1.1320,3.7314,0.0051,0.0000,0.2148,0.5000,2.9337,0.5860,0.3900,38.6940,0.3185,5.0725,148.4255,'',1.4934,0.5923,2.1387,0.3216,-170.4024,'','',''
2036,290,15362,156,5,1,67250,17573,75180,26182,16742,16416,5031,6182,8682,7803,20137,13771,282877,2,1960,1960,980,980,578,11230,3358,434,421,380,1774,95,8,337,1075,885,1949,944,456,928,298,5841,2743,828,11,140,1706,841,781,12.1933,0.2490,0.3186,0.3893,0.7079,8.5741,8.4071,21.8356,8.2229,13.6127,0.9085,3.1660,0.0056,0.0000,0.2327,0.5000,2.5668,0.6598,0.3211,30.1859,0.3337,3.9961,144.3250,'',1.3045,0.5939,2.6555,0.3025,2.5212,'','',''
2037,290,15359,156,5,1,68178,17454,76287,27871,18143,15486,5356,6243,9558,8743,20311,14083,284674,2,1960,1960,980,980,541,12531,3341,456,453,426,1845,141,5,283,1174,952,1944,1105,472,902,294,5595,3026,1036,16,122,1421,634,723,13.0648,0.2661,0.3342,0.4088,0.7430,9.3549,7.9849,20.2997,8.1836,12.1161,0.9513,3.2190,0.0082,0.0000,0.2408,0.5000,2.7327,0.6479,0.3259,34.2366,0.3475,4.5081,145.2418,'',1.3971,0.5905,2.4805,0.3177,-87.8509,'','',''
2038,290,15359,156,5,1,68607,17528,77494,28233,18258,16233,5733,6890,10138,9215,19729,14257,291354,1,1960,1960,980,980,492,12499,3440,465,483,422,1897,127,15,274,1227,1034,1947,1001,487,890,331,5901,3359,1305,13,113,1451,598,669,13.4433,0.2661,0.3400,0.4115,0.7515,9.3747,8.3349,20.9474,8.8910,12.0564,0.9740,3.5377,0.0066,4.7315,0.2485,0.5000,2.9250,0.5978,0.3719,38.8508,0.3299,4.7315,148.6500,'',1.4347,0.5805,2.3560,0.3211,-103.1062,'','',''
2039,290,15359,156,5,1,68767,17471,77352,28948,18787,15636,6073,6690,10612,9750,19805,14366,287189,0,1960,1960,980,980,519,12811,3675,347,488,417,1884,200,10,256,1331,1050,1938,1083,517,849,266,5527,3365,1275,22,127,1490,767,625,13.6651,0.2732,0.3445,0.4210,0.7655,9.6779,8.0547,20.2141,8.6488,11.5653,0.9705,3.4463,0.0112,5.0226,0.2638,0.5000,3.0985,0.6611,0.3133,37.8900,0.3506,5.0226,146.5250,'',1.4582,0.5796,2.3372,0.3267,-95.2804,'','',''
2017,298,11917,157,5,0,20847,5483,23547,7122,5167,4188,1368,2189,2408,2176,6269,5182,87702,0,608,608,304,304,191,3896,879,107,181,100,292,6,3,114,341,220,607,470,112,297,94,1979,1222,308,1,61,285,172,313,12.4355,0.2479,0.3232,0.3416,0.6649,8.4813,6.8743,0.0000,0.0000,0.0000,0.4793,3.5931,0.0016,0.0000,0.1842,0.5000,2.2500,0.6702,0.3165,25.2046,0.3067,3.5718,144.2467,'',1.3416,0.5475,1.9132,0.2946,23.3303,'','',''
2018,298,11917,157,5,0,21230,5457,24549,8427,5768,5202,1734,2568,3278,2932,6102,4221,92202,0,608,608,304,304,168,3900,1355,203,190,235,278,228,1,155,689,357,607,279,52,293,119,1978,1173,394,1,17,685,247,318,14.3370,0.2717,0.3571,0.3969,0.7540,9.5129,8.5794,0.0000,0.0000,0.0000,0.4585,4.2353,0.0016,0.0000,0.0855,0.5000,2.8520,0.5854,0.4061,33.5891,0.3069,4.8356,151.6480,'',1.5276,0.5911,2.0257,0.3444,-58.6540,'','',''
2019,298,11917,157,5,0,21073,5485,24794,8241,5686,4967,2028,2818,3230,2893,6444,4105,93835,1,608,608,304,304,173,4013,1139,263,204,186,348,73,5,160,667,431,600,356,165,287,107,1845,982,290,8,16,710,245,274,14.6600,0.2698,0.3643,0.3911,0.7554,9.3292,8.1496,0.0000,0.0000,0.0000,0.5710,4.6236,0.0132,0.0000,0.2714,0.5000,3.3355,0.6179,0.3728,29.5316,0.3252,4.7467,154.3339,'',1.5503,0.6109,1.7626,0.3344,-52.4326,'','',''
2020,298,11917,157,5,0,20829,5437,24173,7654,5336,5257,2131,2543,3096,2686,6217,4027,92335,0,608,608,304,304,167,3853,992,228,170,147,344,117,5,114,668,398,593,311,240,250,79,1615,923,303,15,31,776,220,223,13.7011,0.2562,0.3457,0.3675,0.7132,8.8328,8.7020,0.0000,0.0000,0.0000,0.5694,4.2095,0.0247,0.0000,0.3947,0.5000,3.5049,0.6789,0.3160,32.8277,0.3672,4.4462,151.8668,'',1.4491,0.6069,2.0672,0.3242,-19.0829,'','',''
2021,298,11917,157,5,0,20691,5533,23936,7141,5035,5051,1757,2490,2582,2296,6506,4127,91332,0,608,608,304,304,175,3632,970,215,157,163,270,63,5,152,587,378,596,350,283,266,80,1565,835,247,12,36,719,294,211,12.8551,0.2433,0.3332,0.3451,0.6784,8.1900,8.2160,0.0000,0.0000,0.0000,0.4392,4.0502,0.0197,0.0000,0.4655,0.5000,2.8898,0.6863,0.3008,29.5808,0.3808,3.7347,150.2171,'',1.3600,0.6119,2.0285,0.3069,12.2787,'','',''
2022,298,11917,157,5,0,20765,5460,23843,7630,5378,5071,1988,2276,2859,2572,6351,4063,90503,0,608,608,304,304,171,3861,1062,229,175,175,280,74,4,144,651,394,589,334,269,252,73,1464,789,274,19,35,672,248,194,13.2659,0.2590,0.3409,0.3674,0.7083,8.8648,8.3588,0.0000,0.0000,0.0000,0.4615,3.7516,0.0312,0.0000,0.4424,0.5000,3.2697,0.7008,0.2897,34.7275,0.4023,4.2396,148.8536,'',1.4018,0.6099,2.2280,0.3270,-17.6712,'','',''
2023,298,11917,157,5,1,20873,5454,24059,7983,5273,4927,1961,2425,3119,2807,6372,4300,91029,1,608,608,304,304,159,3594,1069,180,167,189,421,102,2,105,627,412,600,268,166,253,81,1861,1095,387,8,32,813,334,232,13.3820,0.2526,0.3397,0.3825,0.7221,8.7008,8.1299,0.0000,0.0000,0.0000,0.6947,4.0014,0.0132,0.0000,0.2730,0.5000,3.2253,0.6625,0.3202,35.3425,0.3224,4.6317,149.7188,'',1.4114,0.5971,2.0318,0.3092,-30.9075,'','',''
2024,298,11890,157,5,1,20488,5340,23050,7660,5165,5302,1783,1970,2673,2392,6105,3895,86837,0,592,592,296,296,175,3587,1036,155,122,167,375,77,5,108,556,310,585,245,202,277,90,1745,897,259,7,31,612,301,232,12.5478,0.2521,0.3253,0.3739,0.6991,8.7051,8.9360,23.0022,8.5466,14.4555,0.6320,3.3202,0.0118,4.0315,0.3412,0.5000,3.0118,0.6604,0.3249,28.8740,0.3352,4.0315,146.6841,'',1.3361,0.6105,2.6914,0.3208,-1.0480,'','',''
2025,298,12217,157,5,1,20958,5474,23678,7661,5262,5452,1828,1976,2726,2447,6330,3881,89837,1,608,608,304,304,167,3690,1045,162,145,227,300,107,4,102,617,433,598,211,234,272,95,1722,853,283,10,34,612,348,249,12.6114,0.2511,0.3263,0.3655,0.6918,8.6509,8.9633,0.0000,0.0000,0.0000,0.4932,3.2486,0.0164,0.0000,0.3849,0.5000,3.0066,0.6374,0.3493,33.1770,0.3473,4.0230,147.7582,'',1.3222,0.6199,2.7591,0.3232,-17.4065,'','',''
2026,298,12219,157,5,1,20809,5487,23363,7344,5010,6215,1708,1869,2548,2286,5921,3574,89198,1,608,608,304,304,191,3474,1053,133,128,168,315,100,3,98,645,421,599,207,243,281,72,1706,744,215,9,38,598,369,271,11.9730,0.2408,0.3143,0.3529,0.6672,8.2171,10.1935,0.0000,0.0000,0.0000,0.5166,3.0654,0.0148,0.0000,0.3997,0.5000,2.8092,0.7262,0.2562,28.8978,0.3511,3.7494,146.7072,'',1.2536,0.6236,3.3253,0.3259,12.0238,'','',''
2027,298,12217,157,5,1,21017,5452,23765,7337,5249,6058,1757,2125,2853,2459,5908,3709,90134,1,608,608,304,304,182,3862,954,162,144,165,268,106,2,107,759,315,602,192,197,284,79,1689,839,274,6,39,644,284,211,12.6920,0.2498,0.3258,0.3491,0.6749,8.6644,9.9998,0.0000,0.0000,0.0000,0.4424,3.5077,0.0099,0.0000,0.3240,0.5000,2.8898,0.6973,0.2782,32.6579,0.3564,4.0590,148.2467,'',1.3524,0.6143,2.8508,0.3358,-15.1182,'','',''
2028,298,15617,157,5,1,38573,10058,43701,13820,9696,10034,3031,3809,4926,4357,11627,7101,166505,1,1120,1120,560,560,318,7011,1796,304,269,339,550,177,5,221,1228,741,1114,439,378,510,171,3180,1571,498,6,69,994,617,442,12.7470,0.2514,0.3283,0.3583,0.6866,8.6758,8.9782,0.0000,0.0000,0.0000,0.4921,3.4082,0.0054,0.0000,0.3375,0.5000,2.7062,0.6503,0.3353,31.6996,0.3503,3.8986,148.6652,'',1.3427,0.6208,2.6343,0.3237,-9.6689,'','',''
2029,298,15616,157,5,1,37931,9939,42976,14205,9434,9654,2778,3842,5159,4655,11582,7130,162887,1,1120,1120,560,560,322,6472,1901,248,262,313,748,75,7,171,1162,686,1119,466,201,516,182,3571,1982,640,1,76,1341,643,500,12.6425,0.2487,0.3268,0.3745,0.7013,8.5424,8.7416,0.0000,0.0000,0.0000,0.6773,3.4789,0.0009,0.0000,0.1795,0.5000,2.4804,0.6389,0.3527,32.2906,0.3134,4.2151,145.4348,'',1.3357,0.6190,2.5128,0.3125,-23.0015,'','',''
2030,298,15616,157,5,1,38552,9970,43770,15449,9964,10117,3074,3962,5720,5178,11366,7062,168913,1,1120,1120,560,560,303,6726,1957,291,252,315,966,140,9,167,1138,704,1117,426,194,542,214,3633,2243,805,3,57,1226,565,418,13.2062,0.2585,0.3366,0.4007,0.7373,8.9943,9.1324,0.0000,0.0000,0.0000,0.8720,3.5764,0.0027,0.0000,0.1732,0.5000,2.7446,0.5861,0.3948,35.8894,0.3075,4.6741,150.8152,'',1.3967,0.6168,2.5535,0.3246,-76.1872,'','',''
2031,298,15613,157,5,1,38588,10002,43466,15004,9863,9715,3172,3680,5405,4797,11524,7344,164021,0,1122,1122,561,561,307,6704,2030,296,280,276,853,68,5,166,988,617,1111,473,241,498,162,3362,1907,644,11,71,1359,572,436,12.7415,0.2556,0.3280,0.3888,0.7169,8.8749,8.7418,0.0000,0.0000,0.0000,0.7675,3.3113,0.0098,0.0000,0.2148,0.5000,2.8271,0.6546,0.3253,33.7703,0.3305,4.3164,146.1863,'',1.3540,0.6108,2.6399,0.3184,-41.7350,'','',''
2032,298,15612,157,5,1,38817,9979,43978,15880,10205,9696,3354,3783,5823,5210,11574,7278,164467,1,1120,1120,560,560,316,6709,2238,274,280,337,921,113,2,179,1137,822,1117,462,265,535,180,3440,2045,778,3,69,963,495,434,13.3566,0.2629,0.3389,0.4091,0.7480,9.2035,8.7445,0.0000,0.0000,0.0000,0.8306,3.4118,0.0027,0.0000,0.2366,0.5000,2.9946,0.6371,0.3364,38.0440,0.3247,4.6987,146.8455,'',1.4017,0.6139,2.5630,0.3260,-60.4915,'','',''
2033,298,15611,157,5,1,37674,9909,42580,14467,9371,9580,2724,3647,5030,4511,10751,7860,160203,1,1120,1120,560,560,333,6332,1858,237,265,305,876,71,3,134,543,754,1112,516,249,515,161,3368,2058,740,8,90,1369,625,430,12.5082,0.2487,0.3253,0.3840,0.7093,8.5111,8.7009,0.0000,0.0000,0.0000,0.7956,3.3123,0.0071,0.0000,0.2223,0.5000,2.4321,0.6741,0.3126,35.9572,0.3302,4.0970,143.0384,'',1.3137,0.5777,2.6268,0.3091,-7.3133,'','',''
2034,298,15610,157,5,1,38500,10012,44137,15332,9916,8931,3344,4379,5613,5135,11342,8300,165872,0,1120,1120,560,560,292,6532,2179,245,313,378,827,122,8,197,574,692,1106,527,252,499,178,3484,2066,817,14,75,1192,512,409,13.4721,0.2576,0.3415,0.3982,0.7397,8.9137,8.0283,20.2347,9.9214,10.3133,0.7434,3.9364,0.0125,0.0000,0.2250,0.5000,2.9857,0.6213,0.3567,39.5450,0.3175,4.6160,148.1000,'',1.4278,0.5774,2.0395,0.3128,-42.7257,'','',''
2035,298,15610,157,5,1,38342,10114,42976,14643,9406,9859,2821,3491,4745,4334,11365,7691,162950,2,1120,1120,560,560,320,6257,1947,298,244,316,886,68,5,172,510,596,1115,500,291,525,182,3411,1658,508,5,77,1344,571,478,12.0060,0.2453,0.3162,0.3819,0.6981,8.3694,8.7725,22.9407,8.1231,14.8176,0.7884,3.1063,0.0045,3.8564,0.2598,0.5000,2.5187,0.6375,0.3467,30.6393,0.3269,3.8564,145.4911,'',1.2751,0.5964,2.8241,0.3060,10.1495,'','',''
2036,298,15610,157,5,1,38120,10039,43075,14680,9399,10504,2551,3755,4843,4413,10949,7271,164365,1,1120,1120,560,560,320,6249,1962,283,218,245,943,101,12,169,526,687,1115,529,191,504,166,3653,1824,578,5,82,1097,474,542,12.4081,0.2466,0.3235,0.3851,0.7086,8.4260,9.4166,24.3854,8.7174,15.6680,0.8454,3.3663,0.0045,0.0000,0.1705,0.5000,2.2777,0.6584,0.3294,31.6886,0.3052,3.9561,146.7545,'',1.3102,0.6009,2.7973,0.3145,20.3675,'','',''
2037,298,15610,157,5,1,37669,10001,42361,13900,8862,10554,2627,3553,4579,4167,10723,7434,162888,0,1120,1120,560,560,327,5826,1880,221,225,310,846,71,13,162,528,680,1112,407,206,495,143,3493,1673,569,8,101,1275,556,513,11.7843,0.2353,0.3108,0.3690,0.6798,7.9750,9.4977,24.9144,8.3874,16.5270,0.7613,3.1974,0.0071,0.0000,0.1839,0.5000,2.3455,0.6957,0.2889,34.0108,0.3184,3.7499,145.4357,'',1.2414,0.5906,2.9704,0.3026,32.0956,'','',''
2038,298,15610,157,5,1,38549,10024,43620,14764,9837,10210,2662,3865,4982,4542,10928,7543,165942,0,1120,1120,560,560,308,6652,2142,244,279,344,699,91,7,145,584,676,1119,522,171,515,183,3516,1898,656,1,79,988,476,495,12.9092,0.2552,0.3315,0.3830,0.7145,8.8321,9.1670,23.4067,8.8606,14.5461,0.6276,3.4702,0.0009,4.0780,0.1527,0.5000,2.3768,0.6273,0.3553,34.5627,0.3183,4.0780,148.1625,'',1.3669,0.5916,2.6417,0.3273,-9.0152,'','',''
2039,298,15610,157,5,1,37907,10043,42548,13963,9146,10247,2573,3388,4526,4094,10506,7991,162965,0,1120,1120,560,560,334,6227,1836,230,263,268,815,92,8,179,533,752,1119,418,242,516,157,3352,1534,476,1,80,1235,614,475,11.9062,0.2413,0.3140,0.3683,0.6824,8.1962,9.1828,24.0834,7.9628,16.1206,0.7304,3.0361,0.0009,3.6688,0.2161,0.5000,2.2973,0.6802,0.3043,31.0300,0.3338,3.6688,145.5045,'',1.2480,0.5680,3.0245,0.3073,31.1567,'','',''
2017,308,12256,158,6,0,23425,6148,26734,7860,5905,4442,1559,2687,2782,2463,7129,5948,98606,2,682,682,341,341,228,4585,943,139,239,119,258,15,5,195,330,239,682,511,105,366,123,2202,1433,418,0,53,364,235,420,12.9262,0.2521,0.3321,0.3355,0.6677,8.6433,6.5019,0.0000,0.0000,0.0000,0.3776,3.9330,0.0000,0.0000,0.1540,0.5000,2.2859,0.6496,0.3361,29.1696,0.3097,3.6052,144.5836,'',1.3974,0.5452,1.6531,0.2978,8.3331,'','',''
2018,308,12259,158,6,0,23872,6065,27386,10459,6607,5796,2044,2619,3869,3599,6736,4848,103247,0,680,680,340,340,182,4312,1400,223,187,233,662,78,7,240,818,478,680,241,51,332,141,2324,1380,451,0,21,749,303,371,14.4000,0.2768,0.3573,0.4381,0.7955,9.8043,8.6008,0.0000,0.0000,0.0000,0.9824,3.8864,0.0000,0.0000,0.0750,0.5000,3.0059,0.5635,0.4247,32.6812,0.2926,5.3406,151.8338,'',1.5212,0.5815,2.2131,0.3378,-83.2262,'','',''
2019,308,12256,158,6,0,23606,6105,27136,9759,6363,5757,2311,2490,3579,3263,6800,4836,102404,0,680,680,340,340,196,4234,1381,274,206,229,519,83,11,215,723,549,675,297,245,311,104,1878,952,318,5,21,769,304,273,13.8604,0.2696,0.3502,0.4134,0.7636,9.3803,8.4870,0.0000,0.0000,0.0000,0.7651,3.6708,0.0074,0.0000,0.3603,0.5000,3.3985,0.6533,0.3344,33.4034,0.3594,4.8103,150.5941,'',1.4501,0.5844,2.3120,0.3333,-58.5148,'','',''
2020,308,12259,158,6,0,22824,6061,26200,8549,5662,5603,2065,2497,3071,2792,6896,4743,99379,0,680,680,340,340,212,3897,1102,254,174,204,459,112,5,175,673,446,671,331,276,308,80,1681,818,227,9,32,746,312,253,12.7776,0.2481,0.3317,0.3746,0.7063,8.4075,8.3199,0.0000,0.0000,0.0000,0.6816,3.7078,0.0132,0.0000,0.4059,0.5000,3.0368,0.7260,0.2597,27.7506,0.3992,4.1459,146.1456,'',1.3461,0.5925,2.2439,0.3072,-9.9906,'','',''
2021,308,12256,158,6,0,23648,6103,27010,9207,6263,5635,2250,2461,3506,3106,7043,4738,101347,0,680,680,340,340,175,4472,1116,246,208,197,478,81,6,244,770,441,656,273,257,287,97,1725,1013,324,24,24,790,297,201,13.5155,0.2648,0.3425,0.3893,0.7318,9.2359,8.3098,0.0000,0.0000,0.0000,0.7049,3.6292,0.0353,0.0000,0.3779,0.5000,3.3088,0.6434,0.3380,31.9842,0.3803,4.5804,149.0397,'',1.4295,0.5978,2.2897,0.3260,-42.0270,'','',''
2022,308,12259,158,6,0,23256,6056,26488,9132,5889,5666,2482,2292,3400,3030,6794,4919,98673,2,680,680,340,340,173,3922,1227,192,198,204,536,53,3,194,695,547,642,285,316,233,50,1515,880,284,38,33,702,233,201,12.9695,0.2532,0.3320,0.3927,0.7246,8.7509,8.4195,0.0000,0.0000,0.0000,0.7965,3.4058,0.0559,0.0000,0.4647,0.5000,3.6500,0.7758,0.2146,32.2727,0.4238,4.5025,145.1074,'',1.3507,0.5800,2.4721,0.3103,-22.3711,'','',''
2023,308,12256,158,6,1,23274,6016,26814,9094,6063,5517,2076,2627,3414,3086,6673,5012,99382,0,680,680,340,340,187,4107,1336,188,213,165,455,87,4,165,646,508,675,427,183,293,82,1946,1108,344,5,50,474,209,266,13.7603,0.2605,0.3455,0.3907,0.7362,9.0703,8.2535,0.0000,0.0000,0.0000,0.6807,3.9300,0.0074,0.0000,0.2691,0.5000,3.0529,0.6952,0.2799,31.0469,0.3469,4.6167,146.1500,'',1.4445,0.5711,2.1001,0.3202,-34.1114,'','',''
2024,308,12211,158,6,1,23028,6031,26047,8483,5778,5938,1862,2279,2953,2652,6842,4440,98001,1,672,672,336,336,205,4084,1106,201,147,165,423,41,7,162,655,385,667,339,247,309,95,1933,1007,292,5,34,507,311,291,12.5972,0.2509,0.3267,0.3684,0.6951,8.6220,8.8607,0.0000,0.0000,0.0000,0.6312,3.4007,0.0074,0.0000,0.3676,0.5000,2.7708,0.6833,0.3074,28.9970,0.3451,3.9573,145.8348,'',1.3359,0.6065,2.6055,0.3185,-3.6082,'','',''
2025,308,12229,158,6,1,23243,6091,26628,8388,5741,6178,1941,2539,3149,2791,6729,4593,101345,0,680,680,340,340,206,4095,1070,176,198,151,425,68,4,157,781,468,675,274,207,319,101,2003,1034,323,5,38,550,305,293,12.9260,0.2470,0.3308,0.3609,0.6916,8.4828,9.1286,0.0000,0.0000,0.0000,0.6280,3.7516,0.0074,0.0000,0.3044,0.5000,2.8544,0.6710,0.3166,31.2379,0.3370,4.1240,149.0368,'',1.3594,0.5943,2.4332,0.3157,-22.1682,'','',''
2026,308,12227,158,6,1,23732,6029,26911,9707,6439,6194,2149,2390,3620,3311,6533,4548,100352,0,680,680,340,340,181,4359,1408,168,179,156,516,82,2,139,725,440,673,386,185,308,108,1878,1034,407,7,35,425,197,244,13.8366,0.2713,0.3466,0.4090,0.7556,9.6120,9.2463,0.0000,0.0000,0.0000,0.7703,3.5678,0.0103,0.0000,0.2721,0.5000,3.1603,0.6263,0.3506,39.3617,0.3584,4.9426,147.5765,'',1.4644,0.5896,2.5916,0.3443,-62.1172,'','',''
2027,308,12225,158,6,1,24040,6068,27180,9083,6287,6035,2550,2317,4026,3117,6970,4575,100961,2,680,680,340,340,174,4514,1168,188,196,187,418,73,3,178,711,436,675,234,228,301,103,1857,961,392,5,27,580,204,203,13.4066,0.2615,0.3350,0.3778,0.7128,9.3238,8.9501,0.0000,0.0000,0.0000,0.6199,3.4362,0.0074,0.0000,0.3353,0.5000,3.7500,0.6282,0.3422,40.7908,0.3635,4.6226,148.4721,'',1.4178,0.6037,2.6047,0.3300,-83.4545,'','',''
2028,308,15980,158,6,1,48659,12471,55580,19019,12965,12333,4178,5245,7103,6284,14041,9162,209658,1,1400,1400,700,700,368,9132,2580,418,363,285,968,151,8,305,1605,887,1379,863,434,611,208,3895,2235,767,21,79,1095,583,437,13.7814,0.2664,0.3462,0.3909,0.7371,9.3563,8.9002,0.0000,0.0000,0.0000,0.6986,3.7851,0.0150,0.0000,0.3100,0.5000,2.9843,0.6389,0.3404,34.3177,0.3540,4.5349,149.7557,'',1.4601,0.6051,2.3514,0.3359,-73.6341,'','',''
2029,308,15981,158,6,1,48308,12493,56302,19239,12445,12428,4213,6151,7843,7072,13801,9560,216467,0,1400,1400,700,700,338,8505,2274,369,393,478,1188,175,7,258,2538,1074,1392,594,249,660,283,4700,3003,1131,8,64,1125,661,575,14.1703,0.2576,0.3517,0.3983,0.7500,8.9654,8.9532,0.0000,0.0000,0.0000,0.8558,4.4312,0.0057,0.0000,0.1779,0.5000,3.0093,0.5443,0.4288,37.6623,0.2962,5.0947,154.6193,'',1.4885,0.5908,2.0205,0.3208,-140.4306,'','',''
2030,308,15980,158,6,1,49282,12429,57222,19714,13322,12313,4276,6137,8469,7349,13804,9746,216350,1,1400,1400,700,700,351,9561,2230,381,462,431,1100,180,9,294,2402,951,1400,467,146,662,271,4678,3274,1292,0,67,1254,452,529,14.7787,0.2703,0.3591,0.4000,0.7592,9.6464,8.9158,0.0000,0.0000,0.0000,0.7965,4.4438,0.0000,0.0000,0.1043,0.5000,3.0543,0.5643,0.4094,39.4624,0.2993,5.3214,154.5357,'',1.5656,0.5862,2.0064,0.3364,-185.6808,'','',''
2031,308,15980,158,6,1,49230,12483,57151,20986,13307,12333,4227,6139,8326,7440,13990,9490,215354,2,1400,1400,700,700,345,8871,2552,372,379,525,1359,136,9,293,1780,1022,1397,605,193,679,297,4698,3196,1273,3,53,1191,525,543,14.7562,0.2703,0.3605,0.4263,0.7868,9.5936,8.8914,0.0000,0.0000,0.0000,0.9798,4.4259,0.0021,0.0000,0.1379,0.5000,3.0193,0.5374,0.4374,39.8310,0.2974,5.3638,153.8243,'',1.5577,0.5958,2.0090,0.3327,-170.6349,'','',''
2032,308,15981,158,6,1,48826,12483,56664,19775,13073,12380,3830,6177,7706,6895,13935,9327,215342,1,1400,1400,700,700,366,9122,2370,356,374,411,1170,166,7,240,1333,924,1396,683,188,681,287,4875,3484,1270,4,56,1089,557,571,14.5447,0.2677,0.3583,0.4050,0.7633,9.4251,8.9255,0.0000,0.0000,0.0000,0.8435,4.4534,0.0029,0.0000,0.1343,0.5000,2.7357,0.5605,0.4214,36.4524,0.2864,4.9710,153.8157,'',1.5421,0.5990,2.0042,0.3339,-131.1128,'','',''
2033,308,15978,158,6,1,48413,12434,56207,19582,12799,12103,3841,6138,7513,6835,13521,9966,212543,0,1400,1400,700,700,336,8845,2263,324,339,553,1138,137,8,237,910,985,1393,612,222,608,240,4738,3538,1300,7,96,1274,594,533,14.4200,0.2644,0.3565,0.4045,0.7610,9.2642,8.7604,0.0000,0.0000,0.0000,0.8237,4.4428,0.0050,0.0000,0.1586,0.5000,2.7436,0.5833,0.3947,36.7439,0.2940,4.9473,151.8164,'',1.5230,0.5757,1.9718,0.3284,-99.3847,'','',''
