year,team_id,league_id,sub_league_id,level_id,split_id,position,g,gs,tc,a,po,e,dp,tp,pb,sba,rto,er,ip,ipf,pct,range,rtop,cera,zr,plays,plays_base,roe,eff,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5
2005,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2008,58,145,0,1,1,1,37400,21752,79687,23851,54362,1514,5624,0,132,0,0,0,189110,1,0.9810,3.7223,0.0000,0.0000,-295.0121,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2008,55,145,1,1,1,7,45984,25877,102433,29774,70866,1793,6462,0,151,0,0,0,232503,2,0.9825,3.8957,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,145,0,0,0,0,2434,0,92015,25067,65597,1351,2075,0,200,1699,525,0,196803,0,0.9853,4.1462,0.3090,0.0000,-313.8000,41575,41069,1029,0.9873,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,145,1,0,0,0,2430,0,91640,24852,65460,1328,1976,1,178,1805,539,0,196404,0,0.9855,4.1384,0.2986,0.0000,-91.8000,41360,40476,1037,0.9962,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,145,0,0,0,0,2430,0,91762,24886,65441,1435,2069,0,189,1825,520,0,196329,0,0.9844,4.1407,0.2849,0.0000,-320.4000,41677,41105,1106,0.9870,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,145,1,0,0,0,2430,0,92310,25059,65871,1380,1909,0,204,1802,497,0,197631,0,0.9851,4.1409,0.2758,0.0000,-174.0000,41842,41085,1047,0.9929,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,145,0,0,0,0,2430,0,91522,24816,65154,1552,1995,2,194,1933,532,0,195474,0,0.9830,4.1424,0.2752,0.0000,-318.6000,41749,41071,1209,0.9871,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,145,1,0,0,0,2430,0,92035,25238,65318,1479,2000,1,213,1741,487,0,195969,0,0.9839,4.1588,0.2797,0.0000,-386.4000,42006,41507,1143,0.9845,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,145,0,0,0,0,2430,0,91745,24993,65269,1483,1982,1,204,2169,600,0,195813,0,0.9838,4.1486,0.2766,0.0000,-303.0000,41779,41163,1121,0.9877,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,145,1,0,0,0,2430,0,92379,25193,65681,1505,1948,2,205,1875,552,0,197049,0,0.9837,4.1506,0.2944,0.0000,-372.6000,42032,41474,1179,0.9850,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,145,0,0,0,0,2430,0,91760,25038,65242,1480,2063,0,221,1834,510,0,195735,0,0.9839,4.1511,0.2781,0.0000,-408.6000,41626,41227,1080,0.9835,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,145,1,0,0,0,2430,0,92057,24994,65519,1544,1840,1,220,1967,567,0,196572,0,0.9832,4.1441,0.2883,0.0000,-354.0000,42290,41699,1181,0.9859,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,145,0,0,0,0,2430,0,91640,25042,65170,1428,2171,1,176,1833,522,0,195519,0,0.9844,4.1526,0.2848,0.0000,-307.2000,41422,40813,1121,0.9875,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,145,1,0,0,0,2432,0,92879,25685,65812,1382,1936,1,180,1969,535,0,197448,0,0.9851,4.1706,0.2717,0.0000,-91.2000,42518,41615,1055,0.9963,0,0,0,0,0,0,0,0,0,0,0,0
2023,42,145,0,1,0,0,2424,11885,89208,23045,64870,1293,2213,4,189,1672,444,0,194619,0,0.9855,4.0656,0.2656,0.0000,-281.9208,39118,38594,969,0.9885,29848,27734,7952,5720,5017,2445,3607,1179,2997,374,7367,0
2023,43,145,1,1,0,0,2426,10899,90065,23872,64967,1226,2006,1,193,2012,488,0,194910,0,0.9864,4.1022,0.2425,0.0000,-112.0092,39304,38473,919,0.9977,29699,27696,7853,5689,4919,2465,3391,1093,2842,385,7108,0
2024,53,145,0,1,0,0,2430,24150,89334,22952,65112,1270,2086,1,177,1569,390,0,195348,0,0.9858,4.0573,0.2486,0.0000,-234.0504,39503,38954,934,0.9901,30553,28364,8025,5894,4837,2378,3563,1121,3041,421,7310,0
2024,50,145,1,1,0,0,2430,22020,90205,23469,65506,1230,1962,2,191,1944,536,0,196521,0,0.9864,4.0748,0.2757,0.0000,9.0300,39881,38945,906,1.0008,30185,28128,7769,5797,4817,2538,3446,1137,2982,388,7450,0
2025,53,145,0,1,0,0,2428,24130,88924,22378,65228,1318,2129,0,212,1650,451,0,195690,0,0.9852,4.0291,0.2733,0.0000,-327.4500,39213,38745,1005,0.9861,30611,28275,7891,5725,4854,2411,3598,1172,3045,408,7560,0
2025,50,145,1,1,0,0,2430,22020,89690,23184,65261,1245,1904,1,215,1802,442,0,195801,0,0.9861,4.0654,0.2453,0.0000,-122.0148,39258,38391,953,0.9978,29992,27854,7727,5652,4834,2427,3473,1139,2922,390,7490,0
2026,53,145,0,1,0,0,2430,24150,88523,22321,64962,1240,2255,1,220,1576,434,0,194895,0,0.9860,4.0306,0.2754,0.0000,-181.7724,39654,39042,922,0.9921,30927,28770,7884,5789,4932,2446,3460,1152,3058,393,7599,0
2026,50,145,1,1,0,0,2430,22020,89869,23331,65244,1294,2039,1,217,1853,469,0,195735,0,0.9856,4.0727,0.2531,0.0000,-131.6844,39967,39285,950,0.9932,30602,28526,7957,5835,4640,2317,3442,1136,2968,448,7435,0
2027,53,145,0,1,0,0,2430,24150,88822,22383,65164,1275,2063,2,240,1532,449,0,195495,0,0.9856,4.0304,0.2931,0.0000,-232.9848,39416,38935,950,0.9880,30622,28516,8083,5824,4758,2332,3462,1183,2983,449,7476,0
2027,50,145,1,1,0,0,2430,22020,90280,23224,65793,1263,1947,0,201,1796,499,0,197394,0,0.9860,4.0586,0.2778,0.0000,-69.9972,40146,39322,946,0.9969,30834,28765,7719,5689,4683,2317,3485,1231,3011,398,7557,0
2028,53,145,0,1,0,0,2430,24150,88648,22139,65236,1273,2122,1,368,1521,390,0,195717,0,0.9856,4.0179,0.2564,0.0000,-288.4956,39546,39087,962,0.9871,30997,28813,8081,5871,4816,2304,3471,1145,2981,405,7529,0
2028,50,145,1,1,0,0,2430,22020,89220,22843,65177,1200,1857,1,197,1835,509,0,195546,0,0.9866,4.0511,0.2774,0.0000,-61.6764,39471,38728,883,0.9964,30484,28387,7777,5732,4492,2324,3295,1132,2894,428,7477,0
2029,53,145,0,1,0,0,2430,24150,88132,21704,65117,1311,2301,1,254,1304,357,0,195360,0,0.9851,3.9997,0.2738,0.0000,-155.5308,38966,38653,1019,0.9817,28581,26418,9151,6938,4941,2660,3675,1313,3218,502,7963,0
2029,50,145,1,1,0,0,2430,22020,88996,22557,65167,1272,1930,1,207,1721,456,0,195510,0,0.9857,4.0382,0.2650,0.0000,211.7292,39730,39053,953,0.9929,28548,26742,9003,6994,4923,2804,3506,1316,3085,563,7700,0
2030,53,145,0,1,0,0,2430,24150,87955,21600,65051,1304,2032,1,217,1627,461,0,195171,0,0.9852,3.9958,0.2833,0.0000,527.6952,39249,39161,980,0.9772,23095,21399,12843,10563,5570,3740,4054,1804,3780,814,9005,0
2030,50,145,1,1,0,0,2430,22020,88695,21888,65522,1285,1788,2,213,1870,528,0,196578,0,0.9855,4.0019,0.2824,0.0000,733.8096,39150,38894,918,0.9830,22624,21085,12579,10535,5492,3771,4063,1907,3437,764,8533,0
2031,53,145,0,1,0,0,2430,24150,88237,21860,65130,1247,2099,1,239,1507,453,0,195399,0,0.9859,4.0067,0.3006,0.0000,587.7252,38931,39026,921,0.9740,22602,20972,12758,10631,5554,3774,4182,1966,3551,771,8681,0
2031,50,145,1,1,0,0,2432,22038,89387,22376,65771,1240,1926,0,213,1792,504,0,197331,0,0.9861,4.0203,0.2812,0.0000,753.0996,39425,39211,920,0.9820,22509,20974,12833,10784,5451,3854,3874,1802,3428,769,8236,0
2032,53,145,0,1,0,0,2430,24150,89383,22822,65324,1237,2260,1,191,1506,481,0,195978,0,0.9862,4.0480,0.3194,0.0000,540.3600,39431,39566,955,0.9725,22515,20919,13019,10799,5624,3828,4041,1839,3672,770,8737,0
2032,50,145,1,1,0,0,2430,22020,89551,22557,65700,1294,1906,1,198,1642,447,0,197109,0,0.9856,4.0298,0.2722,0.0000,857.6772,39618,39288,972,0.9837,22264,20797,12780,10903,5475,3896,3893,1855,3494,768,8176,0
2033,53,145,0,1,0,0,2430,24150,88394,22177,64984,1233,2051,2,183,1502,372,0,194961,0,0.9861,4.0236,0.2477,0.0000,729.1572,39615,39477,944,0.9796,22885,21353,12821,10781,5739,3962,4006,1883,3604,766,8591,0
2033,50,145,1,1,0,0,2430,22020,89577,22374,65904,1299,2012,1,207,1694,455,0,197721,0,0.9855,4.0183,0.2686,0.0000,780.0900,39297,39024,1003,0.9813,22452,20998,12570,10586,5350,3802,3928,1875,3277,733,8174,0
2034,53,145,0,1,0,0,2430,24150,88155,22158,64744,1253,2072,3,203,1577,452,0,194232,0,0.9858,4.0267,0.2866,0.0000,268.3884,39365,38701,975,0.9920,27609,26147,8051,6054,6116,3462,3729,1448,3491,622,6508,0
2034,50,145,1,1,0,0,2430,22020,89520,22916,65326,1278,2124,1,226,1689,490,0,195981,0,0.9857,4.0523,0.2901,0.0000,260.3640,39445,38949,989,0.9873,27010,25714,7826,5902,6204,3587,3554,1351,3484,598,6609,0
2035,53,145,0,1,0,0,2430,24150,87922,21682,64980,1260,2056,1,229,1477,426,0,194952,0,0.9857,4.0008,0.2884,0.0000,420.9468,39277,38437,956,0.9970,27019,25610,7967,5933,6450,3582,4117,1780,3755,809,7034,0
2035,50,145,1,1,0,0,2430,22020,89055,22067,65666,1322,1944,0,169,1634,469,0,197010,0,0.9852,4.0079,0.2870,0.0000,269.6016,39683,39187,1012,0.9868,26941,25527,7958,5881,6474,3645,4112,1709,3809,783,7230,0
2036,53,145,0,1,0,0,2430,24150,87850,21319,65305,1226,2022,0,216,1747,437,0,195933,0,0.9860,3.9790,0.2501,0.0000,519.5268,38957,37965,916,1.0020,26780,25445,7884,5945,6352,3615,3889,1696,3711,751,7045,0
2036,50,145,1,1,0,0,2430,22020,88576,22052,65177,1347,1925,1,224,1919,512,0,195543,0,0.9848,4.0148,0.2668,0.0000,295.8876,39324,38716,1015,0.9895,26619,25257,8042,5926,6397,3609,3935,1636,3851,775,7320,0
2037,53,145,0,1,0,0,2430,24300,88352,21855,65256,1241,1956,2,224,1730,452,0,195780,0,0.9860,4.0045,0.2613,0.0000,386.9280,38691,37938,951,0.9948,26483,25093,8009,5962,6409,3569,4088,1748,3773,808,6803,0
2037,50,145,1,1,0,0,2430,24300,89151,22333,65527,1291,1951,0,191,1876,579,0,196584,0,0.9855,4.0224,0.3086,0.0000,496.6116,39627,38790,966,0.9967,27134,25735,7949,5989,6472,3736,4153,1802,3738,831,7068,0
2038,53,145,0,1,0,0,2430,24300,88246,21826,65138,1282,2084,1,196,1493,364,0,195423,0,0.9855,4.0050,0.2438,0.0000,390.9036,38421,37565,1019,0.9957,26263,24848,7776,5796,6296,3457,4042,1758,3778,849,7076,0
2038,50,145,1,1,0,0,2432,24320,87873,21475,65214,1184,1934,0,208,1591,451,0,195651,0,0.9865,3.9877,0.2835,0.0000,546.0876,38498,37620,906,0.9993,26217,24917,7823,5911,6185,3624,3906,1717,3722,818,6885,0
2039,53,145,0,1,0,0,2434,24340,88363,21856,65287,1220,2116,0,183,1426,395,0,195879,0,0.9862,4.0039,0.2770,0.0000,465.8496,38815,37845,951,1.0005,26313,24946,8003,5966,6352,3565,4025,1739,3770,800,7126,0
2039,50,145,1,1,0,0,2430,24300,87372,21145,65031,1196,1925,0,191,1622,481,0,195099,0,0.9863,3.9753,0.2965,0.0000,621.8736,37921,36800,907,1.0058,25743,24466,7671,5844,6176,3611,3892,1763,3586,729,6663,0
2017,0,146,0,0,0,0,1988,0,75403,20591,53521,1291,1640,0,176,2004,630,0,160575,0,0.9829,4.1539,0.3144,0.0000,-753.6000,34232,34522,966,0.9636,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,146,0,0,0,0,2018,0,78576,22444,54687,1445,1449,0,177,1745,558,0,164067,0,0.9816,4.2311,0.3198,0.0000,-784.2000,36361,36547,1121,0.9642,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,146,0,0,0,0,2018,0,79029,22537,54974,1518,1284,0,164,1929,549,0,164934,0,0.9808,4.2296,0.2846,0.0000,-771.6000,36033,36146,1173,0.9644,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,146,0,0,0,0,1990,0,77764,22412,53775,1577,1354,0,185,1781,578,0,161337,0,0.9797,4.2500,0.3245,0.0000,-949.2000,35936,36378,1140,0.9565,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,146,0,0,0,0,2018,0,77815,21893,54432,1490,1230,0,162,1805,581,0,163299,0,0.9809,4.2065,0.3219,0.0000,-980.4000,35123,35612,1145,0.9541,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,146,0,0,0,0,2016,0,78964,22911,54518,1535,1350,0,169,1826,589,0,163563,0,0.9806,4.2605,0.3226,0.0000,-998.4000,36261,36746,1179,0.9547,0,0,0,0,0,0,0,0,0,0,0,0
2023,157,146,0,2,0,0,1990,8340,76371,21466,53530,1375,1215,0,164,2028,515,0,160593,0,0.9820,4.2029,0.2539,0.0000,-553.3956,33837,33735,1031,0.9725,25340,23434,6636,4669,4315,1983,3073,848,2370,293,5981,0
2024,157,146,0,2,0,0,1988,19880,76036,21177,53531,1328,1335,0,139,1687,494,0,160599,2,0.9825,4.1866,0.2928,0.0000,-579.3180,33089,33073,999,0.9703,24950,23083,6387,4530,4135,1863,3058,828,2511,255,6249,0
2025,157,146,0,2,0,0,1988,19880,76467,21755,53417,1295,1226,1,169,1872,634,0,160257,0,0.9831,4.2216,0.3387,0.0000,-460.4736,33700,33534,966,0.9761,25310,23501,6524,4691,4337,2019,3060,829,2477,274,6176,0
2026,157,146,0,2,0,0,1990,19900,76302,21453,53400,1449,1257,0,670,1871,538,0,160203,0,0.9810,4.2051,0.2875,0.0000,-485.1696,33662,33498,1027,0.9742,25313,23474,6601,4722,4151,1901,3095,875,2459,297,6509,0
2027,157,146,0,2,0,0,1988,19880,76282,21136,53725,1421,1291,1,53,1584,588,0,161178,0,0.9814,4.1802,0.3712,0.0000,-426.3624,33133,32802,1105,0.9764,24872,22963,6420,4634,4051,1938,3004,896,2339,307,6082,0
2028,157,146,0,2,0,0,1960,19600,75111,21017,52679,1415,1239,2,253,1643,524,0,158043,0,0.9812,4.1967,0.3189,0.0000,-431.6556,33093,32783,1034,0.9779,24851,22984,6445,4602,4128,1929,3103,946,2497,287,6435,0
2029,157,146,0,2,0,0,1960,19600,75116,20898,52925,1293,1145,0,185,1771,565,0,158790,0,0.9828,4.1842,0.3190,0.0000,-258.2544,32335,32027,946,0.9801,23184,21477,6810,5016,4230,2146,3157,992,2676,384,6554,0
2030,157,146,0,2,0,0,1960,19600,74214,20249,52597,1368,957,2,413,1662,563,0,157797,0,0.9816,4.1548,0.3387,0.0000,206.7696,31942,32299,1009,0.9577,16922,15671,10941,8989,4710,3136,3553,1469,3047,557,7640,0
2031,157,146,0,2,0,0,1960,19600,75595,21428,52859,1308,1315,0,373,1710,559,0,158595,0,0.9827,4.2157,0.3269,0.0000,420.7692,32858,32978,968,0.9670,17013,15778,11287,9389,4806,3324,3582,1563,2981,597,7449,0
2032,157,146,0,2,0,0,1960,19600,74792,20872,52651,1269,1198,0,392,1507,463,0,157959,0,0.9830,4.1891,0.3072,0.0000,212.0832,31937,32419,959,0.9556,16570,15352,11075,9159,4804,3202,3477,1389,3063,609,7418,0
2033,157,146,0,2,0,0,1960,19600,75630,21366,52974,1290,1237,1,181,1497,479,0,158928,0,0.9829,4.2098,0.3200,0.0000,328.5864,32862,33188,1015,0.9596,17153,15891,11274,9462,4713,3218,3492,1505,2992,576,7208,0
2034,157,146,0,2,0,0,1960,19600,76401,21994,53016,1391,1238,0,185,1704,528,0,159060,0,0.9818,4.2442,0.3099,0.0000,70.1796,33937,33513,1078,0.9805,22500,21156,6983,5218,5540,3222,3133,1133,3238,583,5139,0
2035,157,146,0,2,0,0,1960,19598,74833,20633,52914,1286,1182,0,159,1627,540,0,158741,0,0.9828,4.1698,0.3319,0.0000,143.5080,32398,31803,998,0.9873,21084,19822,6783,4951,5529,3072,3463,1405,3490,665,5663,0
2036,157,146,0,2,0,0,1960,19598,74853,20703,52920,1230,1229,0,173,1499,477,0,158769,0,0.9836,4.1734,0.3182,0.0000,97.5984,32296,31813,945,0.9855,20920,19702,6708,4831,5602,3118,3486,1362,3504,640,5410,0
2037,157,146,0,2,0,0,1960,19596,75081,21057,52768,1256,1195,0,192,1477,519,0,158308,0,0.9833,4.1970,0.3514,0.0000,32.6412,32757,32331,953,0.9837,21481,20135,6754,4834,5696,3083,3667,1469,3628,651,5942,0
2038,157,146,0,2,0,0,1960,19600,75960,21464,53250,1246,1334,1,175,1697,510,0,159756,0,0.9836,4.2091,0.3005,0.0000,64.7376,33371,33101,952,0.9794,21809,20531,6762,4897,5694,3171,3625,1477,3523,653,5653,0
2039,157,146,0,2,0,0,1960,19600,74505,20441,52837,1227,1083,0,183,1573,552,0,158520,0,0.9835,4.1604,0.3509,0.0000,236.9316,32386,31761,946,0.9899,21088,19883,6644,4926,5474,3087,3329,1405,3385,672,5279,0
2017,0,147,0,0,0,0,1136,0,43297,11992,30528,777,938,0,109,1058,332,0,91587,0,0.9821,4.1783,0.3138,0.0000,-435.6000,19957,20117,566,0.9639,0,0,0,0,0,0,0,0,0,0,0,0
2017,0,147,1,0,0,0,1136,0,43115,12005,30421,689,924,1,110,960,309,0,91263,0,0.9840,4.1839,0.3219,0.0000,-346.2000,19806,19877,506,0.9710,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,147,0,0,0,0,1136,0,43564,12180,30620,764,690,1,83,1207,352,0,91878,0,0.9825,4.1925,0.2916,0.0000,-234.0000,20068,19876,582,0.9804,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,147,1,0,0,0,1136,0,43329,12156,30455,718,673,1,105,1149,364,0,91365,0,0.9834,4.1974,0.3168,0.0000,-214.2000,19903,19749,511,0.9819,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,147,0,0,0,0,1138,0,43654,12199,30673,782,723,0,96,1163,351,0,92051,0,0.9821,4.1917,0.3018,0.0000,-333.0000,19795,19790,560,0.9720,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,147,1,0,0,0,1136,0,43518,12057,30613,848,698,1,73,1205,368,0,91839,0,0.9805,4.1816,0.3054,0.0000,-387.6000,19479,19500,625,0.9669,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,147,0,0,0,0,1138,0,43383,12169,30440,774,705,0,99,1195,344,0,91332,0,0.9822,4.1988,0.2879,0.0000,-358.8000,19726,19783,541,0.9698,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,147,1,0,0,0,1136,0,43681,12210,30662,809,690,0,114,1242,357,0,91986,0,0.9815,4.1946,0.2874,0.0000,-370.8000,19496,19557,557,0.9684,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,147,0,0,0,0,1136,0,43383,12101,30541,741,749,0,84,1257,363,0,91635,0,0.9829,4.1881,0.2888,0.0000,-324.6000,19530,19542,529,0.9723,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,147,1,0,0,0,1136,0,43692,12275,30560,857,743,0,101,1298,336,0,91680,0,0.9804,4.2050,0.2589,0.0000,-412.8000,19722,19793,617,0.9652,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,147,0,0,0,0,1136,0,43524,12116,30623,785,737,0,119,1200,375,0,91878,0,0.9820,4.1865,0.3125,0.0000,-442.2000,19580,19768,549,0.9627,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,147,1,0,0,0,1136,0,43605,12040,30715,850,673,0,107,1253,373,0,92160,0,0.9805,4.1753,0.2977,0.0000,-426.0000,19539,19636,613,0.9638,0,0,0,0,0,0,0,0,0,0,0,0
2023,173,147,0,2,0,0,1128,4700,42693,11481,30413,799,663,0,68,1277,350,0,91242,0,0.9813,4.1324,0.2741,0.0000,-324.4968,19252,19196,549,0.9743,14666,13549,3974,2798,2546,1154,1807,490,1526,170,3644,0
2023,181,147,1,2,0,0,1132,4720,42284,11142,30372,770,630,0,96,1273,338,0,91119,0,0.9818,4.1004,0.2655,0.0000,-298.3104,18451,18364,557,0.9744,14136,13068,3705,2581,2466,1105,1800,540,1467,180,3703,0
2024,173,147,0,2,0,0,1136,11360,42868,11660,30510,698,798,0,82,1164,332,0,91542,0,0.9837,4.1460,0.2852,0.0000,-270.6252,19287,19208,508,0.9777,14749,13611,3889,2778,2519,1150,1795,533,1504,201,3850,0
2024,181,147,1,2,0,0,1136,11360,42876,11628,30525,723,731,0,86,1278,349,0,91575,0,0.9831,4.1428,0.2731,0.0000,-247.5336,18887,18715,520,0.9814,14509,13421,3696,2635,2360,1081,1814,509,1491,175,3838,0
2025,173,147,0,2,0,0,1136,11360,43061,11863,30467,731,788,1,86,1078,323,0,91410,0,0.9830,4.1677,0.2996,0.0000,-308.6844,19330,19186,547,0.9790,14711,13571,3901,2726,2524,1139,1839,501,1589,178,3970,0
2025,181,147,1,2,0,0,1136,11360,42798,11753,30306,739,721,0,68,1095,311,0,90927,0,0.9827,4.1630,0.2840,0.0000,-276.8208,19256,19118,539,0.9790,14886,13744,3675,2576,2435,1133,1871,544,1514,175,3816,0
2026,173,147,0,2,0,0,1136,11360,42794,11786,30292,716,672,1,102,1146,314,0,90882,0,0.9833,4.1670,0.2740,0.0000,-90.6204,19422,18989,525,0.9952,14625,13589,3791,2800,2375,1114,1700,537,1488,208,3871,0
2026,181,147,1,2,0,0,1138,11380,43127,12014,30381,732,694,0,94,1275,337,0,91152,0,0.9830,4.1859,0.2643,0.0000,-260.2320,19393,19227,513,0.9820,14844,13685,3812,2728,2451,1129,1824,522,1441,161,3958,0
2027,173,147,0,2,0,0,1136,11360,42386,11319,30346,721,665,1,89,1041,308,0,91041,0,0.9830,4.1189,0.2959,0.0000,-223.4832,19163,18975,536,0.9817,14716,13606,3728,2663,2426,1150,1834,563,1538,182,4080,0
2027,181,147,1,2,0,0,1136,11360,42666,11638,30258,770,750,0,98,951,282,0,90780,0,0.9820,4.1536,0.2965,0.0000,-365.4984,19461,19418,585,0.9721,14870,13690,4028,2775,2439,1078,1888,547,1669,198,4066,0
2028,173,147,0,2,0,0,1120,11200,41837,11079,29951,807,697,0,94,1189,323,0,89856,0,0.9807,4.1096,0.2717,0.0000,-394.0980,18199,18171,640,0.9663,13897,12731,3658,2574,2264,985,1790,482,1472,160,3794,0
2028,181,147,1,2,0,0,1120,11200,42660,11814,30053,793,748,1,73,972,279,0,90162,0,0.9814,4.1792,0.2870,0.0000,-367.8180,19275,19170,601,0.9741,14654,13449,3975,2766,2525,1106,1841,509,1547,179,4034,0
2029,173,147,0,2,0,0,1122,11220,41863,10973,30135,755,700,0,278,1223,357,0,90408,0,0.9820,4.0922,0.2919,0.0000,-138.9396,17965,17783,527,0.9806,13029,12035,3907,2885,2301,1161,1773,574,1570,248,3662,0
